br.com.objectos.args	parent	0.1.0		N/A
online.inote	naruto-spring-boot-kit	0.9.0-RELEASE		N/A
org.apache.cocoon.parent	cocoon-parent	3.0.0-alpha-1		N/A
org.apache.cocoon.parent	cocoon-parent	3.0.0-alpha-2		N/A
org.apache.cocoon.parent	cocoon-parent	3.0.0-alpha-3		N/A
org.apache.directory.shared	shared-ldap	0.9.10		2e55d6a70b80f5ff26199c724d1d7f7d3a57285c
org.apache.directory.shared	shared-ldap	0.9.11		5a7b10f93003ac1b66dcee086cbc2f303b05b1a0
org.apache.directory.shared	shared-ldap	0.9.12		d77bae6d123dafd99fb2e1a3cb2307df49bf17d0
org.apache.directory.shared	shared-ldap	0.9.13		8daaaeefa4d39559f6baf8f711e208c4fc51e1b4
org.apache.directory.shared	shared-ldap	0.9.14		cb8e931b237b5f72c89d337a743f8f8f42c87b13
org.apache.directory.shared	shared-ldap	0.9.15		c902a1755d5a33396ae178cae9a1195a6f1d08b9
org.apache.directory.shared	shared-ldap	0.9.16		1b187c4fc5742d7fba71971b214a55feee9cc9f8
org.apache.directory.shared	shared-ldap	0.9.17		b73ffa110dc75903692a688241388e8c4df26c07
org.apache.directory.shared	shared-ldap	0.9.18		0631402d11c13d5cc9e40d9bef4e5810f92011af
org.apache.directory.shared	shared-ldap	0.9.19		6f97c0fb69d79d0a52246987163d9b7d0ec02423
org.apache.directory.shared	shared-ldap	0.9.4		9b14f0f785c0ed0f685982db4256f886b4e4218a
org.apache.directory.shared	shared-ldap	0.9.5		6cc203a9fc48e93980d4f0d65aa773d3b7faf46d
org.apache.directory.shared	shared-ldap	0.9.5.1		f824bcd2b569c4e34fda87b0c03e71bca9b42029
org.apache.directory.shared	shared-ldap	0.9.5.2		77d07375f76a0fd39bd2c281714f87a747273db9
org.apache.directory.shared	shared-ldap	0.9.5.3		98ef9db0c7126904f2815c0360db0bde1d8c720f
org.apache.directory.shared	shared-ldap	0.9.5.4		76622eae71615a34d9e7d9b2c2351b42d74146ac
org.apache.directory.shared	shared-ldap	0.9.5.5		9246f957e2b345c97c3a59b3e7253dd5d401d337
org.apache.directory.shared	shared-ldap	0.9.6		98cd2a0466f684b2487c145278720cdc4f9ed894
org.apache.directory.shared	shared-ldap	0.9.7		2fd19885d23551f1846dbb459e273ed5433adcaf
org.apache.directory.shared	shared-ldap	0.9.8		fdf46cf63ecf45d5b0440a4e32658c46104550f6
org.apache.directory.shared	shared-ldap	0.9.9		1976f5a1805e6dc81e529b1aefed41790c193e3e
org.apache.directory.shared	shared-ldap	1.0.0-M1		18aa28d2987481364d45ec787ec58ffe32592471
org.apache.geronimo.modules	geronimo-axis-builder	1.2-beta		04c4a144f7f42144fe5e1fd4d5f177d87fa2bec7
org.apache.geronimo.modules	geronimo-axis-builder	2.0.1		611a8fca16bdef19d9fd13123920a0236cf1aa71
org.apache.geronimo.modules	geronimo-axis-builder	2.0.2		b1a00f3bd3b472e2742da7b3aeff6111907a02f2
org.apache.geronimo.modules	geronimo-axis-builder	2.1		1b70b0b029ab0a9b6f888951f1168a4427d122ae
org.apache.geronimo.modules	geronimo-axis-builder	2.1.1		cc7595cc3cf4617cf70f758d9c0ab80b4e3d20f5
org.apache.geronimo.modules	geronimo-axis-builder	2.1.2		84980cfca638dd83b84886e6d8aa9829938d5d95
org.apache.geronimo.modules	geronimo-axis-builder	2.1.3		cc49845a2fe78e5c87b1c5824ef5363fedb95ad1
org.apache.geronimo.modules	geronimo-axis-builder	2.1.4		069b5f284d2e7d36bdea307b77d29c1669d26a09
org.apache.geronimo.modules	geronimo-axis-builder	2.1.5		f92658cf331b0ed8a0e6f5ec48f26655cc4ab5ed
org.apache.geronimo.modules	geronimo-axis-builder	2.1.6		a492407a3256cdcb4b1b90f38ef225dcaef3a56e
org.apache.geronimo.modules	geronimo-axis-builder	2.1.7		0ecbfb97a0703561471e93d56a87f4bb99a0815a
org.apache.geronimo.modules	geronimo-axis-builder	2.1.8		7a96f55e0e42a45631beaeeed748329b7609e3da
org.apache.geronimo.modules	geronimo-axis-builder	2.2		307c52487fee232b5e0f822c4fa49dfde17f33b6
org.apache.geronimo.modules	geronimo-axis-builder	2.2.1		e4e785c1988095ed4267c3556b37ea26fb26b012
org.apache.geronimo.modules	geronimo-axis-builder	3.0-beta-1		8715ca330068ebc39785982535fbf3d78cc47bf9
org.apache.geronimo.modules	geronimo-axis-builder	3.0.0		a54d9a900aa569fe2e45a3522e9c2133f96f8e96
org.apache.geronimo.modules	geronimo-axis-builder	3.0.1		5bc8b37ef22b89aa435c8611aff3e96d849308e8
org.apache.stanbol	org.apache.stanbol.commons.cors	1.0.0		40eb646c98eb5ba2c2f68ca476d2df747a9618d0
org.bndly.common.rest	org.bndly.common.rest.security-resource	1.0.0		65f12e1c76bfa8e25f56038aa022050e03b1a9da
org.bndly.common.rest	org.bndly.common.rest.security-resource	1.0.1		2eceac4fbe76451f3e958ca632e9ce5d9269f78f
org.bndly.common.rest	org.bndly.common.rest.security-resource	1.0.2		e56ae87dc1b313e94521f0aa782106504373e384
org.bndly.common.rest	org.bndly.common.rest.security-resource	1.0.3		38e39fbf71a560cef8c0abcc25c0c1f66f0b8147
org.bndly.common.rest	org.bndly.common.rest.security-resource	1.0.4		d43d0526c07069ca575c8a6950c4d4cd4e67cfb5
org.bndly.common.rest	org.bndly.common.rest.security-resource	1.0.5		b60361173e932e9f0e5b3316274f5406fec70fe1
org.bndly.common.rest	org.bndly.common.rest.security-resource	1.0.6		365279c7c15d272c87f48f6876cdeb6dd32854be
org.carlspring.testing.idempotence	idempotence-maven	1.0.0-rc-1		47854612535cab43954cdc42f7dfca929e7693d2
org.carlspring.testing.idempotence	idempotence-maven	1.0.0-rc-2		83c58169febcc71673d92c2bd471dff1b19fde90
org.carlspring.testing.idempotence	idempotence-maven	1.0.0-rc-3		f8abae4e16afa9b8d2277790a3d15af21f7cdee2
org.codehaus.groovy.groovy-all.3.0.8.repo.org.codehaus.groovy	groovy-groovysh	3.0.8		b7a3d8321c7a524cdba4c9aa2121a25d6effceec
org.codehaus.groovy.groovy-all.3.0.8.repo.org.codehaus.groovy	groovy-groovysh	3.0.8	groovydoc	83538e1af0a906225ee8d33b88ca8d35a0cf1030
org.codehaus.groovy.groovy-all.3.0.8.repo.org.codehaus.groovy	groovy-groovysh	3.0.8	indy	4c524223f78a024214e1d5bbd1265b619bc3e7f7
org.danbrough	klog-js	0.0.1		420de6ac8e2f4ad9e1c0d7ba6e9bb090ff422a07
org.danbrough	klog-js	0.0.1-alpha26		fe9ed9fd63cdd8928414bbe7458dc5563d47b754
org.danbrough	klog-js	0.0.1-alpha27		d2fc8e5f25ea2428d085470594242daad8955603
org.danbrough	klog-js	0.0.1-alpha29		3b9ca7b0076563750bcf2d609d2a5951afea7b45
org.danbrough	klog-js	0.0.1-alpha30		9308508ab7e33cc543ef9f300b6f6cd60129d72c
org.danbrough	klog-js	0.0.1-alpha32		999aaf3d3f3ac1582c80fe730c3b737ef9b74160
org.danbrough	klog-js	0.0.1-beta01		59e0cff64fb3b3da2c067b5f37c33c5b24a8ce27
org.danbrough	klog-js	0.0.1-beta02		ffb423bcff74b03cfd40eb2a80053239df682cb5
org.danbrough	klog-js	0.0.1-beta04		39fd3a99bcfae926b835e7d18ee7b9e48b567a0b
org.danbrough	klog-js	0.0.1-beta05		2665b10a68ba22bd43af2a7928f901264d91b585
org.danbrough	klog-js	0.0.1-beta06		c22ded2924dcbfaf224afcb9c4664aa5458e167c
org.danbrough	klog-js	0.0.1-beta07		db933e6d4d15dda34984a695844b15049a0c76dd
org.danbrough	klog-js	0.0.1-beta08		420de6ac8e2f4ad9e1c0d7ba6e9bb090ff422a07
org.danbrough	klog-js	0.0.2-beta01		b916f2119afae6eb7cdc6036b0fd94b75ab20ce4
org.danbrough	klog-js	0.0.2-beta02		5f098d5833ac92e1226ce92337b76e5b826a664c
org.danbrough	klog-js	0.0.2-beta03		N/A
org.danbrough	klog-js	0.0.2-beta04		N/A
org.danbrough	klog-js	0.0.2-beta05		N/A
org.danbrough	klog-js	0.0.2-beta06		N/A
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.0.0		476b9f9b0e8355802160ab24cf1776a34def0c76
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.0.1		39e95047cd240ccd5c67a0606752e12d80af0783
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.0.2		85c3ff2cf92341e1cf0a4b6f30e12bd820ef610d
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.0.3		e8f656037297adadf40020b33750c539b6eab5ad
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.0.4		6548c2d2eb89acb76140de7aaf7c7151df5b754f
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.0.5		10af0c6e1d4d78feeb7dc3e7023a1276a0b1e036
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.1.0		cbe5eb408216150d77e0829a14d418a238f22093
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.1.1		bc0ec7c51c45afc73802d2249b0b8280f7344587
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.1.2		25f7c37c9af5be8002c6bde7afe1a965887db4c4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.1.3		56d1c450149408272d2d9397d56f3eb676d3b11b
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.0		90270e2ec6a6766a2d610d9558489aea35ddaa65
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.1		c4a4582ac1d8ba01466e88b12f67febc422a62b7
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.10		863c27e87b17b56363c52f3f7f46378e557f8283
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.2		71aa8d78480c78d4af22e82041631a91922c6437
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.3		818fd8f6718fe75259391a0a7b2d7d6a390e0b97
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.4		7a720557d9d92caf8c44ef5dfe8d5527e5a44d98
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.5		cb0d54b8f51233adfd7f3a713cef6443d0a5a138
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.6		479999e5db4ec986c42f7f5cce9fd3cf5a59c2e2
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.7		672617401b0b5ad309057501bbab724c2442828f
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.8		38c1b319ca2a996b40e2fe9718d4e531e85678a3
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.2.9		9fee1c4978ec5843809332996d75ee6b54004186
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.3.0		6337eb1745948868f2e194fd7a610426b54cd1b7
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.4.0		cc7a8628dc61ac2682bc9bae6c36b22c5a2f0c18
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.4.1		f7281b6c70afcf07d63e7a846303d3109d1b8bd5
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.0		130aa93eca53cbb70044d3d424bd947e517b62ed
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.1		70c359afcc2215b981d08d7fe65e49235645d889
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.10		f155a51a05be1a537b1a15e9c2aaf815c7da4b8a
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.11		2f43d986015c2211a001a10d9926a77e59f8a532
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.12		9556af52036e6071fb25ac12c0f0c5006f67b1c7
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.13		10d69033627bc5c023d0f8ecd32ac16d747dfc16
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.2		480bb43870f82e9888ae919d85c1a0337df947e1
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.3		79f65073b56518d9760597ccd8bc7259894bad7d
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.4		d672672d29c8a97169aec6c4f1f3aa8dedcc3599
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.5		689be8bbd1cbcf140204bbc7a281f708f28f3375
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.6		e1a8d2ca2824a71164a41cd3707d5f42d5954f46
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.7		ebf50fd0060b1af75b0a109677cb32ac7564cacc
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.8		f09221a8a20ca2f6a44cce2d25d3b4f6e5fe5c05
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.5.9		e5dc20474ccc5641c693c9419a1d12dab04c01a0
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.0		681aee97c1a1dcc1ae5c60724ba159813f3cb463
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.1		508cc696d75ba2a8ecb6abb171e963e0aad76eb0
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.10		a21c41d616d006c90be39123e63d36e9112dbaef
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.11		363b4c3b178067739c1bb2998fbb6c0828ac0b13
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.12		ddd89aa80aa443eaee14310bf764f2f4728665f4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.13		8f1a99200aa25f30b7a6fb2ea7929aa80a8add3c
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.14		471614f8a89b2e86e8e8383792f74412b35fadea
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.15		1f04dc3b927c94ee69e316299c14a1bbf05d060c
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.16		f627dc3a0d65e102551a58ca9972c76208333e79
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.17		f6a6bf3a1a94a02df8e135c0f0de149c43e6aaa4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.18		1e137aa8fba2e30bfcfb068374e87aefd459cef7
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.19		a7984bb0b37056930fb77bdb363b7d45947a5669
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.2		2229aaec342adc05ebe712b31cab8df33845f9c8
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.20		496671a68c3bae56a22a29af03c5b12e7fdce99f
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.21		f2ff4ebd0cff2c94888efd3365b040af32e0bbb4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.22		2bc66190cf6520aae9852fb86c1ef2fe45a2c4b6
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.23		85adf6d03ab6805179f8ad2ce9b5a477e478679a
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.24		e007e53226528ae761af08f95deb1962707f33f0
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.25		b34ac87ef293e78e4ebd1beabe6381ce5015c2f3
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.26		ac5d77d02d0eeb89e1bac283ef05a0f8e466f7f8
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.27		04cdaa1ec88f35aebc6c4e2f482fa4ac2501e874
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.28		75cf8698da4eff91b1e2b81f6bf03e008d284ed4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.29		a6114a73407fef69f7b61e199fd5efe17a644c55
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.3		5be10c96c1328dc04d546eb4457af67e4175fdf1
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.30		b4be219617dcbfd587a3953c48c4271fa354888c
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.31		f83b60e3f28e8b936cf76066003fca4307a3ac97
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.32		96247bf3d861c90c81050ab9be8765da7dee492b
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.33		840b0a9fb6da5e3fdf2c7bae175aced257e93e13
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.34		5bd212fc18221c29a97cfb728a68a3c1ded5e809
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.36		63c4fb5ee436cad302f39be499da47c38778a952
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.37		f3d1b35e6d149b6ac6a1d0fafd881f761aef8eea
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.38		547628d2a6ab433feef8c88578978617aa71bb75
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.39		6d0503e8aed5f7b6ea30e04f26fd7b56beefe8d9
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.4		c2eb2f96e782663cbd40d7b6f8ec3dde1dbc7a02
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.41		0728f4c142c0e4c9af820573bb2e8d5533f32140
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.42		902c789d097674f22c0f0a3aaa7b12b3d11361f5
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.43		7bba6d8a79be9ce35a83aca36fa1d0fc49093773
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.44		ae62ba7d947ab16187e55879baa41303f9fce772
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.45		65bcb43a541f7bae21442a1c76c25ea1fe1172d0
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.47		00e0b661f18dd7e248a0484d78cd3ce44d251377
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.48		9a070ede606918de1eed00b86beba78230db27fd
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.5		37a7481f55456cb87f6b6926ed7b23e1d76de805
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.50		9de212786d081a3b9153abfc90af527527f57391
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.6		b9048f41178de4647da64a04dd3da47ab17da5f7
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.7		e7f812c0ddb4a1093a66af5aceb6aeabe0f8cb17
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.8		7b43b2f42ec57d9d93d2c5b6e4d8e6a6458e9da3
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	10.6.9		f22b0accd7dadf6269fb3575064aeecf6af42358
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.1.0		b4849365a633f1b088e1392946e82cd58c75840b
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.1.1		adbe69e16e5099d10ff7bc0840e22c284ca0ac14
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.11.0		7a06e7236657cd76d6571fe82f4c1ba12d9e7e9f
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.12.0		2d527fbfbc3dfc8539845af44f938acca21c405c
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.13.0		34b066a854126197afd8efaaba12a8a36ac4c0d5
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.14.0		c967b6c64c4e61c7cafb48cfcb229e07bf43edb2
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.15.0		f032d4016fc2eb5f87e3dc10eb9ef7e51124c5d3
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.16.0		6a90c7f291a6ad59b71f18c28ddd3d3d388955f1
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.17.0		d8f5ae42fe6933e2a59e07b570df84df07effda4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.18.0		209e9752f9c6e9bc8b91f7d2607890bf0be6b543
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.19.0		ed678c326f012613a003ddcff687426a50293716
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.2.0		6a363637ac042c6e246f469a0ee14f1c836befdd
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.2.1		2076e80ffec89858f80255b102137e5a5beafc63
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.2.3		121cf2a48a5d58cf283be788a1b524c6be0b3bde
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.2.4		2da2c941cd9bb812412255ddd484d14164c5a3e7
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.2.5		042fb10a2fda77d2458529af2d6099c266ba78f2
