ca.gosyer	voyager-navigator-js	1.0.0-rc08		N/A
tf.tofu	tofu-optics-core_2.13	0.10.8		83f295210ff741994feec39ddfe94d08a51c1d72
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.11		N/A
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.11	metadata	c4d703caf4d8b41c69f808052843b281902c4897
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.12		N/A
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.12	metadata	460b9fa4b4b0f91fda3b0c6ec2080f6421642823
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.13		N/A
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.13	metadata	cb275e26d6e05df4bd3cd17fcfa86069960c8895
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.14		N/A
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.14	metadata	00be330ae23653a8eccf4a47dfdb80aaa57cbf26
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.15		N/A
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.15	metadata	53e5e4ed123b26c85a8f66414bf77014f08fbb3e
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.8		N/A
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.8	metadata	9e0c2bd3d90f309e4b8e360c3b45f67240f53195
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.9		N/A
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.0.9	metadata	eb278dbc5c660029728f98b8dadbf67af20349d7
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.1.0	metadata	94825f732a462d2431efb4a14d4440e363b250b1
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.1.1	metadata	1dbf8f74ad4aa2de85209026f0c629a78ef44e89
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.1.11	metadata	f0de4e553d3b85180a95a31454e5cfd0d597e821
tz.co.asoft	raven-sms-console-tvossimulatorarm64	3.1.12	metadata	8ad19c5a4a1dba4a278a57a09b0b49827b4f5fa8
uk.ac.rdg.resc	edal-common	0.9		22c7ed4951f7ca5171dd63e9259eef36731affed
uk.ac.rdg.resc	edal-common	1.0		b6f65dde0d3cb884cb967869d17027d071e8a082
uk.ac.rdg.resc	edal-common	1.0-ALPHA		0fac098f5fef28cef29ca24c2abd8dd6f0c3be26
uk.ac.rdg.resc	edal-common	1.0-rc1		effad5f833dcce0bf7358e1d14d099c84b154572
uk.ac.rdg.resc	edal-common	1.0.1		664c556d7c9020b92cd0a03138679bf675b2d036
uk.ac.rdg.resc	edal-common	1.0.2		148fcaece0d455946445f6cf76547317f129612c
uk.ac.rdg.resc	edal-common	1.0.3		d42d697a60c4e472b83c8ed274aa5373bc09c143
uk.ac.rdg.resc	edal-common	1.0.4		3deec0335be4ad2cc0f4f09d7d72b495f2d6d210
uk.ac.rdg.resc	edal-common	1.1.0		a9500cb24a4fff53f45104139b14b8aabb95acae
uk.ac.rdg.resc	edal-common	1.1.1		443e722c3c030b82716e465b39825f6a1795d085
uk.ac.rdg.resc	edal-common	1.1.2		a6949455061f0b790adcadd2148c839eec5075b1
uk.ac.rdg.resc	edal-common	1.2.0		8c748ea1f4420f7eff9bd4c61385ff1ec197a8ec
uk.ac.rdg.resc	edal-common	1.2.1		49ea862d3b6521440548bcf46cf1e65d3e571d9c
uk.ac.rdg.resc	edal-common	1.2.10		58dabc310ba51a6caae05beffe289016e2693c58
uk.ac.rdg.resc	edal-common	1.2.11		1e9dfac7876c39f013b4e396e084d92dcf1dc30b
uk.ac.rdg.resc	edal-common	1.2.12		94c8cf0543eebc84f506ab0f287db00c00ca3f80
uk.ac.rdg.resc	edal-common	1.2.13		7fe66edef6eedc3234db9426816ce0f332ac1deb
uk.ac.rdg.resc	edal-common	1.2.2		a0e4815d6ef35452dacbcb9681882a1b75e4535f
uk.ac.rdg.resc	edal-common	1.2.3		fa15a5a1158dc19773d5fbdd4d1f64c43bd03ee6
uk.ac.rdg.resc	edal-common	1.2.4		5c7ea9a6ac0870ac1deddee6dff28f36523603b0
uk.ac.rdg.resc	edal-common	1.2.5		85b9beca69321b8565173e30fdc157ea03968d54
uk.ac.rdg.resc	edal-common	1.2.6		58d3873932a8e1eb4476f29f591f47edceaf0ae0
uk.ac.rdg.resc	edal-common	1.2.7		93e2c5478a81bb27cf48c79de6f5a1c3899da5f2
uk.ac.rdg.resc	edal-common	1.2.8		d0e7f779a135625175d3ca09d830f69ce17155b1
uk.ac.rdg.resc	edal-common	1.2.9		02f3b5bb933414719f39faf7839aee0afb4157d7
uk.ac.rdg.resc	edal-common	1.3.0		293ae562083b07ed112ba34959439a99599f768b
uk.ac.rdg.resc	edal-common	1.3.1		418db437048829cd2d90852fa86a19938a2955c1
uk.ac.rdg.resc	edal-common	1.4.0		33febaafc190b478b29553ec2dc6353576c83d30
uk.ac.rdg.resc	edal-common	1.4.1		3c3d2640b14200ea732b7ff0791803c91eb717b3
uk.ac.rdg.resc	edal-common	1.4.2		9fedef839bc6366217f86d24b7573809bfc04fc5
uk.ac.rdg.resc	edal-common	1.5.0		0635b8b03458286e697a000b98079c950ae41663
uk.ac.rdg.resc	edal-common	1.5.1		545530fa1ed7ecf0e03ff37b7d334483d8e37ccb
uk.ac.rdg.resc	edal-common	1.5.2		02e382db7fe7fb9f8612d206b3d2f3e225d7db86
uk.ac.rdg.resc	edal-common	1.5.3		3cae393d7841383db0404a278591f0854bf223f0
