app.tulz	tuplez-full-light_3.0.0-RC3	0.3.6		e7c2528170335c8586ecf1cadcf8c41be682b2bc
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.13		0ed69a6bab020f4be2351bf3b804a3afe9d600a8
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.14		fab372c808eabebbe456812feee806b90ab9b551
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.15		76987b7fd4f3a56dab51bc34fdb3cae782227260
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.16		75d7b3e10fb74e77be028775958c24c89ff6ed7e
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.2		e523da38c5d11a51936bff88d8553f27053c9f47
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.3		9a8cea9080ceef640afd45c90f357f107da9ab2b
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.4		4878a3681889b09a0a264dc65bb1163a888dc1e9
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.5		3174b243a19643a0471188e3bff1a5d90708690d
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.6		a50f4f774888dd2ce191785c3b629c23a26c2e78
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.7		a9e848ff2fbf4b17ebbc48d90bdb7201ef6f9c60
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.8		c811c6a39a678ac9b7683560b93f59830299e87b
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.9		bd3b26860646f6221f4c43c87f3daf2817595df3
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	12.0.0		fd8ec9b0cc3db2ba7811fb0e46ef5c332fda9d75
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	12.0.1		d9a030651012906645121e85240e3425742c1db5
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	12.0.2		aee120ff42343f052533a299e28739b744025b99
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	12.0.3		6face1a6faab98d2aa88e3a33110de2430a55acc
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	12.0.4		b0c72c74a4f1426d88010a0df79103fdb6cb47fe
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	12.0.5		c7b04950417ca5d8ca585a270a7e7bf5a8f61e99
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	12.0.6		99022f8f4233300464fd5dea06501774b1467a4a
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	12.0.7		b60b09214a78f88f369912cccec878d8d84f2b7b
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	12.0.8		a27b1a3df5a0650bbb8a382d6a084f0373756f73
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	13.0.0		70d0462e8ae40ca0868053b25c42d965f934d52b
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	13.0.1		537cad63c6a8b27957ccda666cc0153cdf0277d3
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	13.0.2		2dd09b5ce6808256976673a4f59baec91ef68093
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	13.0.3		2fac2bd121b34947f1fc88f0bf13b518f2870acf
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	13.0.4		25673e8afb6c517eb1d63a55ad477bb95d07f683
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	13.0.5		3d45f7fd4723c9d5a130a4d63fcd17685caa9d66
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	13.0.6		a36648eaacb5b573069360aca67ffd3dc03dddf5
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	13.0.7		d38a9b82dc14161f3b64bf9ccee8f175f8c777bc
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	13.0.8		145cd0207c5c2e10060a1b81c867dfa5ff0c79c0
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.0		6146484dfc32ec47844f62750bacc9eea68df12c
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.1		4f26c2b03a646503d4df5f76f4b2113da5255b84
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.10		cdcd3a1e7d0be64146f844759fb6a48fab947c79
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.11		361ee0e633e585a4b406eb23692e2bd27d9e240d
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.12		6cda9acc9cb85c729f272eea358fbba3ffad40e7
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.2		082e2f3c58448611d7188084c42b08038237455f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.3		49e2ef718410adf5d8ac8489884d5d61d079521a
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.4		9df457dd3794ec5a87bf0c9f20f377bb0adc4b54
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.6		5728a8a8e23777c93715bd7ad5a538e0b37eb4bb
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.8		91d31d61f2f8bb6f06da794c4513a7566b89553d
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	14.0.9		8456d9adb82d017e09de609e2235902234264aef
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.0		7666654c5516671a7156d5bc5579470289fa5567
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.1		283a862be1a823b35fc53b2ea3736e2862792fae
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.10		17ec83e9c035a25e5fd6b3bfa5f55d32a292de8f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.11		bba53c1383019d28e3e5dcfba2950eb650063701
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.12		dd63f3bd8bf6f318c7c3038d40f000035a576141
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.2		e93a486ad859604b06cde70a29241c57e14dbb64
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.3		45a3811af161ef5377a448ee79642307ac55c731
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.4		4ee3b2267fc3069d0fdd114d98676208caafc062
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.5		4855a3124cae87ad9ee46fd33c65fef60d9f588a
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.6		fe90effa92826719072124571df1cb1fede9614f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.7		a0d1d0e1edeee0f5d740ced553f09c3f78076ec8
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.8		971c56ac8ddbf1036074ebe86ff7e485d9750bd9
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	6.0.9		ffe4691e502efeeaf4b4a78586f5965d3311b24b
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.0		0267a3797a0fecc16f8b541e7e2e21b7d8a04345
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.1		8ee9d7bd67066bed4e98dc522b503688872a158f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.10		870b57aa8a803e223a0827cdb2f946d034ae6845
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.11		315ac30756d4a6463db619c9e5cb7327d65a29f1
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.12		fed5c0225be37f399250fddcce1e77db015f09f1
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.13		4ea24679a9cd298482c0337562bd7c89093c0301
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.14		c2054505e3cd31e566f3b891f9d951044b7d193f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.2		a7af4a462609c35275e400123fba2b28bac5e980
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.3		52bfed6a8f0bdc8a3c2171e7b04f469e4009ad62
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.4		98cfdbf92a377dc068df1ad4017ca38e25d16c2d
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.5		56fb517a7a6d7ea1ecedd2ca678a0cbbaa129436
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.6		1f5f4855acbc84dc007df58e7c7eb2b6810523ed
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.7		4d24e21790d24de039776a2020daf79749b8eb7f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.8		be381bb8520e0eecd8990724f2c69e6320a4579e
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	7.0.9		19d93b50b395739ac5dde37fa88b879411cba04f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.0		1111c07ef1f3b103a6a2f78ed96c3bbde31be440
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.1		df689fc546f175f7969494c52db56b826552a453
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.10		fb3a4aa107aaa99541b510d7202f5e3634afc877
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.11		fc790e06025ce2194e521832cf8ddfae8e200a7a
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.12		39813f23c06940c92e132d9845fd18b7210df012
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.13		e14085ca093387f6f47aac7e6bdb40bfc2ef45b6
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.14		8d47d193c052cd94da7467a0a7beafcc6123e50a
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.15		53e63bde145f72a824015f4ebfd2f8fe89438785
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.16		c8524ae6b5b31eaa413c916e5316183828522155
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.2		e2df8f32feb61ab56ca508b63c224611e2b1fdc5
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.3		77f15a3199ec67ff59e0b9d9b9e8264c53756746
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.4		4a2cab0e6bb67bd887927c333529b5350a8e47bf
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.5		983230353d87335c3a17d551262a23a2df738794
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.6		5bcb78ad432bde7e5aa02928bf8f415813b2dc68
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.7		16563e0e6dbb303b04b141ac34ec776891c5f835
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.8		342464cf54cc6666302e93e855c5cd26ce915bc8
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	8.0.9		c3ce8d5aa13ef1a1afaa2ecd852a68d2a8ddfec3
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	9.0.0		e8d7abb628b06cd06ceb702ce234f398ee298d82
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	9.0.1		106b01d471b13ca272b068d102c00742e12be0ad
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	9.0.2		2003549795d964a4d13f72e2ac2bf3d5c3eb1370
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	9.0.3		556be1345a6c22899d3dac657f55da130f0c2524
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	9.0.4		09e2ef26825fcb650ab19c745708e61413712ed3
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	9.0.5		bb815c4ec23e09802661c739a5986886c9f7ab1e
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	9.0.6		9c4ed512d807b5b311e2677a4e502c9c743ba364
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	9.0.7		17c4dc5ad2b99064827b3ded987a594e93525f88
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	9.0.8		d3065e650069e9ca6ff18c96e767b75514d2c063
org.ow2.jasmine.jadort-samples	OnlyAllowUsersWithSessionFilter	1.0.1		3eb4062b5ea13e16fcee17224d2bfc020d0c3938
org.ow2.jasmine.jadort-samples	OnlyAllowUsersWithSessionFilter	1.0.2		b339210087c4c58429c5b08d9fd2104be261f984
org.ow2.jasmine.jadort-samples	OnlyAllowUsersWithSessionFilter	1.0.3		14a1a2e7606981d03dbb444372cf2893b977c8e5
org.ow2.jasmine.jadort-samples	OnlyAllowUsersWithSessionFilter	1.0.4		dc7cbad92ab631f20d01bf59e9cda7f36d9029d1
org.ow2.jasmine.jadort-samples	OnlyAllowUsersWithSessionFilter	1.0.5		fbf080a68576094ebc143f93c6451662889b092f
org.perfmon4j	perfmon4j-tomcat7	1.2.2		5163de892323184fb595f31ba7dcbaa92d6f3558
org.perfmon4j	perfmon4j-tomcat7	1.2.3		3a17df414a9e940134e039bca95aee19e1cb227b
org.perfmon4j	perfmon4j-tomcat7	1.3.0		4ed1b4567b3322f119c7df9d251c2c60be6e1378
org.perfmon4j	perfmon4j-tomcat7	1.3.1		8871ff870fe10873dde08c32c65bd1fd1876daaf
org.perfmon4j	perfmon4j-tomcat7	1.3.2		8951b6ecde6cad29689719bbfe66ca2711dcf543
org.perfmon4j	perfmon4j-tomcat7	1.3.3		6b47de3590f2d113c8f5d07a609d5e2ce8e1206e
org.perfmon4j	perfmon4j-tomcat7	1.3.4		9fd990a5af278e277ea47ccd59bfad6f0c5b9282
org.perfmon4j	perfmon4j-tomcat7	1.3.4-HotfixA		f0fdf718ae14a985fbe654fb62751c394767076f
org.perfmon4j	perfmon4j-tomcat7	1.3.4-HotfixB		c7187c2fec4e33ee547a4821e0c6697938959056
org.perfmon4j	perfmon4j-tomcat7	1.4.1		152c54cb2d9a2fdf88dd229c42d7d8338759b8d4
org.perfmon4j	perfmon4j-tomcat7	1.4.2		c5166b9cc71b399cc499ee5a38d270799fcb1d42
org.perfmon4j	perfmon4j-tomcat7	1.4.3		4a0816fe583719c3cc2bf03bb258de8e1651e8d8
org.perfmon4j	perfmon4j-tomcat7	1.5.0		be57501e65db0dee5fda2b532c1fb590cdbc72b2
org.perfmon4j	perfmon4j-tomcat7	1.5.1		dabdbf9f3924f81a1294ad35290c5d487c26b14f
org.perfmon4j	perfmon4j-tomcat7	1.5.2		6217111c104f874049f1f4aa627563284aae89ed
org.perfmon4j	perfmon4j-tomcat7	1.6.0-rc.1		c94b7e706dc5cc4e36a2683aca28a53c93ed948c
org.perfmon4j	perfmon4j-tomcat7	1.6.1		be46bbe6cab705ee2aeac4d64e9e32c78fb30f49
org.perfmon4j	perfmon4j-tomcat7	1.6.2		1eb30e4ea2cd866682144b61ae67a2bf0384e3e8
org.perfmon4j	perfmon4j-tomcat7	2.0.0		1c9c4badee4937794d920e0d1baced5b5f065b0e
org.perfmon4j	perfmon4j-tomcat7	2.0.0-BETA1		b4d260e4a8c9c84cf53a39021693f80fc91fd8e9
org.perfmon4j	perfmon4j-tomcat7	2.0.0-BETA2		38066c2ce77b791e3f9d2bed5125ddf5590780de
org.perfmon4j	perfmon4j-tomcat7	2.0.1		c979fc22dcb4d9c79ba98429a5eb0e5fc3ca82f3
org.perfmon4j	perfmon4j-tomcat7	2.1.0		d7236b2b1259cce3b045d03e302eb0276edcd116
org.scala-native	nscplugin_3.3.4-RC4	0.4.17		c17c8c1f7b71bd109e3172291fe030d9a201a384
org.scala-native	nscplugin_3.3.4-RC4	0.5.3		58c8d2a6a42a8b2203eb452e053aa9367273326b
org.scala-native	nscplugin_3.3.4-RC4	0.5.4		9e1ee46df76930f2a13133c223868f721e23b67c
org.scala-native	nscplugin_3.3.4-RC4	0.5.5		78901096b404125129f6c8cce6d6b72bbb09e003
org.scalaz	scalaz-iteratee_native0.4_2.12	7.2.31		5b2689943147651830012fb97596d731b07b6fcf
org.scalaz	scalaz-iteratee_native0.4_2.12	7.2.32		57a960171f5c445b238e37c62fe9334036173138
org.scalaz	scalaz-iteratee_native0.4_2.12	7.2.33		1fbd7c0f11fccbf88f265d1c55e3b2b19ed0ce68
org.scalaz	scalaz-iteratee_native0.4_2.12	7.2.34		718a23cd1ca4e96b97559213badcc38dc6eab520
org.scalaz	scalaz-iteratee_native0.4_2.12	7.2.35		1fba6da541a39b3b02e86a6dd9152af4a274adde
org.scalaz	scalaz-iteratee_native0.4_2.12	7.2.36		0978ebd660db3411332dc2fd8f4483e60dc23802
org.scalaz	scalaz-iteratee_native0.4_2.12	7.3.3		01883b4f739919a64a1933528dd7e0998791bc7d
org.scalaz	scalaz-iteratee_native0.4_2.12	7.3.4		74dcce2f106e06ac54a1d2b0d6c40f1b85dd94fe
org.scalaz	scalaz-iteratee_native0.4_2.12	7.3.5		5483811720416f20d3e479693d26f3224d6477e7
org.scalaz	scalaz-iteratee_native0.4_2.12	7.3.6		b5a0f85ab9b381ffc62b001018e2f66e52ba99c2
org.scalaz	scalaz-iteratee_native0.4_2.12	7.3.7		06ee2c3dade117d4ada5c735d9b0c40077ff27e4
org.scalaz	scalaz-iteratee_native0.4_2.12	7.3.8		4bc8ceec54a72916a3aa67b40317c580a187b31f
org.skyscreamer	yoga-demo-resteasy	0.1.0		1b5ea83628c83116c332ab8e666d5500f4e7fb71
org.skyscreamer	yoga-demo-resteasy	0.2.0		a8de78e398be23ac42246fa8317bce5db33e0a74
org.skyscreamer	yoga-demo-resteasy	0.2.1		236eb785d11e1e7b4f2cc821ea2b765ce4e22bda
org.skyscreamer	yoga-demo-resteasy	0.3.0		8c51390a8aa6e300265ae1800294943874f27cfb
org.skyscreamer	yoga-demo-resteasy	0.4.0		N/A
org.skyscreamer	yoga-demo-resteasy	0.9.0		N/A
org.skyscreamer	yoga-demo-resteasy	0.9.1		N/A
org.skyscreamer	yoga-demo-resteasy	0.9.2		N/A
org.skyscreamer	yoga-demo-resteasy	0.9.4		N/A
org.skyscreamer	yoga-demo-resteasy	1.0.0		N/A
org.skyscreamer	yoga-demo-resteasy	1.0.0-RC1		N/A
org.skyscreamer	yoga-demo-resteasy	1.0.0-RC2		N/A
org.skyscreamer	yoga-demo-resteasy	1.0.1		N/A
org.skyscreamer	yoga-demo-resteasy	1.0.2		N/A
org.skyscreamer	yoga-demo-resteasy	1.0.4		N/A
org.skyscreamer	yoga-demo-resteasy	1.0.5		N/A
org.skyscreamer	yoga-demo-resteasy	1.0.6		N/A
org.switchyard.console	switchyard-console-component-resteasy	2.1.0.Final		7c788e00e45c27e6caad95785cff0646f168870f
org.teamapps	teamapps-flags-icon-provider	0.9.11		a45adf10fcf61b1da9885c66200e042dfcb0623e
org.teamapps	teamapps-flags-icon-provider	0.9.12		83a0d3a69b16c2c63500a53010590b9c6bd94b10
org.teamapps	teamapps-flags-icon-provider	0.9.7		d3bd310e6a820e55e8c1e5663fde32eed3280c0c
org.teamapps	teamapps-flags-icon-provider	0.9.8		8d0ac022f36a1573303ec85bad32dfbc5bf9ee4e
org.teamapps	teamapps-flags-icon-provider	0.9.9		b14240567a1abb92fbf107dc8df995d74d3f48b0
org.wooddog.mavenplugins	keystore	1.0		b16e6d62174709ea860191bdec99a8d18eff9b9b
ru.zinin	tomcat-redis-session	0.4		d4e428d63ac82c32762b7aae2c0073ecadea8de1
ru.zinin	tomcat-redis-session	0.5		a0be113a661614eb9c9b0069d1be041e11b9eac2
ru.zinin	tomcat-redis-session	0.6		737d79369f9833cf6af4c74817f44cf413b10a8c
ru.zinin	tomcat-redis-session	0.7		9db0f07734d35405f4234c15c3b042ab3e970d54
ru.zinin	tomcat-redis-session	0.8		5934fa5051afbe8a087079bebce0c9b5ca2cce85
studio.lunabee.compose	lbcfoundation	1.0.0		N/A
studio.lunabee.compose	lbcfoundation	1.1.0		N/A
studio.lunabee.compose	lbcfoundation	1.2.0		N/A
studio.lunabee.compose	lbcfoundation	1.4.0		N/A
studio.lunabee.compose	lbcfoundation	1.5.0-dev-329		N/A
studio.lunabee.compose	lbcfoundation	1.5.0-dev-332		N/A
studio.lunabee.compose	lbcfoundation	1.5.0-rc-335		N/A
studio.lunabee.compose	lbcfoundation	1.5.0-rc-336		N/A
studio.lunabee.compose	lbcfoundation	1.5.0-rc-337		N/A
studio.lunabee.compose	lbcfoundation	1.5.0-rc-338		N/A
studio.lunabee.compose	lbcfoundation	1.5.0-rc-339		N/A
studio.lunabee.compose	lbcfoundation	1.5.0-rc-340		N/A
studio.lunabee.compose	lbcfoundation	1.5.0-rc-341		N/A
studio.lunabee.compose	lbcfoundation	1.5.0-rc-342		N/A
studio.lunabee.compose	lbcfoundation	1.8.0		N/A
studio.lunabee.compose	lbcfoundation	1.9.0		N/A
tech.amwal.payment	core-domain	1.0.0		N/A
tech.amwal.payment	core-domain	1.0.0-SNAPSHOT1		N/A
tech.amwal.payment	core-domain	1.0.0-beta13		N/A
tech.amwal.payment	core-domain	1.0.0-beta14		N/A
tech.amwal.payment	core-domain	1.0.0-beta15		N/A
tech.amwal.payment	core-domain	1.0.0-beta16		N/A
tech.amwal.payment	core-domain	1.0.0-beta17		N/A
tech.amwal.payment	core-domain	1.0.0-beta18		N/A
tech.amwal.payment	core-domain	1.0.0-rc1		N/A
tech.amwal.payment	core-domain	1.0.0-rc2		N/A
tech.amwal.payment	core-domain	1.0.0-rc3		N/A
tech.amwal.payment	core-domain	1.0.0-rc4		N/A
tech.amwal.payment	core-domain	1.0.0-rc5		N/A
tech.amwal.payment	core-domain	1.0.0-rc6		N/A
tech.amwal.payment	core-domain	1.0.0-rc7		N/A
tech.amwal.payment	core-domain	1.0.0-rc8		N/A
tech.amwal.payment	core-domain	1.0.0-rc9		N/A
top.infra	spring-boot-commons	1.0.0		889ae84d055e805c0a1ac8cb2af88ac7dfde9109
top.infra	spring-boot-commons	1.0.1		b7aff433eee0812c38a30c7976d70cd2d6a5894a
top.infra	spring-boot-commons	1.0.2		35974853d6af0cf89eab2c18ddb802a415272215
top.infra	spring-boot-commons	1.0.2.U1		0a785c0256849aa431e4dd412fdd20254a228bd4
top.infra	spring-boot-commons	1.0.2.U2		1768dec123a6949fe969bc081e2d7aa6601b6024
top.infra	spring-boot-commons	1.0.2.U3		ba0734c00d78c63e081fa8940020f60e7fb27e0f
top.infra	spring-boot-commons	1.0.2.U4		a21b5557e74636c4fe167a5688cdc82c708e6abd
top.infra	spring-boot-commons	1.0.2.U5		919a06a65c397344ff1d5130f306404e4205e893
top.infra	spring-boot-commons	1.0.2.U6		6f7e805e23af28d90303929209501acf690be5ad
top.infra	spring-boot-commons	2.0.0		b5ca922e1e2029c4dd43c64ca9859280c1e45168
top.infra	spring-boot-commons	2.0.1		750848835780314fd3aaaf6554c2393549368413
top.infra	spring-boot-commons	2.0.2		821e3963a65514f5d7fe921d54e1940b262df4ae
top.infra	spring-boot-commons	2.0.3		20e0d50fe87fadea04aebcd5512748ad7f4805dc
top.infra	spring-boot-commons	3.0.0		5332df47b70a173a9fb6b7e341f1695d0795b429
top.infra	spring-boot-commons	3.0.1		4a0025862d4d30a2f38a1485c8a32843c58d54e3
tv.kazu	chatwork4s_2.11	0.2.5		4aab9ce67aeec6bcc5ce04a9ac6a371cf9aa5927
tv.kazu	chatwork4s_2.11	0.2.5.1		433e5545cb7fab492f694d099a6a023bdf82d49f
tv.kazu	chatwork4s_2.11	0.2.5.2		79347430c6b35d6d496ea71a5c02221b6ced1bdc
tz.co.asoft	kotlinx-coroutines-core-macosx64	0.1.10		N/A
tz.co.asoft	kotlinx-coroutines-core-macosx64	unspecified		N/A
