am.highapps.parallaxtoolbar	compose-parallax-toolbar-kmp-android	1.0.0		N/A
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	11.0.3		60791589ee7ab2f5cd97aec1cdf61f58403dc1f2
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	11.0.4		fe2fdd038cd835aab16690bbbd5632004952e6ab
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	11.0.5		5b1a6672f88d5c3fd5d0a4e23a807d70bdec71eb
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	11.0.6		f49c6f9c569e1b933915309b3a5786917dd9d5bc
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	11.0.7		5e2253cae1a09d0113708acd23388807cd1a0cff
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	11.0.8		78b08c0dbee291ecdd59ccd254c250f556ec9fe2
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	11.0.9		fcea3f017c433519d844f2bf3b4b867026c0bf46
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	12.0.0		43440b9f6f5983660a5b51915c66eb474f0d1e40
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	12.0.1		7bd3b69c24dbd156508f9b24b057f00cdfd324a5
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	12.0.2		1cddcbc28364591d465f60b3490b1908f578d9c9
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	12.0.3		605c0c386307457a91038545bc4898fdd070fcc4
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	12.0.4		b7853a7188bc3be0c5b3c53134ec038a52e9d1ce
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	12.0.5		4f0115893b47dc068c5b47601565e887bb1c7ab5
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	12.0.6		e401c4b281bf9a11e0b6cb3b8211994ad036c864
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	12.0.7		e7e61156514394ed78e9a0db374d33893588a2a1
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	12.0.8		0faa0debe87918077b7abe752e521ddfb431deee
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	13.0.0		3bf66d53206aa0d96b99c1c7f2ad14bf8ace436b
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	13.0.1		9cd01dfda5d20000713d88a673d489fe30e6306c
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	13.0.2		370a2d9a08fcb8ef12b7f9595ce12ddf6d63049d
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	13.0.3		678a01d594bb30f450b337101ddebe458fb568a6
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	13.0.4		8a7e50525a67c7ba6e49c390641595824bb1e9c4
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	13.0.5		94d4d1ea8d895e4b246f1518c5b0225b60fe9255
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	13.0.6		9a0848676cfeebc6485d8a5115042c1f40e810e3
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	13.0.7		69b7e62f7d92567ebbc1390c36a8c69937c3d210
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	13.0.8		53503d0a72babe78bed4661fbb090a30cc332469
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.0		6b50677086c1d927dad0f9024218877f88b2370c
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.1		4e3979f0a3d8c27a865cba3162328987dcbe9125
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.10		0afe382adbdcd2e7cfb2b614f4c0b8101802eede
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.11		7545036642ec164261ecda09961c034e99b38a8b
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.12		27298a544a10879e9d6bbace6f5a6cd0de4629c1
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.13		45dc0db777cfaf54d161708ebbf2f934b591a344
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.14		dee76e19fa9a426fc861f16c659ba746f01c1001
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.15		5f27061925b9fa754e8de64a242141c4551bcb4e
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.16		e7f10a66ea387af137d0968fea48a09ebb31a8ca
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.2		fc74229e1fee0cf56538a1cdb438c23be968de29
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.3		e0728fce7877a8be06ee21358ba330fddff27e82
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.4		c884c81bf5906c8922a3703afe9f420fc28f6a9b
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.5		a55cc1f134040be57b6c829ab82735115b5b2642
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.6		fe9637b2f1b223f728b37e3735a68abd6decb84f
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.7		782905ff9f3d56a6c219f623f6f8841a9c81ddd1
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.8		4e936b0bf6b5f3911083e92489aad0994ca72e22
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	3.0.9		19180986ea4ff37e8888a74d195f2fe37321f37b
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.0		34a545fcc26185a7d263c568120cc4faed56f81b
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.1		93509ddfe0c9c140d42ef5ce63ab35cf1abef3fe
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.10		3f6376e588b1e6aed88d4e5665683749c9b81750
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.11		e36aa8d59ab588da1ad66a25bafb1cf6801caed5
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.12		3098d25509a157e26a27bec7ecec672726b2b206
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.13		f78994dc5291aac2c03e644b2823426e714e2bef
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.14		996d24b32029dced451e571cb4acc9292c17f3ba
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.15		9196eb976c676e88e9d850c8b07eb37e95c47d6f
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.16		5950c4fdcd0fa241f11e65326238e9f2832c5567
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.17		a74df2531a5c157eb87de120344a8d291f934cea
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.2		4f0a82adcc8796e1e5f99c51e3c0000a1bb1abe0
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.3		325de99fd283d151d7bf4fbcf9c3ffb93f3bb190
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.4		b33728041926ed0aa6f7c306ec73cc28cd69620d
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.5		a96921c480ce3a3f272cfa0ae80e67f7a0385a89
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.6		c4ac1281b73b729c3ca22b696b5da7a578dc6f04
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.7		e0432dae7d9f7c6b70d33f0aaf0548f58e5fe6b4
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.8		64f3bd8773158906c93a3cc2e3ecff1033754760
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	4.0.9		162856cfc4115d05571da0df96fdb2028a835152
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.0		ac8fd350d66490bfa0a70e30edb34e2e6065cb7f
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.1		33f7ae509a5fb7176efaff699a930a774b9bc2ab
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.10		bc4c8700b9b1c1f75fedfec9639d61a532c34e41
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.11		ff00e864001a607a5c43274912a7a185db1d1641
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.12		7dd5bc75384f8cc33bcf75ed45722e05022dfd20
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.13		49fc529c4d1cc1ca66dae5ab51995ab50158cfce
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.14		79ac86e88a1f848aa3b34f9b081ce9f66f94866e
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.15		678102c0b60c0bac59d97ea6588cf67b460066c2
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.16		70bfe89febab849e4a2816aebd455d51984f3c69
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.17		5e2e2ce25a396e388270569c8defdf214d530580
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.2		3e8ca67cde67d811a48de3df3c8509793a17a704
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.3		7f21087cdee69a3263106eac44ddbf9d89efa5da
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.4		4778ddbcbb50e6ab957f309370c0d3bcca8e57a1
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.5		7699beb593185d1eddb58916244acc5888bb4446
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.6		31764ffad4c233965b1e6e5642333d2467331574
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.7		dc588d601ceeba19361843f2e04415267a04ee1e
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.8		bab224edd4f00072dc5115c270c657ee45586000
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	5.0.9		310dd0162d49f374e463da2b2c27c5660abab05d
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.0		6c9c52dc6575f527ce1d4a26a407883768d05732
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.1		bdf4cd5ec504f04482feba38aee555ba8f1f4dbb
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.10		347ce5271c5a54939ecb10d36aca3253bb1986a7
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.11		e1c081927c99b43fec42779ea3dba93189f97563
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.12		9a3e838b61646af7d92d91006819931635909463
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.2		1a3332e0d694765f05988fda0ade81dc105f2fad
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.3		b03518cd7fbf8b5bd057ed4873d1f2248a501620
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.4		0fdfe2ae8745106c26a6e7d0abab49c982bced23
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.5		94c9f7feb8adcbb51996345b2a3c30cfa836aa46
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.6		8b37b76b43d7eddf072b380d0f1488785e7d489b
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.7		f02817f3b4259421a87521fa6c6301ef7b8063ce
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.8		75de9479c2093f68f92822b9f5a3c7172cfe272b
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	6.0.9		947088a88c11349381c229282deea2e7c0f0a290
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.0		62164ccf161e70c84b1005137f9984ba42deefbd
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.1		2b89e319e7fa00b7a046fbef9486bfe0731098f7
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.10		f0d9659e87c6fe720387508d4098eb7cd23e6911
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.11		17c199e1e8df685682dad13ca96873254f1b41fd
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.12		e365519d9757fe48dc4645bcb83149f46b369b5b
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.13		59b485dc3b358d74547b54300e586eb8f5979b6b
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.14		f46301c6d319a962c19ea32bd2f4651c16039806
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.2		465c9b059bd8a31457bdee2631b858a73ba2f5e6
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.3		df2393b05f2221282d0674c5ac399a159ce52069
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.4		a8c5d4287c50898a304fc460516b71400dd0d948
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.5		df26a35a3ae6b91df771eae86d56b279939690d2
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.6		3c52367d1f87ff46e12dbb513291503f0bed3e6d
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.7		cc71ca426e0256f1adea076584e37c3ee4d541d9
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.8		ee59bad7d1e4f05a003cdca1d7311534a330f938
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	7.0.9		6fdffa2a35037f16cadcaaba0b1957fd0d567efd
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.0		bb95a16bd908333663d09ac34a3ff61c7e6ee6d5
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.1		8c3d60cfdf6b3304eb4e9fbfab4f655fca53a8ea
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.10		e5358ec5ee27783ab12a4b020184f9df105c7947
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.11		1b7e480fc294c4cc011bf978bf3834fd7bcad659
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.12		23e3af4611619ff46f3d2342509970a2729a2447
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.13		6c9925458695dac1e6d3387bbbed92cf70741f77
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.14		f44be2bc43b0e924f42600e6b140933418bb5cca
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.15		01cacfe93311e04c8918034c49a3f82bc591836c
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.16		b8f5abbd5b345d7eea91ad486310a8d02d8b5427
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.2		14ed322ec3dcbb483fda36799b32ded740f09131
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.3		d170a7a627838a0a1d622964a8376b0e0389fe02
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.4		4e4cb6426d8774265d1fef87b46c0df9cc16a6ca
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.5		80af79cf46a059fb743483053cef0ef0f2e4fd04
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.6		9cfd250feb66ecfbdd6b36a9fbc29910cd4560b0
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.7		dc2824f78e2771f33b891c4cf99a3f2a0b6fcb5a
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.8		b3fd069586eaec6d1c0be49e27d5e59d15d70056
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	8.0.9		879def1343dc16fb0262e72db39408308b58c54c
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	9.0.0		9369c441649cac1da754047d198df469409efb87
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	9.0.1		9cc28d9ff80ab9c7f6fa9133aec05410dd2a4458
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	9.0.2		645eb9f5cbd1e49e54453bf633922f97a8fec8e7
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	9.0.3		cee370db163dffafa87453658935fe4fed17be4d
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	9.0.4		1ee821a20205bc94706d01102f420e65e35a12f0
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	9.0.5		9e17b9f70c931aba8decbd6e3a9f9ed7d0c19538
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	9.0.6		7f54722813b45c1ad69bd38e6d0399d0c0a91aac
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	9.0.7		925dffd864b85c4f9b5c2fef5c6365346b97d16c
org.opendaylight.mdsal	mdsal-binding-dom-codec-osgi	9.0.8		e2adde05b0db5cded0d639b6155313e5180124a1
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.0.0		4c756cf0b14c09c4726555a6b8a26f73f4408420
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.0.0.M1		bb027e2c8b631a4ff9cfe2362a4edd39f40d7920
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.0.0.M2		2ada18c1566860f7064f445191697affe8b7f256
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.0.0.M3		b49165cac6fbc514ec8f3451724274c661f5240a
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.0.0.M4		cc835e02166da78c503691c9003959c3abc1ac75
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.0.0.RC1		099b1105036fcdc642dc8dc64dc66add1ed56c4d
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.0.1		15d974a4c6ee9b8a2514ee2bec0053e7349c22c3
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.0.2		6b6de8ec92444182fe0b6e153b415df3ad6ee158
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.0.3		ae16b734aba01f4ac66868b43068fffb7aedbca7
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.1.0		9c6445eb4db66202a61fe7ed68dd95f516f79f56
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.2.0		944765021b23316437f572d10f59357e78f092b6
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.3.0		8a07d025c91b13f89ce4050f62c4c1124e24fb75
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.4.0		5ecfda41c610a8f36c37c7d5da1add2d41e90b91
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.5.0		893a17e4917188319d2462110a638b15ce8ed02d
org.ops4j.pax.exam	pax-exam-servlet-bridge	3.6.0		6a514db76a1d99f756bcd028b39086b033bf2637
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.0.0		1b7289c6a52f809cf6422318f286784368238892
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.1.0		f2e19f018f65e4e6652ddd6b27510c3ee0f25e64
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.10.0		9f341562969f6c7f8ee8dad87d96008a63d0b7fb
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.11.0		6202ec1c933dabe07a22394dece741fb93e5252f
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.12.0		73093e326415801c6cd2e59f5b8455f1200b8cac
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.13.0		3bdd34aba496fee3013189d28b6c975c8771ab84
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.13.1		049830bcfb9e3e18c9529ab44f3217c019c64b80
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.13.2		4dc0663ea4f152ea2b4800413efba98a3a9f3999
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.13.3		2b45eada29aa378977f0ceeae8c7e1b8f8d7e806
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.13.4		8c65694efd0942fa6e49d21c994b5375261f0a06
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.13.5		986dea7df75360c13ee94caa728617acd7a2b9e0
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.14.0		a17df58fb994528494d3a1417e5e0e183c35d1a7
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.2.0		2b51f6084a65595147af138a8b60a484aba634a5
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.3.0		9935de2fa5ff24a9f7d5d096d0f286e4993c43f3
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.4.0		fef86bae8b5158b66fc9fa11ddd9d10568857eb5
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.5.0		7decf44597a88dd864739fc53f4c10f9e4a82278
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.6.0		4a045afd4080640fe4dc1225a7fcacb052d828fc
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.7.0		add5bb9a694ff0e88877f2e384cc10c19f999da5
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.8.0		4c583c0e6802f269b01168c1f13d37d0d534f77b
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.9.0		cd7e9acb02ee0951cca2cfa5fe7728351e3dea7b
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.9.1		802d78cf4692ee31a6d6c59c87ac46ec96de8c00
org.ops4j.pax.exam	pax-exam-servlet-bridge	4.9.2		e327f91144964abec7aca8e31919b95f3b59cf40
org.scala-lang.modules	scala-jline	2.12.1		25c89a078e70c41876c5031f452a611a99950080
org.scala-stm	scala-stm_2.13.0-RC2	0.9.1		ff5537f991d6587efbc7b2d40b6093cffa47c04d
org.scalameta	symtab_2.12	4.0.0		a79d76ef7cbccaba0a95f2db96db6db34e99e508
org.scalameta	symtab_2.12	4.0.0-M10		e18d0117c58591410e3ab4a60d43777080262d9c
org.scalameta	symtab_2.12	4.0.0-M11		6d812a915bf69a9f51bee4220b8b6a6c55c707bb
org.scalameta	symtab_2.12	4.0.0-M6		da08b32ce9e31423e88c4ec1b17f3b43cdf1d70f
org.scalameta	symtab_2.12	4.0.0-M7		64f8626f62ee88775f339256829707b34379a404
org.scalameta	symtab_2.12	4.0.0-M8		33222625d8c3a26a3a42c320c2abf9ec120ba01f
org.scalameta	symtab_2.12	4.0.0-M9		7a3188c747f8ff68f43bf945227a08ad3b4d190a
org.scalameta	symtab_2.12	4.0.0-RC1		86e1cc5d8f5fb7b8e68fa3e6be8d87056c6e1581
org.scalameta	symtab_2.12	4.1.0		e132bccae8d76f8b3d27179ac6decd1c405f96a6
org.scalameta	symtab_2.12	4.1.1		ad5224d9080dc629480c4c5d611e11e9adfb6997
org.scalameta	symtab_2.12	4.1.2		b018d8d7ddff1a96d0aa9d457358206d3765e89c
org.scalameta	symtab_2.12	4.1.3		84f18df59426393545dc3b6103604edd3c14290c
org.scalameta	symtab_2.12	4.1.4		106d0ee9f7a0a09cf7c5ae98c961ee11ed690bc5
org.scalameta	symtab_2.12	4.1.5		d99e18585a0d59861ad9917a76a6d81db9297d88
org.scalameta	symtab_2.12	4.1.6		6544a3d118a35cc8bfc2befee6111ac7400e46a2
org.sonatype.nexus	nexus-httpclient	3.0.0-03		485c9abe4ecf6f0d3d774e4bc4ccd3374358ad89
org.sonatype.nexus	nexus-httpclient	3.0.0-b2015061001		9b7f324fbdd793661feec8697af0aaf8e70d97d9
org.sonatype.nexus	nexus-httpclient	3.0.0-b2015091801		5f3f5196404fd3269bdf38d24e12d9a174ad2ef2
org.sonatype.nexus	nexus-httpclient	3.0.0-b2015110601		2b967fc9a1423d9976cc64edc054358e45099082
org.sonatype.nexus	nexus-httpclient	3.0.0-b2016011501		5b2746fd1acb03e13b3ccff1785e96a752599b6d
org.sonatype.nexus	nexus-httpclient	3.0.1-01		3474f6bad41e9b98798fdaf984caeff4928674ca
org.sonatype.nexus	nexus-httpclient	3.0.2-02		1463baea87979b27ebadeb7f6726edfa4e93b633
org.sonatype.nexus	nexus-httpclient	3.1.0-04		c77a045a642fe04beb5da56ca02095e68619b8c0
org.sonatype.nexus	nexus-httpclient	3.10.0-04		1bad93d2790cfe7a153b64fb63bf8b1913d298a2
org.sonatype.nexus	nexus-httpclient	3.11.0-01		f76f0e8b35c3592137f68e3a0d9e90debd2ba180
org.sonatype.nexus	nexus-httpclient	3.12.0-01		260c7a5669d35fa2ef21f2300e5819fd0023d168
org.sonatype.nexus	nexus-httpclient	3.12.1-01		e7e79916d937c015ecc9e9a18e80999038bdf749
org.sonatype.nexus	nexus-httpclient	3.13.0-01		e5b481e856685751d6a57aec25f2cf77db780b13
org.sonatype.nexus	nexus-httpclient	3.14.0-04		1b6e5d1d03926f978742bd449af6a6eac16f5c5e
org.sonatype.nexus	nexus-httpclient	3.15.0-01		124d0c7f29303f4ec9a9e708c8e444e937d9c968
org.sonatype.nexus	nexus-httpclient	3.15.1-01		c60d16e8fbf359e330f5180eada734ac43ba7381
org.sonatype.nexus	nexus-httpclient	3.15.2-01		e4ebe30583a52bc58d9f7716f887a324e844b96d
org.sonatype.nexus	nexus-httpclient	3.15.3-01		53e9aab8a6b5bd611ba62d34f78ce208250e1448
org.sonatype.nexus	nexus-httpclient	3.16.0-01		b6611089ad888f651323fa1975d69c48455cdb04
org.sonatype.nexus	nexus-httpclient	3.16.1-02		292afda9216d38414a458b1d1c04364ac0c3126f
org.sonatype.nexus	nexus-httpclient	3.16.2-01		619b7e64fc78cf0fc6fc43a815e5cfa84dd8def5
org.sonatype.nexus	nexus-httpclient	3.17.0-01		80009b369f6ea65967998d61979424a0cf6b2342
org.sonatype.nexus	nexus-httpclient	3.17.1-01		ea21b428c801e39ca395afcc799c46efb5f2b3c9
org.sonatype.nexus	nexus-httpclient	3.17.2-03		c6990b8016f2e24814c9f8472dd92c75a89c674d
org.sonatype.nexus	nexus-httpclient	3.18.0-01		c7a079b8ea60ed38bdc86e798e73767b82609cf3
org.sonatype.nexus	nexus-httpclient	3.18.1-01		38640f7dc63ebb08c52cbd13b563d018a6ff19af
org.sonatype.nexus	nexus-httpclient	3.19.0-01		2a68859d33e05499bc3bd15cf5494b4f58b4ef2a
org.sonatype.nexus	nexus-httpclient	3.19.1-01		db36e0049d3c12cf900f62e035e5f7784b63159a
org.sonatype.nexus	nexus-httpclient	3.2.0-01		74d4c672178aeb0c11892c242350948925ac5db9
org.sonatype.nexus	nexus-httpclient	3.2.1-01		8c40441aa1e26f07872e6759bbbe912019bfca71
org.sonatype.nexus	nexus-httpclient	3.20.0-02		24145f81822461ee501d09077ba6a560b0654b81
org.sonatype.nexus	nexus-httpclient	3.20.0-04		118fac64b4644afb2793b1e064f48925bc741502
org.sonatype.nexus	nexus-httpclient	3.20.1-01		8292443daf171b35daf525d6339b056b6a79013b
org.sonatype.nexus	nexus-httpclient	3.20.2-01		b836aa9bd86e14b15bca4b74e175416ae474a789
org.sonatype.nexus	nexus-httpclient	3.20.3-01		c93a0e39bf5127434ddbbe84ba485d86c1cf1f58
org.sonatype.nexus	nexus-httpclient	3.21.0-01		ae58faa3c50c14cf6b39305fc19cb8d33ab2fd11
org.sonatype.nexus	nexus-httpclient	3.21.0-02		9468973d31f56e475d24b758d654af799cfa00c0
org.sonatype.nexus	nexus-httpclient	3.21.0-05		fd3f96a4c1f653f117b11fc6ed40524dc13cb679
org.sonatype.nexus	nexus-httpclient	3.21.1-01		bf3f0d2fa3f28a8751cbd17875a90d029527084b
org.sonatype.nexus	nexus-httpclient	3.21.2-03		4e18135bb5f479dfef38ff02363780d29da1930c
org.sonatype.nexus	nexus-httpclient	3.22.0-01		aae05301f5be1dfeffa19a0508c8952e6ec2f7b2
org.sonatype.nexus	nexus-httpclient	3.22.0-02		4cdaba37cbe2ebe68508614f9658964a0035c321
org.sonatype.nexus	nexus-httpclient	3.22.1-01		20736962ab5664fe38def3d4fa1403ec4ea5269f
org.sonatype.nexus	nexus-httpclient	3.22.1-02		3ad3f738bab82087412640e26de4e7697809abc8
