ai.systema	systema-sdk-android-debug	0.1.0-alpha		N/A
org.glassfish.jersey.media	jersey-media-sse	3.0.0-RC2		607e973657ef73f62d6347a561796a872dc339ae
org.glassfish.jersey.media	jersey-media-sse	3.0.1		961098633cd47e93b29877485398659d8e38855a
org.glassfish.jersey.media	jersey-media-sse	3.0.10		43825b663055f92c2fea4257e82d66084f3699bc
org.glassfish.jersey.media	jersey-media-sse	3.0.11		32a38db811307871524f7fa5d291eeaa8d152832
org.glassfish.jersey.media	jersey-media-sse	3.0.12		e99d99acf8afa21e922b1a4efe58e34b5e2e40a0
org.glassfish.jersey.media	jersey-media-sse	3.0.13		83e42121f7ca16f4eab285d23117fbb661083441
org.glassfish.jersey.media	jersey-media-sse	3.0.14		7334ea3c8546b9d0d33a94e6c33ded11f49e1705
org.glassfish.jersey.media	jersey-media-sse	3.0.15		7e00cbe5282769d8d9d6e6ce78474b78b2efa78c
org.glassfish.jersey.media	jersey-media-sse	3.0.16		e348abad4975181e213061a0df5385ee325215f6
org.glassfish.jersey.media	jersey-media-sse	3.0.17		f0bffc96d255b1ad2eabb9fca29f79e240c522e9
org.glassfish.jersey.media	jersey-media-sse	3.0.2		3d8724f2169b2c96690c16b877b22e85df04e31a
org.glassfish.jersey.media	jersey-media-sse	3.0.3		5a264c153ebd593436fbaa71a518eb4e55d3965f
org.glassfish.jersey.media	jersey-media-sse	3.0.4		27cc9f3d56b8e6b1bad577474583793d9fab89ff
org.glassfish.jersey.media	jersey-media-sse	3.0.5		71e1c727a6c7679fa05068466f4ca0d2724f55f3
org.glassfish.jersey.media	jersey-media-sse	3.0.6		e5482a4e17a98942406718637bfe06e2c7d0df73
org.glassfish.jersey.media	jersey-media-sse	3.0.7		c3624f7331d60bb2a18b8a99f38e738f2cc035c3
org.glassfish.jersey.media	jersey-media-sse	3.0.8		91db894c2f613c51885f8a0be61a8f50f354b8be
org.glassfish.jersey.media	jersey-media-sse	3.0.9		854bcc9ef91cfa8d32805e986745ed72758bde8c
org.glassfish.jersey.media	jersey-media-sse	3.1.0		aaa94c40486f5823bdac888432ad8b78b1cce6ac
org.glassfish.jersey.media	jersey-media-sse	3.1.0-M1		d76a883c74cef6e821746c668640434657055228
org.glassfish.jersey.media	jersey-media-sse	3.1.0-M2		3b5f26ac4b047d6fd4df1cac989aca3fa87bc5fd
org.glassfish.jersey.media	jersey-media-sse	3.1.0-M3		ec65b5a4f276bfe3bbc10cd8be6461a375df9eac
org.glassfish.jersey.media	jersey-media-sse	3.1.0-M7		07409a29af38493ea4fe3997801cfcc8892e1f85
org.glassfish.jersey.media	jersey-media-sse	3.1.0-M8		2916540dec6651709dffba5c19802a758ed0faac
org.glassfish.jersey.media	jersey-media-sse	3.1.1		3d8563e1363290303049bae50e488b9e84827225
org.glassfish.jersey.media	jersey-media-sse	3.1.10		edc0133fba9d22bf7155ba1af245714360915fff
org.glassfish.jersey.media	jersey-media-sse	3.1.2		2f854a3d5e4820eb5653ce9e1551a4bf4e3e986d
org.glassfish.jersey.media	jersey-media-sse	3.1.3		d1c603d3da04385fae2195fa8cd7240270bb1c6d
org.glassfish.jersey.media	jersey-media-sse	3.1.4		205efc8b14fc6c0cc05b05ea78460d3b843340b0
org.glassfish.jersey.media	jersey-media-sse	3.1.5		5e985c3b5f3287ca9672b2ec0ed4a29b1cff1f31
org.glassfish.jersey.media	jersey-media-sse	3.1.6		788278e61bc841579e5bfb350fbb349baee7354c
org.glassfish.jersey.media	jersey-media-sse	3.1.7		5fd31536a570c6ca4eabd76e6557cf8ba45a4aeb
org.glassfish.jersey.media	jersey-media-sse	3.1.8		762309a310afc6be82c38a16f3a2fe9fc8f2602f
org.glassfish.jersey.media	jersey-media-sse	3.1.9		e8e60fb09cccc3f0acda875771e892a9c0684314
org.glassfish.jersey.media	jersey-media-sse	4.0.0-M1		2774eecc1fbaca46de3bea1fe538910f0cf973d8
org.glassfish.jersey.media	jersey-media-sse	4.0.0-M2		efa85126bd353ce82514f28c2a18dbad4f3cbdbe
org.glassfish.main.jms	gf-jms-connector	4.0		f6cf42a7ba0ea982bf603b1e51a1d06ab3849334
org.glassfish.main.jms	gf-jms-connector	4.0-b33		8a93514c2df4028eb74a61b0b89135908537c9d6
org.glassfish.main.jms	gf-jms-connector	4.0-b72		14a1f14dc794dfbb86e2824e6c6f4214a267addd
org.glassfish.main.jms	gf-jms-connector	4.0-b90		8e68ba67694aab57f032ce95d3892ea11492250f
org.glassfish.main.jms	gf-jms-connector	4.1		e1d7435589de217f3f89cb65548080b4332fd3f1
org.glassfish.main.jms	gf-jms-connector	4.1.1		1a239ec50026a1ac53c0728d9a50399fc4901620
org.glassfish.main.jms	gf-jms-connector	4.1.2		5d4e456865768e4f64265c48db63f32c4bcc8c43
org.glassfish.main.jms	gf-jms-connector	5.0		bb00f736a636c4add8363699f8da2b1b03e62e7e
org.glassfish.main.jms	gf-jms-connector	5.0.1		154d9c3350e11f183467789273b337a420d80130
org.glassfish.main.jms	gf-jms-connector	5.1.0		53af17156f8fd65a324db8845c6e806125f29542
org.glassfish.main.jms	gf-jms-connector	5.1.0-RC1		62ad25710b602aee10816add088fe70b4c9eed3d
org.glassfish.main.jms	gf-jms-connector	5.1.0-RC2		275fc0405bd6f8b757cf2629fd5568aac6b45bee
org.glassfish.main.jms	gf-jms-connector	6.0.0		e56373c43a2c896bd80902059ae63d627f189f85
org.glassfish.main.jms	gf-jms-connector	6.0.0-M1		910b8e66fa220f3a6660137c7001f0fc438dfb45
org.glassfish.main.jms	gf-jms-connector	6.0.0-RC1		2e0a62c9e91873e28fe3a92ad82a7f3f98077db8
org.glassfish.main.jms	gf-jms-connector	6.0.0-RC2		e13d04262dbd7315e976575fdf45af3bfaafec81
org.glassfish.main.jms	gf-jms-connector	6.0.0-RC3		d40b70160c9b912144e40d859f475c75ea93fdb0
org.glassfish.main.jms	gf-jms-connector	6.0.0-RC4		e6b6be8da879460f68f70a924619d1ed84960ebb
org.glassfish.main.jms	gf-jms-connector	6.1.0		5652ed863448fddb47b330abe95b5adabee4d3e8
org.glassfish.main.jms	gf-jms-connector	6.2.0		dd9aa4d0e6390925d03f2fb2db69f485f599bd97
org.glassfish.main.jms	gf-jms-connector	6.2.1		d6790ab460ae25ea09f87fcf71cb4f4cad98b4e7
org.glassfish.main.jms	gf-jms-connector	6.2.2		977fe8ceeea039328a955f78ecaaf124c091dec6
org.glassfish.main.jms	gf-jms-connector	6.2.3		6430ffe3323ee277f268b6ef2288a88f1f7b29da
org.glassfish.main.jms	gf-jms-connector	6.2.4		0bf45b8177b055799445c6ca181d95cd56313649
org.glassfish.main.jms	gf-jms-connector	6.2.5		10911d546ed5837fd76fa64137ea9f5847ae899b
org.glassfish.main.jms	gf-jms-connector	7.0.0		7321eb075af3317cf32fa2b7fa8cd81e29b80ba1
org.glassfish.main.jms	gf-jms-connector	7.0.0-M1		acb93efe9584150fef197b05249d7590527ece76
org.glassfish.main.jms	gf-jms-connector	7.0.0-M10		4a33fe57dcb3b9aaa04e9a34fd2f3b8b84826f54
org.glassfish.main.jms	gf-jms-connector	7.0.0-M2		6ced205bcbc2f35ea4439ef7c381573db7dd92de
org.glassfish.main.jms	gf-jms-connector	7.0.0-M3		207f9567a98b341850ae05b71bcc0fb73c440383
org.glassfish.main.jms	gf-jms-connector	7.0.0-M4		a9d8adf64eae9d6e9cf4fb45d75de082f90222e8
org.glassfish.main.jms	gf-jms-connector	7.0.1		65232e5d2d211cbb01e3f3855ae3e8c48056e736
org.glassfish.main.jms	gf-jms-connector	7.0.10		58d40295e6d3537bd36c0749a96752da87b51878
org.glassfish.main.jms	gf-jms-connector	7.0.11		d49380b9c961a9b6652e827fdf28bf51bbf9f19e
org.glassfish.main.jms	gf-jms-connector	7.0.12		bf281b794235031bee0fa1c608045ea7c285b483
org.glassfish.main.jms	gf-jms-connector	7.0.13		0382474c665460ecb0354dd0ea047928a9772079
org.glassfish.main.jms	gf-jms-connector	7.0.14		550fea99a7b5ac2052fecd58e898d53caf7bd9c9
org.glassfish.main.jms	gf-jms-connector	7.0.15		250ab72d8ad8c00f49386314733223ad021698f6
org.glassfish.main.jms	gf-jms-connector	7.0.16		d0e3f3c00c50dbf35ba605c717ce6bc7962c34c6
org.glassfish.main.jms	gf-jms-connector	7.0.17		b5f874a3af0f7a70bd485835e01479f31b2eac34
org.glassfish.main.jms	gf-jms-connector	7.0.18		899f273f4c09f8aae8d73aacedbbc4a214d95195
org.glassfish.main.jms	gf-jms-connector	7.0.19		fe889ae0f048562f0fefb4a03846e3466ab61ac2
org.glassfish.main.jms	gf-jms-connector	7.0.2		4eabe11561af1361e1731c6fd0bf0b4aab67d91f
org.glassfish.main.jms	gf-jms-connector	7.0.20		28cc657a9752f19cb63e7b37561efbae20788d3f
org.glassfish.main.jms	gf-jms-connector	7.0.21		f054fcfb594f5f7a4c49e699183e7f9bd9aecdf2
org.glassfish.main.jms	gf-jms-connector	7.0.22		355767dc58ab00421ac692b694889d9a41e64770
org.glassfish.main.jms	gf-jms-connector	7.0.23		ebf7b7852b69678855a5cc16546d91057807c4fe
org.glassfish.main.jms	gf-jms-connector	7.0.24		c368c6e57012e7816148d1f6c0a5d3aa35953976
org.glassfish.main.jms	gf-jms-connector	7.0.3		c59acfe98ab2b7fa2de6c814f597f7696a93eecc
org.glassfish.main.jms	gf-jms-connector	7.0.4		cf1afe19383bdc5f2fd1916e3ee52138a1e06f1d
org.glassfish.main.jms	gf-jms-connector	7.0.5		91a009e9e66ee4803cbe87306eb78c958e13c080
org.glassfish.main.jms	gf-jms-connector	7.0.6		e99e3a7d13d2727f2514189bbc6ff876c2da6411
org.glassfish.main.jms	gf-jms-connector	7.0.7		fdefe6f805a369d3adeabc8ec9af2a7584fce3ea
org.glassfish.main.jms	gf-jms-connector	7.0.8		8e000ccc672af058275f3c4efb175955bff6bb7c
org.glassfish.main.jms	gf-jms-connector	7.0.9		efd5dd09a4d06e87800cddc593864c266fdbc293
org.glassfish.main.jms	gf-jms-connector	8.0.0-JDK17-M10		06bf92c63dae5b2920b941469947d3fab80b5384
org.glassfish.main.jms	gf-jms-connector	8.0.0-JDK17-M5		001bc06ee500a78d8531e03b42b5cc42f0eb412a
org.glassfish.main.jms	gf-jms-connector	8.0.0-JDK17-M6		7c81fa561dc92c13f6ce92c774bc36ecee5a83b1
org.glassfish.main.jms	gf-jms-connector	8.0.0-JDK17-M7		2ead931446ea9f73c6d7427f887ea05ddf5f9fef
org.glassfish.main.jms	gf-jms-connector	8.0.0-JDK17-M9		a57cca568db71734b2bfe448e6b49dddf20cf468
org.glassfish.main.jms	gf-jms-connector	8.0.0-M1		b50cfe4fce0174867e9c504f9793cfd96eb9ba35
org.glassfish.main.jms	gf-jms-connector	8.0.0-M10		fcc05598fa69e1d7f7ae1ca3f9f1562c6039730a
org.glassfish.main.jms	gf-jms-connector	8.0.0-M11		4dbbdee3918cbcc366b51b3824aca4d8086474d6
org.glassfish.main.jms	gf-jms-connector	8.0.0-M2		88c9b5c5a668feaaed9b93c9896e076ef1223aec
org.glassfish.main.jms	gf-jms-connector	8.0.0-M3		28126cf977b8b49ac46b5eb6bfb8c443153e6778
org.glassfish.main.jms	gf-jms-connector	8.0.0-M5		a94fb9b77dd4ba82ee5bfefcba402030b27359ce
org.glassfish.main.jms	gf-jms-connector	8.0.0-M6		aad064f3bed3cff1cc168bee1618c9679168737f
org.glassfish.main.jms	gf-jms-connector	8.0.0-M7		d1b2f1576abd975e58eec903d1d48e517ca845a4
org.glassfish.main.jms	gf-jms-connector	8.0.0-M8		f3f6fb912a43bd510e9005fcb8f600c08cb9f4c4
org.glassfish.main.jms	gf-jms-connector	8.0.0-M9		0b38214b3285a822ec4596747d298eb9ca51f018
org.jboss.resteasy.test	test-utils	6.2.10.Final		9f453f3f880e3ea5b0faa06165f15fda0b1a7aaf
org.jboss.resteasy.test	test-utils	6.2.7.Final		5552d58f9e1cf3ed9da08976e5d1cbaa9df30c7b
org.jboss.resteasy.test	test-utils	6.2.8.Final		180e50bb576999d87a34565acf0f38b38deb9ad4
org.jboss.resteasy.test	test-utils	6.2.9.Final		b161e8e47b12deddbc8c7eeca35c3515fc3c5339
org.jboss.resteasy.test	test-utils	7.0.0.Alpha1		beae5353fff3c930880cf28ad76b3243b8f4c96e
org.jboss.resteasy.test	test-utils	7.0.0.Alpha2		51c6546bf2bfe2ab785990975ac3d605481aa4fc
org.jboss.resteasy.test	test-utils	7.0.0.Alpha3		49539c2aa360969e85d938f5bf2802fd5511346e
org.jvnet.hyperjaxb3	hyperjaxb3-ejb-tests-po-customized	0.2.GA		c3b83dad1806a2d0e78d632991cc08350d18305f
org.jvnet.hyperjaxb3	hyperjaxb3-ejb-tests-po-customized	0.2.RC1		00b5d9cb4dddbb18ed3623522a54db05725659c2
org.jvnet.hyperjaxb3	hyperjaxb3-ejb-tests-po-customized	0.3		2470342546755c19c71b40fff1a9f561dc41f664
org.keycloak	keycloak-dependencies-parent	10.0.0		N/A
org.keycloak	keycloak-dependencies-parent	10.0.1		N/A
org.keycloak	keycloak-dependencies-parent	10.0.2		N/A
org.keycloak	keycloak-dependencies-parent	11.0.0		N/A
org.keycloak	keycloak-dependencies-parent	11.0.1		N/A
org.keycloak	keycloak-dependencies-parent	11.0.2		N/A
org.keycloak	keycloak-dependencies-parent	11.0.3		N/A
org.keycloak	keycloak-dependencies-parent	12.0.0		N/A
org.keycloak	keycloak-dependencies-parent	12.0.1		N/A
org.keycloak	keycloak-dependencies-parent	12.0.2		N/A
org.keycloak	keycloak-dependencies-parent	12.0.3		N/A
org.keycloak	keycloak-dependencies-parent	12.0.4		N/A
org.keycloak	keycloak-dependencies-parent	13.0.0		N/A
org.keycloak	keycloak-dependencies-parent	13.0.1		N/A
org.keycloak	keycloak-dependencies-parent	14.0.0		N/A
org.keycloak	keycloak-dependencies-parent	15.0.0		N/A
org.keycloak	keycloak-dependencies-parent	15.0.1		N/A
org.keycloak	keycloak-dependencies-parent	15.0.2		N/A
org.keycloak	keycloak-dependencies-parent	15.1.0		N/A
org.keycloak	keycloak-dependencies-parent	15.1.1		N/A
org.keycloak	keycloak-dependencies-parent	16.0.0		N/A
org.keycloak	keycloak-dependencies-parent	16.1.0		N/A
org.keycloak	keycloak-dependencies-parent	16.1.1		N/A
org.keycloak	keycloak-dependencies-parent	17.0.0		N/A
org.keycloak	keycloak-dependencies-parent	17.0.1		N/A
org.keycloak	keycloak-dependencies-parent	18.0.0		N/A
org.keycloak	keycloak-dependencies-parent	18.0.1		N/A
org.keycloak	keycloak-dependencies-parent	18.0.2		N/A
org.keycloak	keycloak-dependencies-parent	19.0.0		N/A
org.keycloak	keycloak-dependencies-parent	19.0.1		N/A
org.keycloak	keycloak-dependencies-parent	19.0.2		N/A
org.keycloak	keycloak-dependencies-parent	19.0.3		N/A
org.keycloak	keycloak-dependencies-parent	20.0.0		N/A
org.keycloak	keycloak-dependencies-parent	20.0.1		N/A
org.keycloak	keycloak-dependencies-parent	20.0.2		N/A
org.keycloak	keycloak-dependencies-parent	20.0.3		N/A
org.keycloak	keycloak-dependencies-parent	20.0.4		N/A
org.keycloak	keycloak-dependencies-parent	20.0.5		N/A
org.keycloak	keycloak-dependencies-parent	21.0.0		N/A
org.keycloak	keycloak-dependencies-parent	21.0.1		N/A
org.keycloak	keycloak-dependencies-parent	21.0.2		N/A
org.keycloak	keycloak-dependencies-parent	21.1.0		N/A
org.keycloak	keycloak-dependencies-parent	21.1.1		N/A
org.keycloak	keycloak-dependencies-parent	21.1.2		N/A
org.keycloak	keycloak-dependencies-parent	22.0.0		N/A
org.keycloak	keycloak-dependencies-parent	22.0.1		N/A
org.keycloak	keycloak-dependencies-parent	22.0.2		N/A
org.keycloak	keycloak-dependencies-parent	22.0.3		N/A
org.keycloak	keycloak-dependencies-parent	22.0.4		N/A
org.keycloak	keycloak-dependencies-parent	22.0.5		N/A
org.keycloak	keycloak-dependencies-parent	23.0.0		N/A
org.keycloak	keycloak-dependencies-parent	23.0.1		N/A
org.keycloak	keycloak-dependencies-parent	23.0.2		N/A
org.keycloak	keycloak-dependencies-parent	23.0.3		N/A
org.keycloak	keycloak-dependencies-parent	23.0.4		N/A
org.keycloak	keycloak-dependencies-parent	23.0.5		N/A
org.keycloak	keycloak-dependencies-parent	23.0.6		N/A
org.keycloak	keycloak-dependencies-parent	23.0.7		N/A
org.keycloak	keycloak-dependencies-parent	24.0.0		N/A
org.keycloak	keycloak-dependencies-parent	24.0.1		N/A
org.keycloak	keycloak-dependencies-parent	24.0.2		N/A
org.keycloak	keycloak-dependencies-parent	24.0.3		N/A
org.keycloak	keycloak-dependencies-parent	24.0.4		N/A
org.keycloak	keycloak-dependencies-parent	24.0.5		N/A
org.keycloak	keycloak-dependencies-parent	25.0.0		N/A
org.keycloak	keycloak-dependencies-parent	25.0.1		N/A
org.keycloak	keycloak-dependencies-parent	25.0.2		N/A
org.keycloak	keycloak-dependencies-parent	25.0.3		N/A
org.keycloak	keycloak-dependencies-parent	25.0.4		N/A
org.keycloak	keycloak-dependencies-parent	25.0.5		N/A
org.keycloak	keycloak-dependencies-parent	25.0.6		N/A
org.keycloak	keycloak-dependencies-parent	26.0.0		N/A
org.keycloak	keycloak-dependencies-parent	26.0.1		N/A
org.keycloak	keycloak-dependencies-parent	26.0.2		N/A
org.keycloak	keycloak-dependencies-parent	26.0.3		N/A
org.keycloak	keycloak-dependencies-parent	26.0.4		N/A
org.keycloak	keycloak-dependencies-parent	26.0.5		N/A
org.keycloak	keycloak-dependencies-parent	26.0.6		N/A
org.keycloak	keycloak-dependencies-parent	26.0.7		N/A
org.keycloak	keycloak-dependencies-parent	26.0.8		N/A
org.keycloak	keycloak-dependencies-parent	26.1.0		N/A
org.keycloak	keycloak-dependencies-parent	26.1.1		N/A
org.keycloak	keycloak-dependencies-parent	26.1.2		N/A
org.keycloak	keycloak-dependencies-parent	26.1.3		N/A
org.keycloak	keycloak-dependencies-parent	26.1.4		N/A
org.keycloak	keycloak-dependencies-parent	26.1.5		N/A
org.keycloak	keycloak-dependencies-parent	26.2.0		N/A
org.keycloak	keycloak-dependencies-parent	26.2.1		N/A
org.keycloak	keycloak-dependencies-parent	26.2.2		N/A
org.keycloak	keycloak-dependencies-parent	5.0.0		N/A
org.keycloak	keycloak-dependencies-parent	6.0.0		N/A
org.keycloak	keycloak-dependencies-parent	6.0.1		N/A
org.keycloak	keycloak-dependencies-parent	7.0.0		N/A
org.keycloak	keycloak-dependencies-parent	7.0.1		N/A
org.keycloak	keycloak-dependencies-parent	8.0.0		N/A
org.keycloak	keycloak-dependencies-parent	8.0.1		N/A
org.keycloak	keycloak-dependencies-parent	8.0.2		N/A
org.keycloak	keycloak-dependencies-parent	9.0.0		N/A
org.keycloak	keycloak-dependencies-parent	9.0.2		N/A
org.keycloak	keycloak-dependencies-parent	9.0.3		N/A
org.kie.workbench.playground	evaluation	7.0.0.Beta6		f3928805a9980ae891c26e930da6686c887348b5
org.kie.workbench.playground	evaluation	7.0.0.Beta7		8e36e923868379f939834c7b9d560ea292454500
org.kie.workbench.playground	evaluation	7.0.0.Beta8		d9e81e218e94736c8177ccb11e698a828b503325
org.kie.workbench.playground	evaluation	7.0.0.CR1		02aaa0d03ec09505ba4ac649005942c000b36bac
org.kie.workbench.playground	evaluation	7.0.0.CR2		316b9f4c47e1e3892f26469c64b90e8be0c896b5
org.kie.workbench.playground	evaluation	7.0.0.CR3		8effd644cf9bfa25c136edd092c49f34784113fa
org.kie.workbench.playground	evaluation	7.0.0.Final		e61dacfdf53654f119421115ad3d4b3759161b68
org.kie.workbench.playground	evaluation	7.1.0.Beta1		fa611ec6dda95f1557180de5fc123d27e3f047c7
org.kie.workbench.playground	evaluation	7.1.0.Beta2		7c1c24c63fdd2091507005f2d0ad8955b6a1708d
org.kie.workbench.playground	evaluation	7.1.0.Beta3		b13ff6a3408ff81fd1c47829810aa4de554d4c3d
org.kie.workbench.playground	evaluation	7.1.0.Final		48c0e6df5ea817873dcf1d1c1d082ccc45e0fa5b
org.kie.workbench.playground	evaluation	7.10.0.Final		10f8c8ce5cee45d68deb9015ec47043e63638143
org.kie.workbench.playground	evaluation	7.11.0.Final		0266b71ded0ecd1a949db258ba94d227e81d9a8c
org.kie.workbench.playground	evaluation	7.12.0.Final		e2c603852d4e40881b745376b7cad7a1e8020ac0
org.kie.workbench.playground	evaluation	7.13.0.Final		6f2fbded46a67a1859c4c753f3076a2793e717c5
org.kie.workbench.playground	evaluation	7.14.0.Final		2d18a7ad868266495a1981ad8c1114e22812d4f0
org.kie.workbench.playground	evaluation	7.15.0.Final		cfa2a06d5a64e4d80d54cdda51e2ab3a7bb210d1
org.kie.workbench.playground	evaluation	7.16.0.Final		a88b1a652e14780f0d3a7faaaca88d6aaec82cf0
org.kie.workbench.playground	evaluation	7.17.0.Final		8dac692b81d2b3c6877da5a01aba5a48a1bfcee6
org.kie.workbench.playground	evaluation	7.18.0.Final		898eda2bf7730891903685f199b7869c3cac59b9
org.kie.workbench.playground	evaluation	7.19.0.Final		52eb678b68d830cef9a543995d8e93e1c7de79ca
org.kie.workbench.playground	evaluation	7.2.0.Final		9b790b8d9115bcfee75f440836fa50225657dcdf
org.kie.workbench.playground	evaluation	7.20.0.Final		a9be44d96ff51b130d4553303658ebec9873dc5d
org.kie.workbench.playground	evaluation	7.21.0.Final		9063202f470d489458be9c799f8f8d8288a647c5
org.kie.workbench.playground	evaluation	7.22.0.Final		ba7f66db126151f606f5df09ed4689e8de09ff2f
org.kie.workbench.playground	evaluation	7.23.0.Final		8c5dc03eff002095ab938ff7407ae06da69a194f
org.kie.workbench.playground	evaluation	7.24.0.Final		262d640c0bdea9a67d69514f03d6103282c3cec3
org.kie.workbench.playground	evaluation	7.25.0.Final		520ce8479986c090d5bd230e0e81eb282022d250
org.kie.workbench.playground	evaluation	7.26.0.Final		67eb725d71a5a0db2a7d520aa4816afc75782204
org.kie.workbench.playground	evaluation	7.27.0.Final		7eed226d6cdfacfd8d70205b744eb9d768e7aac7
org.kie.workbench.playground	evaluation	7.28.0.Final		0ef5f603baaac52ebc02d0c5ab4434b486b4bbcb
org.kie.workbench.playground	evaluation	7.29.0.Final		2b6e1b5acd833c633aa9db572703626985f05b27
org.kie.workbench.playground	evaluation	7.3.0.Final		21896a5450a4914b1a9c224a0d8f2f55184b2091
org.kie.workbench.playground	evaluation	7.30.0.Final		17a3c61ffafa9bd1b00130716e918cccf2ea1e5a
org.kie.workbench.playground	evaluation	7.31.0.Final		83ec26cf30429d357c0cf7c4f1c9206709313e3f
org.kie.workbench.playground	evaluation	7.32.0.Final		a50f06ad2c215f0094155cbdc9a81f8ef7a33cc1
org.kie.workbench.playground	evaluation	7.33.0.Final		1c00ea195b77074038b0965e6897ddd9f7cfab09
org.kie.workbench.playground	evaluation	7.34.0.Final		9ad433db7356dae80bdab1c48cc8f860f0335511
org.kie.workbench.playground	evaluation	7.35.0.Final		8a57c32315954fafceadc55594acbf9e99061b39
org.kie.workbench.playground	evaluation	7.36.0.Final		f574f01a6c201d807e349ebebd6391b50503b625
org.kie.workbench.playground	evaluation	7.36.1.Final		ae7eb27238385c4e2222182f80efe4c22b54991e
org.kie.workbench.playground	evaluation	7.37.0.Final		922adb2b293bde039acb0e405b68b5580816dbcb
org.kie.workbench.playground	evaluation	7.38.0.Final		f393d2aebee4f749bfdd9983d183379a55124852
org.kie.workbench.playground	evaluation	7.39.0.Final		544b2f4a7b7c3f6dda1035f5d259037e22a7b8bc
org.kie.workbench.playground	evaluation	7.4.1.Final		159835e17ae0d9d67d757d01248c8c9c370e86f2
org.kie.workbench.playground	evaluation	7.40.0.20200703		d56969acffc6e873e174c946e251c6481a17c283
org.kie.workbench.playground	evaluation	7.40.0.Final		8824989984adccbc17335e94c23dcb5c27d139c9
org.kie.workbench.playground	evaluation	7.41.0.Final		64f358064a17cc8810869f4f09fee97fa3b091e2
org.kie.workbench.playground	evaluation	7.41.0.t20200723		763038abe92c824d6a22d724c8f5d2708a7aea78
org.kie.workbench.playground	evaluation	7.42.0.Final		cb69796740257d8c547493e942ed2c33d79688d6
org.kie.workbench.playground	evaluation	7.43.0.Final		849156ca0b1e8e6334f01dd1ca1aaf5eba2d7bd8
org.kie.workbench.playground	evaluation	7.43.1.Final		c455c72113a0f78e0619d915354db2fa51ecb469
org.kie.workbench.playground	evaluation	7.44.0.Final		505f8e836a153891368ec147a2c873d40719ef45
org.kie.workbench.playground	evaluation	7.45.0.Final		daaaab5a981b8ebbf931616d4c45c3ab05d77bd0
org.kie.workbench.playground	evaluation	7.45.0.t20201009		6e7edb078f97638aec4038077878b4e20acb54a9
org.kie.workbench.playground	evaluation	7.46.0.Final		fdddbb0cc6e0840b1679b490bd70a2bb7a4e03d8
org.kie.workbench.playground	evaluation	7.47.0.Final		ea09d34dbe1d9be4e4fdb9385223037c8a5ec80f
org.kie.workbench.playground	evaluation	7.48.0.Final		479e1bee9c1c501d754fcbd824b14a57edcd9e1c
org.kie.workbench.playground	evaluation	7.49.0.Final		8f694bdfecee7987cbb6f8a27b2832935fe1c7bf
org.kie.workbench.playground	evaluation	7.5.0.Final		2f228d43493dc165e4aa7c6c805728b32bdbf0df
org.kie.workbench.playground	evaluation	7.50.0.Final		1f3791c08b12639dcb960918e0835f817623a51f
