be.atbash.ee.security.octopus	opinionated	0.6		N/A
com.amazonaws	aws-java-sdk-glue	1.12.735		4190225e83231ca7272fbaab1ba05b35cb5759e9
com.amazonaws	aws-java-sdk-glue	1.12.736		2ada0e44e631bbaa45ea95c66a4bc3e8eb93d8f9
com.amazonaws	aws-java-sdk-glue	1.12.737		58f31fd1f39fcec8a8cd6fbb230695a22eb4a882
com.amazonaws	aws-java-sdk-glue	1.12.738		76d57dc0019201cfd427a25c2c74dd421d4cabde
com.amazonaws	aws-java-sdk-glue	1.12.739		01437db7d964b1295b45190c29a452728ad0221e
com.amazonaws	aws-java-sdk-glue	1.12.74		55273389cb77400d9699991c0735551bac4a23b4
com.amazonaws	aws-java-sdk-glue	1.12.740		073e0bf2146ffbabe53ab527c59713285312b987
com.amazonaws	aws-java-sdk-glue	1.12.741		6018cade98eef91fe395876acd46c84a55163989
com.amazonaws	aws-java-sdk-glue	1.12.742		d6a73563ada856324192dc4d5a1758d9c3d698cf
com.amazonaws	aws-java-sdk-glue	1.12.743		9f2c14992c72806d87a34bc8ebb53af823f0d569
com.amazonaws	aws-java-sdk-glue	1.12.744		26cea00b867ff148ebfcc514227f91d4bf565dba
com.amazonaws	aws-java-sdk-glue	1.12.745		16cefa0be60ec9d538e51ba514b498478f819392
com.amazonaws	aws-java-sdk-glue	1.12.746		6cb8c4ea8a0c4564dface1afa2ba27b8aca45fdd
com.amazonaws	aws-java-sdk-glue	1.12.747		d937460e9b82275981207f8520918153e37bad5d
com.amazonaws	aws-java-sdk-glue	1.12.748		82fc04300eca96a80619db31895921a3f91eeaa7
com.amazonaws	aws-java-sdk-glue	1.12.749		ad45fa8fa0f98b64b9e474b35dfa9ec792d206f2
com.amazonaws	aws-java-sdk-glue	1.12.75		cabf23278856a347e115b5c197348b83fde368c9
com.amazonaws	aws-java-sdk-glue	1.12.750		19b752cbff43d263032b176f5ef7a3eca7fd9e56
com.amazonaws	aws-java-sdk-glue	1.12.751		123f91095c08383410ece0f1b3a8bf1dc021ce0d
com.amazonaws	aws-java-sdk-glue	1.12.752		c09fc96362ecf111b25303f6589758fc3187fe29
com.amazonaws	aws-java-sdk-glue	1.12.753		7b3a06cec4cf0574890675cdc66337c726f1aad3
com.amazonaws	aws-java-sdk-glue	1.12.754		3c49fdc46f9278fcb31edff1b40701d99ba1f54f
com.amazonaws	aws-java-sdk-glue	1.12.755		6cbbe49ac321cd3643d66dd782f06b423e346f50
com.amazonaws	aws-java-sdk-glue	1.12.756		bda05b41637a03395a541a3560fff323689ec844
com.amazonaws	aws-java-sdk-glue	1.12.757		905386cbb1738795be1715e19691f345f4d5a36c
com.amazonaws	aws-java-sdk-glue	1.12.758		3c11ba2f302755956ab1a381ebbe883d675b6f16
com.amazonaws	aws-java-sdk-glue	1.12.759		473bec44ad76ed45e3514d83665050eaf732bd5a
com.amazonaws	aws-java-sdk-glue	1.12.76		cf6e8ad2288acf2f65ba7cc0b05530d121493910
com.amazonaws	aws-java-sdk-glue	1.12.760		6f06054be1bb34e12a7c2671a54a6f36ac1565fc
com.amazonaws	aws-java-sdk-glue	1.12.761		e3f8ea1356c0d4154a1f0dd3d96888a89262a26c
com.amazonaws	aws-java-sdk-glue	1.12.762		7c458cf8a4061cde09af28e1af90de5c61713273
com.amazonaws	aws-java-sdk-glue	1.12.763		a5f96faca9bce2fc5c128340275a1b87256dfccc
com.amazonaws	aws-java-sdk-glue	1.12.764		5e3c303842741ded2f716a46947a602b2d2bc961
com.amazonaws	aws-java-sdk-glue	1.12.765		94296a9c86d9df30bcc3264b782c0ee37dab3979
com.amazonaws	aws-java-sdk-glue	1.12.766		2fc59c242190d22f25f77e94308785be0743f99b
com.amazonaws	aws-java-sdk-glue	1.12.767		56808d1f9876d04d6f96246cd04912b509dabc0f
com.amazonaws	aws-java-sdk-glue	1.12.768		dde9292bf82eb80570f1965af0444743f73873e7
com.amazonaws	aws-java-sdk-glue	1.12.769		16fb766afd07fab1867976264c7243e44c9e0a84
com.amazonaws	aws-java-sdk-glue	1.12.77		55cfbacddb99bb5ed4cda698badc6e097a8f0339
com.amazonaws	aws-java-sdk-glue	1.12.770		fda0b8c250eb7fca02b48890b3a716fb0d926c3f
com.amazonaws	aws-java-sdk-glue	1.12.771		6d0fb992f1cb4ba1a6e3919235673104d16ae0fd
com.amazonaws	aws-java-sdk-glue	1.12.772		28d9ed863770d90576a4ea05092ce7b10bd4ff43
com.amazonaws	aws-java-sdk-glue	1.12.773		9f49ea69602a33835e7c6ee6f5c7a46b2e96d3ce
com.amazonaws	aws-java-sdk-glue	1.12.774		627ff3780131121f60c2c508f8b97143e1cda610
com.amazonaws	aws-java-sdk-glue	1.12.775		694d726448d5c125ddc79bc110101e59540a37bb
com.amazonaws	aws-java-sdk-glue	1.12.776		0740cff855af28c35822ac9c191b4c29a4994664
com.amazonaws	aws-java-sdk-glue	1.12.777		15f95db841cc9788f7b006cdd266888cc93e9a84
com.amazonaws	aws-java-sdk-glue	1.12.778		578baf22d1ca531ac1d37e8791e7a5da6dd29fdc
com.amazonaws	aws-java-sdk-glue	1.12.779		429108a7631f707709e8317850fbb31ed86d636c
com.amazonaws	aws-java-sdk-glue	1.12.78		e269c39b51bd3a87e7a5696f9ef2b806daf511e3
com.amazonaws	aws-java-sdk-glue	1.12.780		8de8cd160e0cca3203862fdb354d36a3033f3d65
com.amazonaws	aws-java-sdk-glue	1.12.781		e298a5b7b137332c6f6a7efb196c945864265b4e
com.amazonaws	aws-java-sdk-glue	1.12.782		12b1602dbf6b30076068a6f05a85d2c88748e460
com.amazonaws	aws-java-sdk-glue	1.12.783		0c6a6862de17d03bfd820ed0df81819630655247
com.amazonaws	aws-java-sdk-glue	1.12.79		f275e289ea8bf433c554dc8ceef136ff7776af03
com.amazonaws	aws-java-sdk-glue	1.12.8		78d236b0fcf10aef95f6c675f92f7d68e1cf32ea
com.amazonaws	aws-java-sdk-glue	1.12.80		42d2fe1a318fb4cb2261cc79b53d1181630a29d6
com.amazonaws	aws-java-sdk-glue	1.12.81		0cfeef594d3e21af0763f1790e4a2e71152ff2de
com.amazonaws	aws-java-sdk-glue	1.12.82		b0dc0949efc6a32a07c260a08de6bbf8e69dd4d6
com.amazonaws	aws-java-sdk-glue	1.12.83		ef6ddc27f47d88bbef434f2e54ff6cc0ffac73a9
com.amazonaws	aws-java-sdk-glue	1.12.84		acf42a0ded2537f4bf986095d0d36f3be3620016
com.amazonaws	aws-java-sdk-glue	1.12.85		1f6dd46afaa75cb30102f1d9b9430c3ebe3761c3
com.amazonaws	aws-java-sdk-glue	1.12.86		c213a26a6314efbc1d792afe066eb53f0351e41a
com.amazonaws	aws-java-sdk-glue	1.12.87		fd9f7083292bec0306b100f229e1ceab1e01d43a
com.amazonaws	aws-java-sdk-glue	1.12.88		a1f3d10afaf450aae43ffae14c6f411783162b01
com.amazonaws	aws-java-sdk-glue	1.12.89		93d830f2b2069cbbd1d7bba1d4aaf0f354f4b011
com.amazonaws	aws-java-sdk-glue	1.12.9		08388c81f329e313177a8c84abc3945f9b9bca2b
com.amazonaws	aws-java-sdk-glue	1.12.90		a2edda768466d6810c7c529494539447359d3dac
com.amazonaws	aws-java-sdk-glue	1.12.91		6b81b10eec5bed6f6152759d607f0f2e6f62ad0d
com.amazonaws	aws-java-sdk-glue	1.12.92		882ae2306081d9cea6b09cf981d0b92f1d4e525c
com.amazonaws	aws-java-sdk-glue	1.12.93		448a93eb0d5c966c5aaf07cd685e93bc5975b739
com.amazonaws	aws-java-sdk-glue	1.12.94		e985c1761bb50574fdcda199fe32d3f6a06aaa1e
com.amazonaws	aws-java-sdk-glue	1.12.95		c98f9f4d40e35687a214450adb41352e04891404
com.amazonaws	aws-java-sdk-glue	1.12.96		f6d934f062ada7a705ce71c142c889a250ce9d7c
com.amazonaws	aws-java-sdk-glue	1.12.97		ce9af466c0c811e73ae7d8a6affd064a5ea0e627
com.amazonaws	aws-java-sdk-glue	1.12.98		c20ffc94313cc36e13a73b00979f76d2ccf782e3
com.amazonaws	aws-java-sdk-glue	1.12.99		c9f74d1f70bb9aa4028e581c74b0a6a47d734b44
com.appier	appier-android	1.0.0		N/A
com.appier	appier-android	7.0.0		N/A
com.appier	appier-android	7.0.1		N/A
com.appier	appier-android	7.1.0		N/A
com.appier	appier-android	7.10.0		N/A
com.appier	appier-android	7.11.0		N/A
com.appier	appier-android	7.12.0		N/A
com.appier	appier-android	7.13.0		N/A
com.appier	appier-android	7.14.0		N/A
com.appier	appier-android	7.15.0		N/A
com.appier	appier-android	7.16.0		N/A
com.appier	appier-android	7.17.0		N/A
com.appier	appier-android	7.17.1		N/A
com.appier	appier-android	7.17.2		N/A
com.appier	appier-android	7.17.3		N/A
com.appier	appier-android	7.18.0		N/A
com.appier	appier-android	7.19.0		N/A
com.appier	appier-android	7.2.0		N/A
com.appier	appier-android	7.20.0		N/A
com.appier	appier-android	7.21.0		N/A
com.appier	appier-android	7.22.0		N/A
com.appier	appier-android	7.23.0		N/A
com.appier	appier-android	7.23.1		N/A
com.appier	appier-android	7.24.0		N/A
com.appier	appier-android	7.24.1		N/A
com.appier	appier-android	7.24.2		N/A
com.appier	appier-android	7.24.3		N/A
com.appier	appier-android	7.24.4		N/A
com.appier	appier-android	7.25.0		N/A
com.appier	appier-android	7.25.1		N/A
com.appier	appier-android	7.26.0		N/A
com.appier	appier-android	7.3.0		N/A
com.appier	appier-android	7.3.1		N/A
com.appier	appier-android	7.4.0		N/A
com.appier	appier-android	7.4.1		N/A
com.appier	appier-android	7.5.0		N/A
com.appier	appier-android	7.6.0		N/A
com.appier	appier-android	7.6.1		N/A
com.appier	appier-android	7.7.0		N/A
com.appier	appier-android	7.8.0		N/A
com.appier	appier-android	7.8.1		N/A
com.appier	appier-android	7.8.2		N/A
com.appier	appier-android	7.8.3		N/A
com.appier	appier-android	7.8.3-release.1		N/A
com.appier	appier-android	7.9.0		N/A
com.appier	appier-android	7.9.1		N/A
com.appier	appier-android	8.0.0		N/A
com.appier	appier-android	8.0.1		N/A
com.appier	appier-android	8.1.0		N/A
com.appier	appier-android	8.2.0		N/A
com.appier	appier-android	8.2.1		N/A
com.appier	appier-android	8.2.2		N/A
com.appier	appier-android	8.2.3		N/A
com.appier	appier-android	8.2.4		N/A
com.appier	appier-android	8.2.5		N/A
com.azure	azure-analytics-purview-catalog	1.0.0-beta.1		5d7add74cbc537a88f0d5c4057d57ab9a8027215
com.azure	azure-analytics-purview-catalog	1.0.0-beta.2		367a2782f255a7ca8d25e12420647ddaf7e2ec95
com.azure	azure-analytics-purview-catalog	1.0.0-beta.3		4ca585cc5e664475f889835c21b67589be4a86da
com.azure	azure-analytics-purview-catalog	1.0.0-beta.4		62cdbdb0dde4ce7b2cca71743174298cddf43b9a
com.blazebit	blaze-actor-documentation	1.0.0-Alpha1		1e589e9230a014b7b44b82519c01ee2c2e4538f7
com.blazebit	blaze-actor-documentation	1.0.0-Alpha2		9dc07b48b41272903937417de7649fde9960c9c9
com.blazebit	blaze-actor-documentation	1.0.0-Alpha3		49e6dd017c5de0201da075da34c06e03c56f40af
com.blazebit	blaze-actor-documentation	1.0.0-Alpha4		bfb473b589b438fdbee2bd2aaa63a1e2ecf31ae5
com.blazebit	blaze-actor-documentation	1.0.0-Alpha5		58c6b5375fba2bfaca22179a0fd23881e44dd2aa
com.blazebit	blaze-actor-documentation	1.0.0-Alpha6		e735740ba924c380ad3822562b9f2d29bb839078
com.comcast	ip4s_sjs0.6_2.11	1.0.1		a00b3cc6ff7c28642fe1305791c754414e041663
com.comcast	ip4s_sjs0.6_2.11	1.0.2		71f784ef6f8e18530dce2db55482d71122bc4505
com.dimafeng	neotypes-cats-effect_2.12	0.10.0		766e29bd509e732f2f8b5c34210839ada883f90a
com.dimafeng	neotypes-cats-effect_2.12	0.11.0		5b9392012e737d8193a869103f296464397fb244
com.dimafeng	neotypes-cats-effect_2.12	0.12.0		91be60e42e4fb62f829d0f92515b7a1647d247a1
com.dimafeng	neotypes-cats-effect_2.12	0.13.0		a5301b78205908792e5be2ca07f709a65014db53
com.dimafeng	neotypes-cats-effect_2.12	0.13.1		82ac93d4e8895dad25a3390cb685fd47621227dd
com.dimafeng	neotypes-cats-effect_2.12	0.13.2		22553d3397c05c638935b706286c93d5663fb2f3
com.dimafeng	neotypes-cats-effect_2.12	0.13.3		9dbf962641e7c4044c1ecf525ce1fd9d0d441452
com.dimafeng	neotypes-cats-effect_2.12	0.14.0		beb90d19315f31c5b82007948139b95baf6188fb
com.dimafeng	neotypes-cats-effect_2.12	0.15.0		1b5be6977432ae9d48b675f2e948465fa303c138
com.dimafeng	neotypes-cats-effect_2.12	0.15.1		389e2e37697d123733fa28439a858d1b3fdf37c9
com.dimafeng	neotypes-cats-effect_2.12	0.16.0		4cc2e093acc19c1ef61cac373bccb79ef021b2d1
com.dimafeng	neotypes-cats-effect_2.12	0.17.0		f6b2a9434157956ef0ae29f6db640a702636c86e
com.dimafeng	neotypes-cats-effect_2.12	0.3.1		35748cc61c5edf26e59eb975ebf7fc0f534c3c0f
com.dimafeng	neotypes-cats-effect_2.12	0.3.2		f8bec91115a0b0d9f56dbe30c7f78c7564ed66cd
com.dimafeng	neotypes-cats-effect_2.12	0.3.3		c4320480d52ea5729653afdc54b004a3f960e62b
com.dimafeng	neotypes-cats-effect_2.12	0.4.0		57ad7acaca69e09166360a1862b578536a312c91
com.dimafeng	neotypes-cats-effect_2.12	0.5.0		61f6837cf78abe56cf7baa8be182d004b252fd11
com.dimafeng	neotypes-cats-effect_2.12	0.6.0		785bd5cb9a1bfc2c6aeac47d3170780d3cb4684c
com.dimafeng	neotypes-cats-effect_2.12	0.7.0		54b172854076429eebd46b98368f2a1842bb2a72
com.dimafeng	neotypes-cats-effect_2.12	0.8.0		b9c366c5e0bfb34d1c690f664cff2d38fe67219e
com.dimafeng	neotypes-cats-effect_2.12	0.9.0		5862d19b4210aad0fb7cabf6fd47cbc1c93f5dfa
com.genexus	gxqueueazure	2.10.0		c9fd3c69da2abb46968b33c420dbf944869b9072
com.genexus	gxqueueazure	2.10.1		faebc8278e489f7b575f28332fafb11f8c8cd080
com.genexus	gxqueueazure	2.8.1		d023564f00cdfe881c7b21afe02c42994d1ea067
com.genexus	gxqueueazure	2.8.3		8f76af0b8b5b98963317d72b29d0a6aaa8ac1a92
com.genexus	gxqueueazure	2.9.0		eba86a6e8c3a338d0ad97e96a050609c0915f5d9
com.genexus	gxqueueazure	2.9.1		612f1cbb5c116280ea8a12918bc0093d10be9dba
com.genexus	gxqueueazure	2.9.2		1acf4dd2cbdae8dd26f78961566104fc4c2b58f1
com.gitee.archermind-ti	popup-bubble	1.0.0		N/A
com.gitee.archermind-ti	popup-bubble	1.0.0-alpha		N/A
com.gitee.archermind-ti	popup-bubble	1.0.0-beta		N/A
com.gitee.archermind-ti	popup-bubble	1.0.1		N/A
com.github.datastax-oss	data-governance	1.0.0-RELEASE		6ea63366c0dce8875a55d8e74deb42d8822a4aa9
com.github.datastax-oss	data-governance	1.0.1-RELEASE		9d8745d06ca43caea9658afcc7d17de4e4802eb4
com.github.datastax-oss	data-governance	1.0.2		f53391ab582e5828df9a0cc0967c081f3722b1ac
com.github.datastax-oss	data-governance	1.0.3		49d0c915a723849b5f3dcabc7629f8f71653c1d3
com.github.liaomengge	ly-cache-spring-boot-starter	2.0.1-RELEASE		e1cfb85c1ae9249a371dd75aad8a3a0e215798ff
com.github.markzhai	galleryfinal	1.0.0		N/A
com.github.mengxianun	air-data-result-excel	1.0.0		1205e1f7415091eee0abacbe1c902abdffc1e351
com.github.mengxianun	air-data-result-excel	1.0.1		fe2733e1535e0eb0de7a51e514bcd33854f11bbb
com.github.mengxianun	air-data-result-excel	1.0.3		1d632a5d0ca709a4c4039397879a950cdc5182cb
com.github.mrdimosthenis	glicko2_3	1.0.0		6e31a04b2420694801545efb2ee1ce9090c4527e
com.github.mrdimosthenis	glicko2_3	1.0.0-RC1		58f399f954796e58c068c0b2600535c34b5e8eb2
com.github.mrdimosthenis	glicko2_3	1.0.1		cabb4b90a3f3b13bab29520dfe5bd26a675993ec
com.github.wheaties	twotails-annotations_2.11.6	0.3.1		e256ce04b688c79805be3094001c063ebb9bc0bc
com.github.xujiaji.mk	sms	0.0.5-beta		a4ffe2261babeb838d60d0b28d7536f196754702
com.github.xujiaji.mk	sms	0.0.5-beta2		3ea2b23f955adad93a909c2210084d0d15b2754b
com.github.xujiaji.mk	sms	0.0.5-beta3		67a9618eba19e4d054acc915740b60f4863a9895
com.github.xujiaji.mk	sms	1.0.0-beta		abc1b3b2a47069c8f4430d2ab9b074676b7a33b9
com.github.xujiaji.mk	sms	1.0.0-beta10		d816c094b35916fec3452bbafba4d06155bcd843
com.github.xujiaji.mk	sms	1.0.0-beta2		460aee6b277ea2a78c839f28de0c006a75631141
com.github.xujiaji.mk	sms	1.0.0-beta3		0f3b2259044a58442acf0903fde04c612f57888b
com.github.xujiaji.mk	sms	1.0.0-beta4		17881aa869466af9bc08db3551e99a88d1183856
com.github.xujiaji.mk	sms	1.0.0-beta5		7e3e966373dac94a512f7d267798c73083ba287a
com.github.xujiaji.mk	sms	1.0.0-beta6		8fe004f5569ef4a0d2938a27db481a9951a128ae
com.github.xujiaji.mk	sms	1.0.0-beta7		38973d5f7388f52411d843c26fe13f6b2dc2227e
com.github.xujiaji.mk	sms	1.0.0-beta8		a9f7d2bb385e95fbc7d4109e2c45f83980295258
com.github.xujiaji.mk	sms	1.0.0-beta9		e2c065724bb5b73f185e955532c0560047d08387
com.google.cloud	google-cloud-service-usage-bom	0.1.0		N/A
com.google.cloud	google-cloud-service-usage-bom	0.2.0		N/A
com.google.cloud	google-cloud-service-usage-bom	0.2.1		N/A
com.google.cloud	google-cloud-service-usage-bom	1.0.0		N/A
com.google.cloud	google-cloud-service-usage-bom	1.0.1		N/A
com.google.cloud	google-cloud-service-usage-bom	2.0.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.0.1		N/A
com.google.cloud	google-cloud-service-usage-bom	2.0.2		N/A
com.google.cloud	google-cloud-service-usage-bom	2.1.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.1.1		N/A
com.google.cloud	google-cloud-service-usage-bom	2.1.2		N/A
com.google.cloud	google-cloud-service-usage-bom	2.1.3		N/A
com.google.cloud	google-cloud-service-usage-bom	2.10.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.11.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.12.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.13.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.14.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.15.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.16.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.17.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.18.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.19.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.2.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.2.1		N/A
com.google.cloud	google-cloud-service-usage-bom	2.2.2		N/A
com.google.cloud	google-cloud-service-usage-bom	2.2.3		N/A
com.google.cloud	google-cloud-service-usage-bom	2.2.4		N/A
com.google.cloud	google-cloud-service-usage-bom	2.2.5		N/A
com.google.cloud	google-cloud-service-usage-bom	2.2.6		N/A
com.google.cloud	google-cloud-service-usage-bom	2.2.7		N/A
com.google.cloud	google-cloud-service-usage-bom	2.2.8		N/A
com.google.cloud	google-cloud-service-usage-bom	2.20.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.21.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.22.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.23.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.24.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.27.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.28.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.29.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.3.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.3.1		N/A
com.google.cloud	google-cloud-service-usage-bom	2.3.2		N/A
com.google.cloud	google-cloud-service-usage-bom	2.3.4		N/A
com.google.cloud	google-cloud-service-usage-bom	2.3.5		N/A
com.google.cloud	google-cloud-service-usage-bom	2.3.6		N/A
com.google.cloud	google-cloud-service-usage-bom	2.3.7		N/A
com.google.cloud	google-cloud-service-usage-bom	2.30.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.31.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.32.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.33.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.34.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.35.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.36.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.37.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.38.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.39.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.4.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.40.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.41.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.42.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.43.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.44.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.45.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.46.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.47.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.48.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.49.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.5.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.51.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.52.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.53.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.54.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.55.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.56.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.57.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.58.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.59.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.6.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.60.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.61.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.7.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.8.0		N/A
com.google.cloud	google-cloud-service-usage-bom	2.9.0		N/A
com.mysaasa	MySaasa-Server	0.1.2		2530dab98e982fddef8972c300ea8aa6bf5c15ba
com.nbsaas.boot	code-sample-generator	1.0.1-2024		e2f13ad6972c27568d53e15441c505fbba07c194
com.nbsaas.boot	code-sample-generator	1.0.1-2024-boot3		455f4765ea8ca3a0a3981e46a71c913979efb25e
com.nbsaas.boot	code-sample-generator	1.0.10-boot3		bb812b5f812e2093969d48f11dec95c7ea9f620d
com.nbsaas.boot	code-sample-generator	1.0.11-boot3		f2ab5856991acc0221d2b5608a30def2e15669d4
com.nbsaas.boot	code-sample-generator	1.0.13-boot3		80c358e544fd518bbe2011edb58caa86af0a12e0
com.nbsaas.boot	code-sample-generator	1.0.2-2024-boot3		4bfc517a3b146cb042b79bc0a43db26caffbff92
com.nbsaas.boot	code-sample-generator	1.0.8-boot3		47818d0807181c4dc52693d9aef9cee06ff02950
com.nbsaas.boot	code-sample-generator	1.0.9-2023		847f89e552697a2e485862bb4c177e46a5371378
com.nbsaas.boot	code-sample-generator	1.0.9-boot3		6f01abd24705fe5812f868eb7063cb68bbb87d7b
com.opengamma.strata	strata-parent	1.0.0		N/A
com.opengamma.strata	strata-parent	1.1.0		N/A
com.opengamma.strata	strata-parent	1.1.1		N/A
com.opengamma.strata	strata-parent	1.1.2		N/A
com.opengamma.strata	strata-parent	1.2.0		N/A
com.opengamma.strata	strata-parent	1.2.0-M4		N/A
com.opengamma.strata	strata-parent	1.3.0		N/A
com.opengamma.strata	strata-parent	1.3.1		N/A
com.opengamma.strata	strata-parent	1.3.2		N/A
com.opengamma.strata	strata-parent	1.3.3		N/A
com.opengamma.strata	strata-parent	1.4.0		N/A
com.opengamma.strata	strata-parent	1.4.1		N/A
com.opengamma.strata	strata-parent	1.4.2		N/A
com.opengamma.strata	strata-parent	1.5.0		N/A
com.opengamma.strata	strata-parent	1.5.1		N/A
com.opengamma.strata	strata-parent	1.5.2		N/A
com.opengamma.strata	strata-parent	1.6.0		N/A
com.opengamma.strata	strata-parent	1.7.0		N/A
com.opengamma.strata	strata-parent	1.7.1		N/A
com.opengamma.strata	strata-parent	2.0.0		N/A
com.opengamma.strata	strata-parent	2.1.0		N/A
com.opengamma.strata	strata-parent	2.1.1		N/A
com.opengamma.strata	strata-parent	2.1.2		N/A
com.opengamma.strata	strata-parent	2.10.0		N/A
com.opengamma.strata	strata-parent	2.10.1		N/A
com.opengamma.strata	strata-parent	2.10.10		N/A
com.opengamma.strata	strata-parent	2.10.11		N/A
com.opengamma.strata	strata-parent	2.10.12		N/A
com.opengamma.strata	strata-parent	2.10.13		N/A
com.opengamma.strata	strata-parent	2.10.14		N/A
com.opengamma.strata	strata-parent	2.10.15		N/A
com.opengamma.strata	strata-parent	2.10.16		N/A
com.opengamma.strata	strata-parent	2.10.17		N/A
com.opengamma.strata	strata-parent	2.10.18		N/A
com.opengamma.strata	strata-parent	2.10.19		N/A
com.opengamma.strata	strata-parent	2.10.2		N/A
com.opengamma.strata	strata-parent	2.10.20		N/A
com.opengamma.strata	strata-parent	2.10.21		N/A
com.opengamma.strata	strata-parent	2.10.23		N/A
com.opengamma.strata	strata-parent	2.10.24		N/A
com.opengamma.strata	strata-parent	2.10.3		N/A
com.opengamma.strata	strata-parent	2.10.4		N/A
com.opengamma.strata	strata-parent	2.10.5		N/A
com.opengamma.strata	strata-parent	2.10.6		N/A
com.opengamma.strata	strata-parent	2.10.7		N/A
com.opengamma.strata	strata-parent	2.10.8		N/A
com.opengamma.strata	strata-parent	2.10.9		N/A
com.opengamma.strata	strata-parent	2.11.0		N/A
com.opengamma.strata	strata-parent	2.11.1		N/A
com.opengamma.strata	strata-parent	2.11.2		N/A
com.opengamma.strata	strata-parent	2.11.3		N/A
com.opengamma.strata	strata-parent	2.11.4		N/A
com.opengamma.strata	strata-parent	2.11.5		N/A
com.opengamma.strata	strata-parent	2.11.6		N/A
com.opengamma.strata	strata-parent	2.11.7		N/A
com.opengamma.strata	strata-parent	2.11.8		N/A
com.opengamma.strata	strata-parent	2.12.0		N/A
com.opengamma.strata	strata-parent	2.12.1		N/A
com.opengamma.strata	strata-parent	2.12.10		N/A
com.opengamma.strata	strata-parent	2.12.11		N/A
com.opengamma.strata	strata-parent	2.12.13		N/A
com.opengamma.strata	strata-parent	2.12.14		N/A
com.opengamma.strata	strata-parent	2.12.15		N/A
com.opengamma.strata	strata-parent	2.12.16		N/A
com.opengamma.strata	strata-parent	2.12.17		N/A
com.opengamma.strata	strata-parent	2.12.18		N/A
com.opengamma.strata	strata-parent	2.12.19		N/A
com.opengamma.strata	strata-parent	2.12.2		N/A
com.opengamma.strata	strata-parent	2.12.20		N/A
