app.cash.redwood	redwood-modifiers-js	0.4.0		N/A
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.831		2a1d59daa4163d50ef2d4de2f923fdffdd571d3a
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.831	jar-with-dependencies	b4cf887ff32aab7e5ad965dc922e83f2ebf0ca1d
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.832		cff25de170d7c694c0adbc0ace3e8ef646df5bc8
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.832	jar-with-dependencies	a75a815f30b4c5d6d5cbe92573e5a62bbb2f677d
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.833		85cab4d846529702d161994b689177d8b5239967
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.833	jar-with-dependencies	c52fdbf822af4e081fe7f92fecf0303d0cf2a0ac
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.834		2dd2d2c02cdd04ba47038907f946d8bc7617ec66
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.834	jar-with-dependencies	919126281428d1bff712172c0646c78c6ab0da74
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.835		d37881821c5d1518d40a232421db9e64208d0b78
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.835	jar-with-dependencies	772ac2b220451dbde185ee8b7a364d7000b37272
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.837		2ae4d5da1594f72f3b7a4ffc3d754a23ea80e204
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.837	jar-with-dependencies	11ebfcd05cff9ac6ec70e464288e8c16e0757fc9
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.838		bd12903bfd30d93eae0c31e13dc584305488f913
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.838	jar-with-dependencies	323819958161592af95a9a607d14164f4e115ad7
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.840		718c33c8f7b983c76b3cadd51c98226ceb5a0458
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.840	jar-with-dependencies	9c5359e1d1d98af6a6508a0f6307537b3f7e3c72
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.841		5f73e3b66af46c440fa3ca1734e37a42e1da5604
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.841	jar-with-dependencies	4efc9a771d371d5780fc132cf74395f235945eaf
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.846		b60f4cc0ad3ce86f93f1af48f4b2cfab769b926a
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.846	jar-with-dependencies	5dd097a8704884cace861b8b5f1ddc3b2865d8a3
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.847		c91d72d029b5dbb493b51db0f95d13cac4e1b00d
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.847	jar-with-dependencies	a79e99f809458b6208626d39893f0d86d51b857e
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.848		5eac4a8c39f9b30052c344a91ca23fc8f4696197
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.848	jar-with-dependencies	1a39ff1083a5286c9bbce388135194b78d0213b0
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.850		a828b2a65abe1a9b636bcfd159b4e051ee110986
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.850	jar-with-dependencies	b95c63f89bc0a0d303319763a7eb58eaf1216e23
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.853		69ddfb1eb196ecd1af212a1cd0f2187c632c9e70
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.853	jar-with-dependencies	52e6dd0e2edf1af08a59347a8641afaadab7bca3
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.871		13babb6706069d358603004010e5ddb225ed4eaa
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.871	jar-with-dependencies	0d412b291240409d03a2a14d6a40b4696d87f353
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.872		ca53522a8c4d05a847e3f5b91511bd3a535be27b
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.872	jar-with-dependencies	93f3e64d58ad6e333509f6742e0bef9472343a41
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.875		228e9a5a54dfd65ef31e1e4a5fb5b00efd7eb1a0
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.875	jar-with-dependencies	a75d010cee91428d323533989111f078ae4702b8
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.878		6987820e89cd33b26f2837b8edced126f33c447c
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.878	jar-with-dependencies	6c289af3fda393c1731a7ea6158fa25170eae807
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.880		2c2b7b12d3b800d6abe445da1c0170165b0116ba
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.880	jar-with-dependencies	8ccde25902d925848075fa4ffe5ed01f87754de4
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.891		fcd0d1a00a21e63128391dc3f7f7ae412e689a66
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.893		e6df8a0962ae30e4ffbb9ee2bfd84d57da40e8a3
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.894		d2a548203763ceea011c01158c671231f4620136
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.899		7ed82c4cfb63c01a430a3703eae07cd0df96ae31
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.907		526741a969889d507c30e16235175964fd23d638
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.909		7e236faaf78ad772d6e976aaa5f2b39c06e31856
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.911		a0fb347d5003b4fb2b1b023d77dc17d54f9b327e
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.917		67dc58f0a6d169e57eb8334b9836ffada0386d37
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.930		f88ca5373c2fdbe92588d2f633c1c423fa7c55e4
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.931		aeac94ddac2c686ea4ea805b999f9054ae2c81c0
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.946		b79e74612b820256ed0dff7a2867b8deb7ccd179
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.960		625719df0cfd9d846355d05682807e30e140d350
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.966		e75743538f15452f8a2b4f3b8b91eb898be82c19
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.978		07c9253d62f49ca5240fc7253a0b02f71a5c10f8
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.979		f8adc4e519097f2135adca9926ee5dffab769ace
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.981		621e46c1f4bf5203ef79a78967f1c282701839d7
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.988		aec3115ae5487869569f8e9e8218571f390cbcb4
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.989		ec0875db116d31cce936b49f822ec50be1ba7070
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.996		0364eba097d86f8228f90a909d1839befe488029
com.tencentcloudapi	tencentcloud-sdk-java-tione	3.1.998		b5ac063c49789a3624da0d7a8bb0a0870af88213
com.timgroup	eithervalidation_2.9.1	1.0.1		ca3852b5f488a7d48d6bb2c91139020764d1eff2
com.typesafe.akka	akka-http-xml_3	10.5.0		642276caa1c8defa6ea99a7d63d7a928dfb92129
com.typesafe.akka	akka-http-xml_3	10.5.0-M1		4406edd2c3d49496826fe5bbe73bb8a7ad0f2e7f
com.typesafe.akka	akka-http-xml_3	10.5.1		819e2c56992cf877984969e654c0f9d07f50efa4
com.typesafe.akka	akka-http-xml_3	10.5.2		b8dabd59ba8375fbd4a1c9b18a04a266c2f5f702
com.typesafe.akka	akka-http-xml_3	10.5.3		cb713d041c9f348ad43f2baac55bdc33acfeda59
com.typesafe.akka	akka-http-xml_3	10.6.0-M1		f530d5239e865c62d28fcad336d74c061fd25ac8
com.vincomobile.fw	vincofw-jasperfont-timesnew	3.0.0		b1d35d971f65af4d21cc44b27b6af62abf8669f0
com.vmware.pscoe.o11n	o11n-project	2.30.0		03a5e5f1abee1d86aa44a0853d51538c68d772b8
com.vmware.pscoe.o11n	o11n-project	2.31.0		db649ff82a5f4208d109e8ae79a7879549565075
com.vmware.pscoe.o11n	o11n-project	2.31.1		38190affb4bc7a6c5da4db246825169491646e1e
com.vmware.pscoe.o11n	o11n-project	2.31.2		b4bf8209551a4d569376a77c18d36a6eb4d93929
com.vmware.pscoe.o11n	o11n-project	2.32.0		57de3e9167699a4a5df98396e4f06ea7b1b9505e
com.vmware.pscoe.o11n	o11n-project	2.33.0		33b6fb9206e810a43d821c5e9e8afa259ae4d364
com.vmware.pscoe.o11n	o11n-project	2.34.0		fc3dc480de45c7dca472ea74f948c7ef7e851b88
com.vmware.pscoe.o11n	o11n-project	2.35.0		231a4c0b80dd921ba68f2bc41c4ad1b8e59f7a22
com.vmware.pscoe.o11n	o11n-project	2.35.1		57ffccd8d5a94965ea70f5fea4633cc829226234
com.vmware.pscoe.o11n	o11n-project	2.36.0		d80612d39ff837cc799475f2e2476785dec1f9f1
com.vmware.pscoe.o11n	o11n-project	2.37.0		901c006870ae90babfffb09727929faf40314811
com.vmware.pscoe.o11n	o11n-project	2.38.0		d423c4f3977464209ce70ec257d127cc45be57b5
com.vmware.pscoe.o11n	o11n-project	2.38.1		0c993f6bd2a81decb24e57793265139c1604ebd0
com.vmware.pscoe.o11n	o11n-project	2.39.0		34daa4513f79f07066a8b53dac7c7ec7fa05b954
com.vmware.pscoe.o11n	o11n-project	2.40.0		b8e26b13ce47dd948e29a19980b086ec765d81c1
com.vmware.pscoe.o11n	o11n-project	2.41.0		7c3c2e8ff6f2c15d35834157db1658c1ee8581e0
com.vmware.pscoe.o11n	o11n-project	2.42.0		c67914caf0602d4bcf028700f7b5d2f8da0b803f
com.vmware.pscoe.o11n	o11n-project	2.43.0		2daf71871d27a19759122c5bd16d2a167b5da9da
com.vmware.pscoe.o11n	o11n-project	2.44.0		bb63e84b39bb2e838a2ca80a3dd5d704aebb4fdd
com.vmware.pscoe.o11n	o11n-project	3.0.0		8a6c3d38706fdd3fec760465f24281dcff3ecb9f
com.vmware.pscoe.o11n	o11n-project	3.1.0		28b03f956b13c665094eb6afb797d1c7059fe89a
com.vmware.pscoe.o11n	o11n-project	3.1.1		002bd6eca1317d6f8df627b30cdd2d7a6a3d0bdb
com.vmware.pscoe.o11n	o11n-project	3.2.0		4880a388d0082253b50b6a6321ba2a00d81a5bed
com.vmware.pscoe.o11n	o11n-project	4.0.0		5d6472d58a465976a6f3e3c79f6340639c055b97
com.vmware.pscoe.o11n	o11n-project	4.1.0		582765212b64557d3fa1a996147a67607311ca2a
com.vmware.pscoe.o11n	o11n-project	4.2.0		a1a0f951de06eb0eee36797d10b744c9f45ee8b1
com.vmware.pscoe.o11n	o11n-project	4.2.1		602d006d78ff28b7bf7b62f0d452a5fa29c42f1e
com.vmware.pscoe.o11n	o11n-project	4.3.0		2f06cd8b78c3910f886d7f4e373d4f76a8198143
com.vmware.pscoe.o11n	o11n-project	4.4.0		046656bdaa9cbee571641aac8bd8d42ddca4e822
com.vmware.pscoe.o11n	o11n-project	4.4.1		2956d0c789739beaf5421e4b429e5329bdfde494
com.vmware.pscoe.o11n	o11n-project	4.5.0		400828c7190f21ac8ab792201b04f5fa2021e05c
com.walterjwhite.java.modules.csv.modules.apache-commons-csv	providers	0.0.17		N/A
de.code-sourcery.maven.buildprofiler	maven-build-profiler-shared	1.0.3		19cacd7425725f7eee971487a83bdf43ca506458
de.code-sourcery.maven.buildprofiler	maven-build-profiler-shared	1.0.4		706367fb449b2808e27b1749e163a91a12fb4d6e
de.code-sourcery.maven.buildprofiler	maven-build-profiler-shared	1.0.6		25b6ea5aaa037ebe77df09012cbe8b2feab386d1
de.digitalcollections.cudami	cudami-website-frontend	1.0.0		603d2c50ca8b9c11a624c445b2092aaa1a0d7b23
de.digitalcollections.cudami	cudami-website-frontend	1.0.1		a6577a69353c80d728c2afdc66e07988facad963
de.digitalcollections.cudami	cudami-website-frontend	2.0.0		65fccfa76b67893bd9ec94d47fadd5a8923cbc5a
de.digitalcollections.cudami	cudami-website-frontend	2.0.1		e1b425306d725b3c683714c267b2eaafe3eebe66
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	5.10.2		08e485112237b063d8412b83339170378f8627a5
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	5.11.1		4bf7b569fffc36d2d283ac9b2fb1dbfad39033c2
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	5.12		2962c23b5fdc904ed3518a59191cee18bcff8d1d
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	5.12.1		17198dd5f4ef04d80eeef1a1415d56827bd86265
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	5.12.RC1		686d789beafe4af0162b041f14da82c6750393c2
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	5.13		a375ba859ed9e3e61b9220004e05d4c39b60b8da
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	5.13.1		27419e22848bbcd40ae557a4cb55526142314398
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	5.13.RC1		8b3484751e2a1c6c4bafe93e836fd0dca52cbf3e
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	6.0		398ac23110423cefb07a79cbf8074b88010294dc
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	6.0.1		3437129b0ff6174a20fcde1e835d60cc2bc9b2eb
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	6.1		63b33d7164f733d3214a24cfb71a4af01d44eeb2
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	6.1.1		ae1c270e80f734a96be397bffa3c1cb88a43f2eb
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	6.1.RC1		868e017bc63f08f1c3d3d9e1a5272a6cb7439319
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	6.2		9fd41b6fde87d4c4de6ff935fed763f8a8fc7d7e
eu.europa.ec.joinup.sd-dss	dss-validation-soap-client	6.2.RC1		a15fd6bef84cf4aacb81980e09986b9d0e891921
fr.davit	akka-http-avro_2.11	0.1.0		981357233f5f5fedc190b17eb4cdcca4a8956ddc
fr.davit	akka-http-avro_2.11	0.1.1		90ebe21914d01e0351f0f2c5182585ccefb14701
hu.blackbelt	java-embedded-compiler-osgi	1.0.0		225015ad0e52af006d67f4e9d25cbaa68b017b2a
io.cdap.plugin	format-orc	2.10.0		3a476c9e0a8b6705a81c2f15e8dcd1230126f227
io.cdap.plugin	format-orc	2.10.1		62756affa9a2a76d25de63cec949008ab6827b63
io.cdap.plugin	format-orc	2.10.2		60507fd65cdaba7988f6f12d153708fbda70fb51
io.cdap.plugin	format-orc	2.10.3		f10d407cf6ea8677eb30fdf4dd9964c934a690f4
io.cdap.plugin	format-orc	2.11.0		21f06625755480f829370bec4fe3d83e43db2611
io.cdap.plugin	format-orc	2.11.1		bdd1aa50d42124b2e76ed704e601c7eded1455b4
io.cdap.plugin	format-orc	2.11.2		5bf705a03ba6bd9901df3850636be79d1c427c40
io.cdap.plugin	format-orc	2.11.5		feb334280113874dbcfde172cbfd54aba890538c
io.cdap.plugin	format-orc	2.12.0		b2899fd61b8bd812dd87399cb300423ae514f3ea
io.cdap.plugin	format-orc	2.12.1		74e231bf81e1344bdd520373d387617ef9ea6206
io.cdap.plugin	format-orc	2.12.3		5f92c7abedb76dc76cb03dd08921fe2592bd7fc3
io.cdap.plugin	format-orc	2.13.0		e9a6f1b10f1d5473308367698ab56d28b82ae7d1
io.cdap.plugin	format-orc	2.2.0		6ad35e0a181fc09fae1d74c245dbd63f9113a02f
io.cdap.plugin	format-orc	2.3.4		a35951f269bbc5ed867b152c4e9e1e5b1c31982d
io.cdap.plugin	format-orc	2.3.5		e1f45e33a55ad0c017ba0a2e0dc9c45f32dcffd1
io.cdap.plugin	format-orc	2.3.6		c8d1f13f32fd2f66e8767987488cc0047a634cf7
io.cdap.plugin	format-orc	2.3.7		ae2807508dec53b03cad6d30701d42b31666a916
io.cdap.plugin	format-orc	2.4.0		512a9822c69cd81b2762b11f6ffc166db4cc1922
io.cdap.plugin	format-orc	2.4.1		040136e67c66abf5e3d8e87741c13a79de31be3b
io.cdap.plugin	format-orc	2.4.2		6ba826b6ac7505b2b50c8fcdd42d52a16660a157
io.cdap.plugin	format-orc	2.4.3		a9443d024920b6a15345e8854c9ef37c4a71a524
io.cdap.plugin	format-orc	2.5.0		1f3a4f8ee9817f6e03f4a0aed88b9ebae1f5e3d7
io.cdap.plugin	format-orc	2.5.1		b71f0106bf9bcec5c4766df91bfaa2ec4083e39b
io.cdap.plugin	format-orc	2.6.0		a2564b26bfeffea458e5629fbd126d74a1dc0fc0
io.cdap.plugin	format-orc	2.6.1		80c1e30e6887ca64aee18f0e166ccf6cde2b2afa
io.cdap.plugin	format-orc	2.7.0		dba6ed59f8c690d3406a4d979d0ae3e20d2744b6
io.cdap.plugin	format-orc	2.7.1		33e8b31b7da18548c20ab031b4498d4ea4c820bd
io.cdap.plugin	format-orc	2.8.0		6cb7628e7dbdecd156bdafafba405c73ea683b77
io.cdap.plugin	format-orc	2.9.0		4c950e17c5be79040693c0ef56eed25e091fef82
io.cdap.plugin	format-orc	2.9.1		d7bac55b52cbbc669a17b8c86b782a2c2c3890ba
io.cdap.plugin	format-orc	2.9.2		1fc4ac71e0a4827be369d89bf8aa67f1b926c2fd
io.cdap.plugin	format-orc	2.9.3		46175bcd155e695316d5fb62be280e6d201dcb10
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.11.0+0.0.1		9bd1f884619b34e50fe09010b0df43f11da17ba8
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.11.0+0.0.2		59d64eb8c10b82ce99f388f54329b3cc49b45078
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.12.0+0.0.2		402375297effa71ea3b6dcb2d67ae928baf29e22
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.12.0+0.0.3		a7c49a13b9daf6a97e38d353ad5ef151cbd47f5f
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.13.0+0.0.4		353583973d3058be712898755a6721c0065f1e68
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.14.0+0.0.4		0b7fac33bc4984347adf0a702865ae8aba1c62c8
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.14.0+0.0.5		a978beaad71fb9b20f87ffeee7fb6032f6b8055b
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.15.0+0.0.5		28f08f6cc985025f40f8b4207b9f60a1ef05266c
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.16.0+0.0.5		6fc38bdcdb186f8b9a081cc7e6d6d44a07983a79
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.17.0+0.0.5		87e00d9d6e503f60217a0b917cc9621d1667e505
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.18.0+0.0.5		31fafb0e140e091807052f8d6151ae1797dc2405
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.21.0+0.0.5		37273d29a2ae076b9b9a6be6ef601ace00bfa59e
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.22.0+0.0.5		0302e1539865c7b401c6505160988f135718ffe4
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.23.0+0.0.5		ff4971df8006b9edf53f456f0ffcd3bb40d95476
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.26.0+0.0.5		e43ce6b0afc0e7ec670078da156406baeac018ba
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.27.0+0.0.5		65bf49a6bdceeb3ca6eeb54e8f49bf86f7856905
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.27.0+0.0.6		94a0e90dc7114e8b1459940c63968af79a1bfbcc
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.28.0+0.0.6		3c542232ed695f31b5316a37f7a8c3c0dd923dbf
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.29.0+0.0.6		a25bec374e7e26684befe93d0534c7dec53712e9
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.30.0+0.0.6		093c59fafa0cb36e507302aec85034877867f3cd
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.31.0+0.0.6		a8cfce7ee1dcb4104433678875e0b4b5589706f4
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.32.0+0.0.6		d8ee5a940e0907157af64fc196d70775dc9c9ed7
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.42.0+0.0.6		b57d1b33b22830bfae70c4bedf730263bc2abda8
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.43.0+0.0.6		0ba4e2c81498853d1ce6437fdb0396c5949a428f
io.chrisdavenport	http4s-grpc-google-cloud-datastream-v1_sjs1_3	1.44.0+0.0.6		a97eebc6df0fc4ae993ac7f51ee80c5f7f659690
io.eqoty.kryptools	bech32-mingwx64	0.1.0		N/A
io.eqoty.kryptools	bech32-mingwx64	0.1.1		N/A
io.eqoty.kryptools	bech32-mingwx64	0.2.0		N/A
io.eqoty.kryptools	bech32-mingwx64	0.2.1		N/A
io.eqoty.kryptools	bech32-mingwx64	0.2.2		N/A
io.eqoty.kryptools	bech32-mingwx64	0.2.3		N/A
io.eqoty.kryptools	bech32-mingwx64	0.3.0		N/A
io.eqoty.kryptools	bech32-mingwx64	0.3.1		N/A
io.eqoty.kryptools	bech32-mingwx64	0.3.2		N/A
io.eqoty.kryptools	bech32-mingwx64	0.3.3		N/A
io.eqoty.kryptools	bech32-mingwx64	0.3.4		N/A
io.eqoty.kryptools	bech32-mingwx64	0.4.0		N/A
io.eqoty.kryptools	bech32-mingwx64	0.5.0		N/A
io.eqoty.kryptools	bech32-mingwx64	0.6.1		N/A
io.fogsy	empire-parent	1.9.13		N/A
io.fogsy	empire-parent	1.9.14		N/A
io.github.baked-libs	dough-inventories	1.0.0		ad828de88008fc5ffdd03f5604c2a86cab00fb56
io.github.baked-libs	dough-inventories	1.0.1		d949dafe2b8bfbb1f54b95c813a3116b1e7f8b64
io.github.baked-libs	dough-inventories	1.0.2		4d45b8b317956f3860337de185156fc3b2aa886f
io.github.baked-libs	dough-inventories	1.0.3		f37679eb98e302516ed27001c6c241eb01a7c277
io.github.baked-libs	dough-inventories	1.1.0		5516aaca8a9deb1a21430139feee8f71df81195c
io.github.baked-libs	dough-inventories	1.1.1		0f2247203b41a0985fb44697b495184294b8855f
io.github.baked-libs	dough-inventories	1.1.2		5bf31635050800f8edfce8b057a0f837b5ecd265
io.github.baked-libs	dough-inventories	1.1.3		c614a59663b6ed121774aa7c03af35e35704e4b5
io.github.baked-libs	dough-inventories	1.2.0		8678234be25ce1c9cf2bde902cabec187ef8588f
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.26.0		b84d42c4b9b79436007e43220e7ebe8d9d67497a
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.26.1		299ec28bf7d3f47aca4e593519e7a0efb16d0205
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.27.0		a42a82d30241cc1c9b53b0b231ed905bebb82146
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.28.0		e0daec9d152dab18acd446bd5e54c5d8733c59da
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.3.4		cb77a8ac916e75c7ed6dee38a582bb19632e6e50
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.30.0		24a9a224a4ee4d018618f682cea408ea56a39554
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.36.0		190ea7f4c16e0c30771b1e4736c2774262355494
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.36.1		29bf0aeb3d0ae7a3f040d28ad576b0e19f0a3dc8
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.37.0		e06333c8e1bd709e2320638164fb3509868aa8a3
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.37.1		a509c229a45f3eba61a8795751cb35e51c9f66f4
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.44.0		aa7d978d0766ce7d56d10c6665609ed5c86dab0b
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.56.0		a6ff62f481580f6601855c1609b540bdebcf2184
io.github.elegantdevelopment	AWSCDKDynamoDBSeeder	1.56.1		8d5b2e5cca2726d9e5f44be16c998f1748c14fab
io.github.guoshiqiufeng	loki-support-rocketmq	0.7.0		174a626e84af092a3bfa60f855d1a88e6adfbecb
io.github.guoshiqiufeng	loki-support-rocketmq	0.8.0		03b9fe5058e0dece9b81db0366b30b17219a974c
io.github.guoshiqiufeng	loki-support-rocketmq	0.8.1		17107efc67c90d34990ae976fae76d325bce8ed1
io.github.guoshiqiufeng	loki-support-rocketmq	0.9.0		3e6b66eae0754555282c05a05dc43d050b8fe71d
io.github.guoshiqiufeng	loki-support-rocketmq	1.0.0		556481918672b57e9344e8bf28c8065479010bd2
io.github.guoshiqiufeng	loki-support-rocketmq	1.0.0-M1		3cf8c3fc4122a71b3d4a788df25e191a5bb4d13a
io.github.guoshiqiufeng	loki-support-rocketmq	1.0.0-M2		523a0962366b68695088a8059c152d8ce4033217
io.github.guoshiqiufeng	loki-support-rocketmq	1.0.1		7dbdad27fba78436498a90549c7e073a54dda21b
io.github.guoshiqiufeng	loki-support-rocketmq	1.1.0		bbe8ee99f1dcec969e69a86eb863c525e08ec663
io.github.guoshiqiufeng	loki-support-rocketmq	1.1.1		fec4893942b0167112bf47f08e6ac4c6ceaddff2
io.github.guoshiqiufeng	loki-support-rocketmq	1.2.0		293de4d4d9d6681b90e926812f2ba4d6eb631cf1
io.github.guoshiqiufeng	loki-support-rocketmq	1.2.1		b385008fc986e6c8f9e104e277a18b81799571e4
io.github.karlatemp.mxlib	mxlib-api	3.0-dev-16		6efe09c422e196b9344f7fb0a9d0ba0a6732e6ed
io.github.karlatemp.mxlib	mxlib-api	3.0-dev-17		aa82126031bdf5e7080f8c1e55568e0bf851f3f7
io.github.karlatemp.mxlib	mxlib-api	3.0-dev-18		c6eecae1c747223fdf5828ae13b3e63cdfcf3c35
io.github.karlatemp.mxlib	mxlib-api	3.0-dev-19		bf385dd22dc47433e1bae56565a06cdd337e07cd
io.github.karlatemp.mxlib	mxlib-api	3.0-dev-20		5fc9d9124de3a7201775d7f30672698c01e31d3f
