ch.dvbern.oss.commons-logging-mdc	dvb-commons-logging-mdc-parent	0.0.2		N/A
dev.zio	zio-internal-macros_sjs1_2.12	2.0.7		cc038503d0182bf577ca63ff85c301430b55ba49
dev.zio	zio-internal-macros_sjs1_2.12	2.0.8		5fec0dc86ad8628fdb1eed666bd16209061aeba0
dev.zio	zio-internal-macros_sjs1_2.12	2.0.9		cffa7e748ee2c8c457745c1d55aff2bab55160fe
dev.zio	zio-internal-macros_sjs1_2.12	2.1-RC1		191c4c4259ced6f851c8c914f72413a84133d5f2
dev.zio	zio-internal-macros_sjs1_2.12	2.1.0		8b58097ec9fb2979fc82529148daf956ba404600
dev.zio	zio-internal-macros_sjs1_2.12	2.1.0-RC2		cbfe76b52aa6984e4cc123f00412bb36259fd3a3
dev.zio	zio-internal-macros_sjs1_2.12	2.1.0-RC3		272415c79730f991e15f3f82e10eb732b325eba5
dev.zio	zio-internal-macros_sjs1_2.12	2.1.0-RC4		926b4224f9a0c27c23e0e9723e178311be985903
dev.zio	zio-internal-macros_sjs1_2.12	2.1.0-RC5		2978b711d1697eaff13e93ee0430ec74da898516
dev.zio	zio-internal-macros_sjs1_2.12	2.1.1		28eee61bc29a0143aecbe0f0089eb178021a517c
dev.zio	zio-internal-macros_sjs1_2.12	2.1.10		973febb3ada5ea7e45bd1fd44377d8f9694fc769
dev.zio	zio-internal-macros_sjs1_2.12	2.1.11		86fe901cc3ea357f259fa3e02ac308bc4be81459
dev.zio	zio-internal-macros_sjs1_2.12	2.1.12		2c979e829faf0e06f99a2a06190520c7ecd80eda
dev.zio	zio-internal-macros_sjs1_2.12	2.1.13		14b6054e5350e6b73bb6325528b919d4cedcf7e1
dev.zio	zio-internal-macros_sjs1_2.12	2.1.14		f14d290e54178f18b1b59d9ec91b7f59e28a5e9d
dev.zio	zio-internal-macros_sjs1_2.12	2.1.15		115f11d58ebe6a6aad0a2bbbfec17fee8d236146
dev.zio	zio-internal-macros_sjs1_2.12	2.1.16		e9ee76ee6f968eb96af33b7139b2f934b3ff90da
dev.zio	zio-internal-macros_sjs1_2.12	2.1.17		3613df866019a676f418e1fd0d5987717865427b
dev.zio	zio-internal-macros_sjs1_2.12	2.1.18		35c1a1daca06a4c733d5caef73f77b83e4d8581f
dev.zio	zio-internal-macros_sjs1_2.12	2.1.2		8c67bdb3f61279743656f95f4757ca5bdf177695
dev.zio	zio-internal-macros_sjs1_2.12	2.1.3		9b891c55988d056c2f42bef8b8e0d0f25cecb3ef
dev.zio	zio-internal-macros_sjs1_2.12	2.1.4		6afbba3d5205434901cd96722164e04dcfb8dc9a
dev.zio	zio-internal-macros_sjs1_2.12	2.1.5		ada9a3c130536f75b42076a5e4d3f522cf623dd9
dev.zio	zio-internal-macros_sjs1_2.12	2.1.6		459b528cbea7b18ae321903c43ef089a903ca1b7
dev.zio	zio-internal-macros_sjs1_2.12	2.1.7		02d992071e4a9289793211afad30d038d9a3b03e
dev.zio	zio-internal-macros_sjs1_2.12	2.1.8		7da975126bed9254000ca96d800f4cde09e9561e
dev.zio	zio-internal-macros_sjs1_2.12	2.1.9		18a0cf6fd89755a9ac6d60764e65e033504ff9f4
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	1.15.0		60c53b088feb929658f3d596cdc5df6b1fbb9529
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	1.15.1		87ad173a1d5ce12220f328b2633c32f57056db79
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	1.15.2		0c72e801e961c0ad5ebbdf6d17837592b3a12338
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	1.15.3		b399e8437bdae87aff31c105452482698df1438d
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	1.16.0		5d702325b14e1a23ffa930bd5d05c2ec1fcfbf86
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	1.16.1		e50daec3935d9ca6e76645f76ff47f415cff84aa
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	1.16.2		68232d123d0131fb51d382cf8a36b3361dc01303
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.0.0		ffdafdc42533d33b88e3bcb8e1c3e6143694110e
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.0.1		a3644ed7419ace06ceba463fd3d586fbde48baef
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.0.2		b0756cd9b15c25146cfe1310a5daa8b9afbd7e41
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.0.3		6613a56d63a8237f2fbbfbc3d2c91a621de449e3
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.1.0		bc2432ce0a62acd0a2ba4471ac747303e473dbb3
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.1.1		66b4f26589097b53e6a25bc77933b0ed7b513c64
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.1.2		21c1c4bdc84bd3127e37fec906093c001017398a
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.10.0		bb0163115fa718da7304959275f0b6bfbc6b2f97
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.10.1		0cf48486fe8a25582cc2b304be4c1253fd36cf88
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.10.2		dfc89e016cc834d3340d573b0b969407d4c14d68
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.10.3		91d3c6cce774ca5a9f1046f5856cfde11e476ca7
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.10.4		659858a95ae0bf1d07dd35f4a898a0783ecee91c
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.11.0		ce83e00a2666330579eea5db58e87604fe14a4b9
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.12.0		1c3849fc1f82372406688e342f35bc7ac118caea
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.13.0		00614325bd0c5d8066344e3d5570776d1f7eee74
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.13.1		3a8cb696215a3e31b5d24c088b35763df74f0048
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.13.2		2e001cf439549fc39fb8a8443087695d1a833e2e
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.13.3		f1967a88bbb69800841d295fcf6b148d86478cc6
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.13.4		2a7ab455cc38feffcf8e95493695468538709dd0
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.14.0		163f971a6d97dd6bda608eb2009afb8286e541e1
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.14.1		273d6694f898ff775ba1d85bd9869497843dce52
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.15.0		853b972307b93ce7fa8dc4b9b82968851efa0038
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.15.1		affe1c77dc80f258f459507a52a7c0cf6ef6c422
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.15.2		ada92c0951a440d0e0a8de13ffbf8d4ff5d378b1
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.16.0		772f9c70364f96a642b04dd57f1f6c07b77ac918
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.16.1		b8c4fbf4eb871973dbd5cf624cf881693df9d660
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.16.2		a592df46b03f3a560c56d1310bcd2deadcf109fd
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.17.0		cc9d12528af74eec28b9d9a3367330bf3fbbcca0
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.17.1		3e532acb865c9ee201e938019cf61271ab29189e
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.17.2		70b12145504bb20c2327b670769967f4f3ae2880
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.17.3		14bd2fe59127a36b919c944480d2f464fabfc577
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.2.0		2444d82a6dffd3f4b5d45a70556821546226b4d6
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.2.1		9029b6ddaf254fdfe28b42e98bc9b9e4c3b8d394
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.2.2		a3241574b9aa6d3d0f3cc51aa72a8b73a9baa610
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.2.3		e3586a6285f7adef5d7ecae9e183d24410719269
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.3.0		4290211b2e4a258ffcfc5021d1c64a7132a9908d
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.3.1		e650bddde9cdce02137f53afd0efdce900157db9
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.3.2		5cd742180e81bf002096e9c57c4c6e821a39cda4
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.4.0		323f4ac50bdfe556c2cf57cc466ae9271e4431ec
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.5.0		2ccaf03c366df613021e1774227c56eacbdbb0d8
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.5.1		6f68885fa66af153e4318af45b813261f56be420
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.5.2		417623484b1154fff312fd5511768971a36ea70d
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.5.3		ff310147022ab14b13ae9241faa94b83b7ece140
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.6.0		3c89cfe2c794f37ceeaf3c9b6e91a8f229157715
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.7.0		706de2c7541618a32de18d7f004f1f26deb04d40
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.8.0		7d3617d6959de1693e7ae07279e2f10bca760431
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.8.1		2e92ee538ec32a9ea45a8d9303d59d3aec008e51
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.8.2		2a178d90b2af02bbe04e22ac7239eecb544e4d55
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.9.0		0821867a63ac62c0d72730baa1c101959ecf95fe
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.9.1		207cfa4260e1f0de8f1f4489518ddbb840215998
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.9.2		381e817343ce70130315407cb53beaaedb42f999
eu.michael-simons.neo4j	neo4j-migrations-annotation-catalog	2.9.3		e4f2e4f80708eeebe43de174ea22b9f05d121076
io.get-coursier	coursier-scalaz-interop_sjs0.6_2.10	1.1.0-M1		a82dbb2702bc7cbc309230ee8b2804759345dc63
io.get-coursier	coursier-scalaz-interop_sjs0.6_2.10	1.1.0-M2		d228137acd7304aef3652a9c88cb866e7d6de230
io.get-coursier	coursier-scalaz-interop_sjs0.6_2.10	1.1.0-M3		39429916020c4e0b1d0b79d64852d59516a60ff9
io.get-coursier	coursier-scalaz-interop_sjs0.6_2.10	1.1.0-M4		a0431a497234bf24cd45e1ae8f4a21195ffd4d46
io.get-coursier	coursier-scalaz-interop_sjs0.6_2.10	1.1.0-M5		125a3eb5cd2f86e32104e124febd1e891344797d
io.get-coursier	coursier-scalaz-interop_sjs0.6_2.10	1.1.0-M6		4671f0aad1e88df9edc203ddc71f2a5d6a25acf5
io.get-coursier	coursier-scalaz-interop_sjs0.6_2.10	1.1.0-M7		577db1e9781bd38f925bb38ebfe6c35a5f71f4cb
io.github.domstolene	esas-kontrakter	8e3d800939076ec1b7796be485c5c838597e119d		4b9ddb8d76ddf8e47b7ae3c543bf14385d1a7b32
io.github.hotstu.rxfetch	lib	1.0.0		N/A
io.github.kdroidfilter	platformtools.darkmode-android	unspecified		N/A
io.github.liveontologies	elk-util-collections	0.6.0		6b23dc76144083f793c442330e9adcbe14bbebc5
io.github.microsphere-projects	microsphere-java-enterprise-dependencies	0.0.2		N/A
io.github.microsphere-projects	microsphere-java-enterprise-dependencies	0.0.3		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-alpha01		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-alpha02		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-alpha03		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta01		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta02		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta03		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta04		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta05		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta06		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta07		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta08		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta09		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta10		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-beta11		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.0-rc01		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.1		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.0.2		N/A
io.github.panpf.zoomimage	zoomimage-core-sketch	1.1.0-alpha01		b8c96393f37e75f30c699b86dbf947c7ce1313c5
io.github.panpf.zoomimage	zoomimage-core-sketch	1.1.0-alpha02		38cf8af24a25fe1fa5be77dde9ab9d553fd4f163
io.github.panpf.zoomimage	zoomimage-core-sketch	1.1.0-alpha03		38cf8af24a25fe1fa5be77dde9ab9d553fd4f163
io.github.panpf.zoomimage	zoomimage-core-sketch	1.1.0-alpha04		38cf8af24a25fe1fa5be77dde9ab9d553fd4f163
io.github.panpf.zoomimage	zoomimage-core-sketch	1.1.0-alpha05		b20e39b764b02927d7818fe4768bb35ce220f083
io.github.panpf.zoomimage	zoomimage-core-sketch	1.1.0-alpha06		b20e39b764b02927d7818fe4768bb35ce220f083
io.github.panpf.zoomimage	zoomimage-core-sketch	1.1.0-beta01		b20e39b764b02927d7818fe4768bb35ce220f083
io.gitlab.spring-cattle	cattle-cloud-strategy	1.0.0-R1		N/A
io.sourceforge.aliyun.components.cloud	alibaba-cloud	1.1.1		N/A
io.udash	udash-css-macros_2.11	0.6.0		11af33dfbf4434bbe35bf324460e2adc5ee4cba7
io.udash	udash-css-macros_2.11	0.6.0-M1		6f4dfed8627f0e0200ed8fe6b92e29ef353ef7bb
io.udash	udash-css-macros_2.11	0.6.0-M10		160637756fdc1f8f7419ce7de37cbaceda70fddd
io.udash	udash-css-macros_2.11	0.6.0-M11		e5d54078bf6ca4042fb6f26fc8a7a3ca2eb73f5d
io.udash	udash-css-macros_2.11	0.6.0-M12		c939ed0ed9f231ad82416cac34becefcc35acd66
io.udash	udash-css-macros_2.11	0.6.0-M13		c8be33e693dbe3189bee80ab26373af437b689df
io.udash	udash-css-macros_2.11	0.6.0-M2		218449e2ec2de28569c607412e7cf916dab66721
io.udash	udash-css-macros_2.11	0.6.0-M3		11504b29792679e15478f91526ba575924c8f548
io.udash	udash-css-macros_2.11	0.6.0-M4		35aa969cd414ac1d381bd3c75794a7c9b149fb6d
io.udash	udash-css-macros_2.11	0.6.0-M5		fb21c10f9007574a7f03dd1bde0c47065d04e02b
io.udash	udash-css-macros_2.11	0.6.0-M6		2919a51e481c72c57c54357730d48e6232a57571
io.udash	udash-css-macros_2.11	0.6.0-M7		efa68a72886719d2eef0cad9738cde4939587977
io.udash	udash-css-macros_2.11	0.6.0-M8		beac66f316a19db399a2e991307be3d70028390e
io.udash	udash-css-macros_2.11	0.6.0-M9		562017b1d9a70f65236d02e86fc1e1799fee23c8
io.udash	udash-css-macros_2.11	0.6.0-RC1		8fe4b2a797458989c4cd4707aefc3a50dcd96cd4
io.udash	udash-css-macros_2.11	0.6.0-RC2		3a92b890868aac567d059ce5d471649e5a40adbe
io.udash	udash-css-macros_2.11	0.6.0-RC3		dd1ae993c4a7b37d9280ce27bcd4da7cb6d974e3
io.udash	udash-css-macros_2.11	0.6.1		3abd99213d4c4876676955346e708972a41b111c
io.udash	udash-css-macros_2.11	0.6.2		f6c66dd3b2fbad6e98b4e935e9d69226adb9a314
io.udash	udash-css-macros_2.11	0.7.0		c20c7b1c1ec48a1141e76fc6b03de335e8643e30
io.udash	udash-css-macros_2.11	0.7.0-M1		8ba68f041cb3c915c1b7a996a6afabda4ef42026
io.udash	udash-css-macros_2.11	0.7.0-M2		bd752d54a59e012d938cbf84eb7daebe78734513
io.udash	udash-css-macros_2.11	0.7.0-M3		6fbac54d431b29cdfd149afad89571491d21d6f1
io.udash	udash-css-macros_2.11	0.7.0-M4		f8bec23c20b1941aaedf3f9556b238a7774809d0
io.udash	udash-css-macros_2.11	0.7.0-M5		a221710b754bfb22236d58dddf5c918d1e73a7c3
io.udash	udash-css-macros_2.11	0.7.0-M6		bc6298a4c1889ada0a6a37334b4ac07662c86457
io.udash	udash-css-macros_2.11	0.7.0-M7		b74262f0d3eb1d8954e961398cc26f9ed49c29d5
io.udash	udash-css-macros_2.11	0.7.0-M8		83d8628923244315d8ef75c884434977540cf875
io.udash	udash-css-macros_2.11	0.7.0-M9		a8e8da9a3cbf43ade8a15438941dc5e8d276bbc1
io.udash	udash-css-macros_2.11	0.7.0-RC1		643ad79bb018a4aa3b9fcb7979adc03f68f63bc3
io.udash	udash-css-macros_2.11	0.7.0-RC2		8d90bc46efd5ac499fc99ef9e67a927ab9a969c2
io.udash	udash-css-macros_2.11	0.7.1		55c04b17cf418c137ec2293383ac00f66b8ba14d
io.udash	udash-css-macros_2.11	0.7.2		0549018a7a08bdf1d611852f0cf7383f2c302b57
io.udash	udash-css-macros_2.11	0.8.0-B4-SNAP		e04b9d8264f01a850f4eb8465fcfa70123bf6720
io.udash	udash-css-macros_2.11	0.8.0-B4-SNAP2		218529359ff57c31d8e3ac084a267eb03c2a7ae5
io.udash	udash-css-macros_2.11	0.8.0-M1		15f7c575d56137035590f2c2d85df8d1c2767b79
io.udash	udash-css-macros_2.11	0.8.0-M2		53d522f80aef3a37c50728019c9afc3e6e294bf0
io.udash	udash-css-macros_2.11	0.8.0-M3		10b8e849bcc4eae8f0e7cc86a96cbad5c9e22dc2
net.kemitix.checkstyle	tile	4.0.0		N/A
net.kemitix.checkstyle	tile	4.0.1		N/A
net.kemitix.checkstyle	tile	4.1.0		N/A
net.kemitix.checkstyle	tile	4.1.1		N/A
net.kemitix.checkstyle	tile	5.0.0		N/A
net.kemitix.checkstyle	tile	5.1.0		N/A
net.kemitix.checkstyle	tile	5.1.1		N/A
net.kemitix.checkstyle	tile	5.2.0		N/A
net.kemitix.checkstyle	tile	5.3.0		N/A
net.kemitix.checkstyle	tile	5.3.1		N/A
net.kemitix.checkstyle	tile	5.3.2		N/A
net.kemitix.checkstyle	tile	5.3.3		N/A
net.kemitix.checkstyle	tile	5.3.4		N/A
net.kemitix.checkstyle	tile	5.3.5		N/A
net.kemitix.checkstyle	tile	5.3.6		N/A
net.kemitix.checkstyle	tile	5.4.0		N/A
net.kemitix.checkstyle	tile	5.4.1		N/A
net.kemitix.checkstyle	tile	5.5.0		N/A
net.kemitix.checkstyle	tile	5.5.1		N/A
net.kemitix.checkstyle	tile	5.5.2		N/A
net.liftweb	lift-actor_2.9.2	2.5		6f894498d7378b5e597a686b2e1f40f6f4a41a79
net.liftweb	lift-actor_2.9.2	2.5-M1		8baeeb46366007d15bf5d1663307760e844d5e9e
net.liftweb	lift-actor_2.9.2	2.5-M2		6e685a7571c7f7bd360b9e4d1dadb21003e33248
net.liftweb	lift-actor_2.9.2	2.5-M3		78a572bcafb9fa8f42b549fa62c2ad77b7727466
net.liftweb	lift-actor_2.9.2	2.5-M4		caf47176e5e9d36a9a7948b884ab26ec4957b1f0
net.liftweb	lift-actor_2.9.2	2.5-RC1		848a9a8b507c0f3b06a8105e1cd9d3b77b74f1d0
net.liftweb	lift-actor_2.9.2	2.5-RC2		cb0c7a3f6fc786e32a3d44380bb0bee789e9ebf7
net.liftweb	lift-actor_2.9.2	2.5-RC3		4e47c74e540bac609cf6cbf638b297e925708a4c
net.liftweb	lift-actor_2.9.2	2.5-RC4		12f367fadb9b8483837d385f8243def2c9b98bd1
net.liftweb	lift-actor_2.9.2	2.5-RC5		c155ebd87306067c69ce523d8222ee2c384e233f
net.liftweb	lift-actor_2.9.2	2.5-RC6		76581941af2a070b71cc114cefd4121f2407c3a8
net.liftweb	lift-actor_2.9.2	2.5.1		64df3faf10eb6a05b3030fb1b88bb7b7f0464860
net.liftweb	lift-actor_2.9.2	2.5.2		c765435a8a3dba21cd18f44088d0ab65adae3fbc
net.liftweb	lift-actor_2.9.2	2.5.3		0564a6461c921b2c2836ba4820d22bb1ad7cf47d
net.liftweb	lift-actor_2.9.2	2.5.4		714d1cc22ec0596b4cf207f428ea14fb07e9d9fe
net.liftweb	lift-actor_2.9.2	2.6		fc060dbf4942d32b47abd0d09cdcfa20761a98c3
net.liftweb	lift-actor_2.9.2	2.6-M1		be93eed18d9a0e4cbcf7ff158453b630d782d9d4
net.liftweb	lift-actor_2.9.2	2.6-M2		39c5e0ffcd6fa5aa05cf9109e3775f65e32c694a
net.liftweb	lift-actor_2.9.2	2.6-M3		235dfc0e5625bc0735fd4b56d53af9a6b8e97f1f
net.liftweb	lift-actor_2.9.2	2.6-M4		20e1240807eb2241468d6302be5b5c8d01a40c8a
net.liftweb	lift-actor_2.9.2	2.6-RC1		e45efd0f162b0126ce16cc199a603f5f6d8ce861
net.liftweb	lift-actor_2.9.2	2.6-RC2		7c289c97042eea810aa1dcea4c6cf5443d30ad48
net.liftweb	lift-actor_2.9.2	2.6.1		a15fd0a6483c0ad27b8594f9ea8843eaa1e299a6
net.liftweb	lift-actor_2.9.2	2.6.2		c58ff4090157d6e996e29571cfeb7508327c8e9f
net.liftweb	lift-actor_2.9.2	2.6.3		9a50967dad4040b4a02cab434648ca9b8c4aece8
net.orandja.kt	either-tvosx64	1.2.0		N/A
net.orandja.kt	either-tvosx64	1.2.0	metadata	b76f0a836deb2dbed8db5d275050bed3a47b5c15
net.orandja.kt	either-tvosx64	1.2.1		N/A
net.orandja.kt	either-tvosx64	1.2.1	metadata	ed107ef6b65e2827ea322fb5d959439f7e8afbde
net.sourceforge.htmlunit	htmlunit-xpath	2.65.0		c553b6ca2b1907e2b698f395d0538080ab17ccbc
net.sourceforge.htmlunit	htmlunit-xpath	2.66.0		7f5743163a74fb3669d5efe76f0d1f2c68662ca8
net.sourceforge.htmlunit	htmlunit-xpath	2.67.0		b252e6c63b4a95f35018d23a0433c011eb0022fc
net.sourceforge.htmlunit	htmlunit-xpath	2.68.0		284cf6589ed5a2a2d825077f46b39ee6e44b3ef9
net.sourceforge.htmlunit	htmlunit-xpath	2.69.0		e5c5500a2d6eae4e46e0f41d6a59955649f93464
net.sourceforge.htmlunit	htmlunit-xpath	2.70.0		33454527e317ca2ec22e34fc5f7eaaf0399e8253
one.edee.oss	proxycian_tests	1.0.0		8ec4c5b52fe5643fc893e55cfcd45df6fb5d8b4e
one.edee.oss	proxycian_tests	1.0.1		7240a4d840785acb2d5c9b7147dcbf688e6bca04
one.edee.oss	proxycian_tests	1.0.2		2b712789f14a6179081181ee5156a3ac9fa417a6
one.edee.oss	proxycian_tests	1.0.3		696330ded6597271eaca01c4350eaacea10ba5ef
one.edee.oss	proxycian_tests	1.0.4		6bd2c6a23adbf320c07fc094576f4c43ed41bc86
one.edee.oss	proxycian_tests	1.1.0		f97b9489e5259886a48ed363358a14e7afe71aa0
one.edee.oss	proxycian_tests	1.1.1		16746f8f89235dfdfab12eca53697a587c83453f
one.edee.oss	proxycian_tests	1.1.2		45159b79501ed8efe3f8c07bd66b7aad443f4158
one.edee.oss	proxycian_tests	1.1.3		6e923d51790918fa024df06a61f8864f590dc266
one.edee.oss	proxycian_tests	1.1.4		0cbaa744aa8c1fe2e20cca97a4af31c865ac052d
one.edee.oss	proxycian_tests	1.1.5		f3dac0d0e4001a70ff9bfb0fb7d5789c5646720f
one.edee.oss	proxycian_tests	1.1.6		cd5a40c0adf1d6ec72866525169f2c6e3fa91cba
one.edee.oss	proxycian_tests	1.2.0		607d9a717cbd9e2699f437088e633d3ae86a5132
one.edee.oss	proxycian_tests	1.2.1		925a31756070e49c70fe0d8107bfca4b3f740b3b
one.edee.oss	proxycian_tests	1.2.2		2f9d98b57675152d4104ec4ddef52f3456516ad9
one.edee.oss	proxycian_tests	1.2.3		afedfc282f2694e1fc7c5702aef2eaa62d6ccfcc
one.edee.oss	proxycian_tests	1.2.4		461bfc74e2b1bebd07189ff16ff1880af47f8208
one.edee.oss	proxycian_tests	1.3.0		433f5ec1f091c7c28af8319b1d3140ea085a10ae
one.edee.oss	proxycian_tests	1.3.1		cf6c8be3a2dcd1390a0bc77601bf7cdcb07df7d9
one.edee.oss	proxycian_tests	1.3.10		8f5ffaf0e4e69952e8b58b66b072f6facbda3be2
one.edee.oss	proxycian_tests	1.3.2		8ec1d92beff67253a0602b4465760ed764041c05
one.edee.oss	proxycian_tests	1.3.3		a1cf048067e0cf081956a60ffcb72cd5fc5c51c2
one.edee.oss	proxycian_tests	1.3.4		72b2dfd1e177a4f757798ea2da9f8e528dcaeee9
one.edee.oss	proxycian_tests	1.3.5		31a064a75721829bf9df109db439557b1bd5b020
one.edee.oss	proxycian_tests	1.3.6		3f94543e67f572c5c8c7c7cdd08b8e46ea4066de
one.edee.oss	proxycian_tests	1.3.7		b091d6ad6b33e5bfa23a31662ffcd2f894c44da6
one.edee.oss	proxycian_tests	1.3.8		6bbf116a80f0ec5e6d325095b41f1e9bd4348503
one.edee.oss	proxycian_tests	1.3.9		be9608a216400aba47c65f6c42769921797db572
one.edee.oss	proxycian_tests	1.4.0		a3b06ecf3370e9efdc91d58e82eb8607ae881f1d
org.activiti	activiti-root	5.14		N/A
org.activiti	activiti-root	5.15		N/A
org.activiti	activiti-root	5.15.1		N/A
org.activiti	activiti-root	5.16		N/A
org.activiti	activiti-root	5.16.1		N/A
org.activiti	activiti-root	5.16.2		N/A
org.activiti	activiti-root	5.16.3		N/A
org.activiti	activiti-root	5.16.4		N/A
org.activiti	activiti-root	5.16.5		N/A
org.activiti	activiti-root	5.16.6		N/A
org.activiti	activiti-root	5.17.0		N/A
org.activiti	activiti-root	5.18.0		N/A
org.activiti	activiti-root	5.19.0		N/A
org.activiti	activiti-root	5.19.0.1		N/A
org.activiti	activiti-root	5.19.0.2		N/A
org.activiti	activiti-root	5.19.0.3		N/A
org.activiti	activiti-root	5.20.0		N/A
org.activiti	activiti-root	5.21.0		N/A
org.activiti	activiti-root	5.22.0		N/A
org.activiti	activiti-root	5.23.0		N/A
org.activiti	activiti-root	5.23.0-RC1		N/A
org.activiti	activiti-root	6.0.0		N/A
org.activiti	activiti-root	6.0.0.Beta1		N/A
org.activiti	activiti-root	6.0.0.Beta2		N/A
org.activiti	activiti-root	6.0.0.Beta3		N/A
org.activiti	activiti-root	6.0.0.Beta4		N/A
org.activiti	activiti-root	6.0.0.RC1		N/A
org.activiti	activiti-root	7-201708-EA		N/A
org.activiti	activiti-root	7-201708HOTFIX-EA		N/A
org.activiti	activiti-root	7-201709-EA		N/A
org.activiti	activiti-root	7-201710-EA		N/A
org.activiti	activiti-root	7-201711-EA		N/A
org.activiti	activiti-root	7-201712-EA		N/A
org.activiti	activiti-root	7-201801-EA		N/A
