au.csiro	elk-util-hashing	0.5.0		fca700d9793d6c515dad47bb12f139b924760ee2
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.45.2		6cede110e17ff79cfda49c47fad745ab25d94cf3
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.46.0		6890287ffc92f566440d67921d91deafac524750
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.46.1		141a3f13c8d216c1a615ee3c207ab6764ff3c590
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.46.2		2c76e9b69bf693d172adc337beb4b74826076036
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.47.0		63a3e6bbc943f1c8182a25fd198f760c55aaf49f
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.47.1		fb4aa22e0b278829b4b28e7b2133c1fd6b6aea6e
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.47.2		69e72eabd10480e231436b032b4f4f57fc5af17a
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.47.3		51762ea9f589223bf78e0fc76a267b8c017322e8
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.48.0		dd77efcfba10fb351d5b2d8f97e599197f9bc458
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.48.1		8bf52f6df54ab7c826768ebdaad4e3be0cf5f7cd
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.48.2		3af67d5c52858641e0ee479c9dc0d9cbc535465c
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.49.0		488495f6bd254baaafd391093a1865bab3dc9eed
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.49.1		873d7cc6e71019d690b563c8607b43a1a7f1a8de
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.5.0		59e5a88a8eced56de7f26d3fdefee2e7dbecb7de
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.50.0		5c5cece0f276e3de2f5231175cb3d90a4a5ea020
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.50.1		622333f8ab3e9e7591489b90a65c0dacf088b5b2
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.51.1		19fec13015630b3aa39345b2147a553374572757
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.52.0		3a8d0ed43ebf8fa702c23e046b9e87f9fdd33b05
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.52.1		25ba28f7ee164855757c0cbe9f10eab2962a10d2
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.53.0		57b36055ec92d8f609af2bfe79a37449084d2fd3
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.53.3		dbca5097ac5406ed3bbca60adcfc7f040a564c98
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.53.5		fffdbf790a121d3ddb0cd39cf546786c398cdba2
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.53.8		237aadda044462d4ba5d5b0ea85047ad1443fa26
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.54.0		3c3bdfed3bdfd93e6e1c0afe8ee2021ceb126b6a
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.54.1		99d26fea356137fbaba01cb4ae53a050a7d81fb2
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.55.0		a97e7933e32588b65cfb6e9ad71e240af3e1c1a2
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.55.1		95525aea5c48834a4a0c095b327c64f141e84f69
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.55.2		de7b40c67db3e058dae9dba494c3ee6879e60bac
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.55.3		41d97f3fe40501b1f165ed62579a62b6df1b39be
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.55.4		266cb44b805234927cb98ba3f1b4f64b41dd5699
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.56.0		11ec57091cef83899dcb92b1ab0820d79e8f619d
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.57.0		3e847103b1f30ed584403b58a4b1b9f4b8a1e6a4
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.57.1		479523026109abebeb3d24b28d0b2c673fb80312
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.58.0		098e909138acbd03bd7136b2d316e0082a92aa2f
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.58.1		7104bf8aebd908c64101376c36ec1714c5785edd
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.59.0		0408524ac18c08991c8bab93bdebf10146b1aaff
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.6.0		d7adc6d42f30bf7ba120cd409e3c6723f78196db
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.6.1		215eec87856fa6c012f461e59f7f74e8549fcb85
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.6.2		0eb36e2668b4a579ff9c940bce5387ac96d68a0a
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.60.0		ed01c67c9e685314d9459ba3a9b5baafb1bc9162
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.61.0		23316d060f94e1380871567cef8d2d72b79b4cb6
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.62.0		2da7e62f82db1181da2aba7aaf00e5b457d9b56e
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.62.1		031f7a801512bfe42badd22c88ea7dcd011a8b62
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.63.0		c97364d88d45b83d5cd1191d67de6be9b3322464
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.63.1		4eb9327cd43fb2b723472912f27339f1a8fa0e09
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.63.2		c3555428b5791d9ffc3e9a55c91eee31a7026deb
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.64.0		8f32cbd54679172aac6e5e4a6eba64988edfb081
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.64.1		83a0048e2389f8957b6234a21e139d503c93d9fb
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.65.0		9e2bd70bc0e3dc5bc11a402721ac883255b77e1d
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.65.2		5539710d77898d5eec8d3b3aa543d1a4bcb7bba4
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.65.3		fd804038a9d632a65939e1405f1defa53c0d4f17
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.66.0		28bce35517868fb9d9c7fbe250b5d739ba7126cf
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.66.1		dec6c5ab254fab1cb66ccac27979324df52fd489
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.0		8ffcb6d10c08f4f0d58416651b99eca3aa4373ec
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.1		4fd0c2dbf8072b17384a8aec4a98537415d009d6
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.10		db22b8e454817cea056376c0c3a6bded7e5b662c
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.11		83a6eb0616cce5b5632366e727b34d982f48ae8f
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.12		7430a9fc1c2257181362ff9afcd2c77e970098c2
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.2		6cc9e53c649ed1618c126106bd40d47f7049696e
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.3		613ee45910a8f9fe232c005756d63ffe85161185
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.4		c14e0b01e514f8b3b1fd3952ce43023458f42329
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.5		73481b67a27b7f2a567667e95c31f4db75411d8b
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.7		050bec2fe07fbd5da8016f88377ade31ef988334
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.8		1e8981a53c44e7a4ae3074d5570f952e24ad453d
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.67.9		8052090f5ef76f3eef4ae1b226f955696e097111
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.68.0		1ca59a976c47e4c8aaeeb8ad3dfb929d3fd21b50
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.69.0		f167b9fd23efc89475df409745f1c314d80d184c
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.69.1		80b552e79a7bb3536474caa5c12f66790b19e573
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.69.2		049941f58952b35c9092de06ab0ec05ee81bc256
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.69.3		886c5a8cce5159a71ad0032f37730ef7bd90e3cf
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.69.4		7d8478488e4e0b23a918c5d99a32a298a2d52a19
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.7.0		a10d384590d1a9b33bd9888ae4c2436d39c02ba3
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.7.1		cf8e3e4ea6b975ca3e6fcbe72dd85baf4a49e1ba
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.70.0		1a7def37ecc510ce10fa750ba277e36e135dd425
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.70.1		8840471c9e902b7756984e516895dd63b6fd7cc9
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.71.1		1e62c1a3be7e33502a1722d661a666036ce85673
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.72.0		5094e5cf8bd7e6fd0910b4943d42ed349af8633c
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.73.0		6c365c7f54052c71dfc5dc6e2f4691db1b71eaee
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.73.1		5bd9e8ba37d6b7fbc638a3c2a6b1d80b1915d118
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.74.0		3f0d1714a0c9b93ae376db3612156d86dcc20ce2
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.75.0		0b696c36537b81fda54c98a162726e29468466db
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.75.1		91374cef3e7be2b3a549c37188c3b901b48b930d
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.75.3		dc5e327c07c01d725fd304c9c948f6cd4248789e
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.76.0		698781e78c96bde35c0a3a277e0e5812adaad6c6
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.77.0		998ac556729ff9a3937149bed462dfa6a5a89436
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.77.1		79d3725e26c0a3db08e8270afdf630b0c7d99e5e
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.78.0		03e3731eb38cbe5fb71cb74c81180342c4802abc
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.78.1		ddce24bdfa8b23670b34be707271e7dc2a98987a
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.78.2		d82f82f27306e2ea05b3def78a98f2a44ad67be2
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.78.3		55cc7f8af31278f679fe2bc33a6ecec0a7a035e1
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.78.6		b4aec9b5656addca29f6030ede6a59138bc48d82
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.79.0		ba63e8f01e71400c4336edf48f0958e22e90c012
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.8.0		fba6f86d46efae4d021cbf6b6c9bdb13bb53bc6a
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.80.0		fd55b8568dc1275ea742670aa1ea86c232c11427
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.81.0		35239d40b11f1811a2670fe7cf7e1ff8be12a76e
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.82.0		2311a208a5c0a9b5316be2c75a7f929882c668a8
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.82.1		c1a383ad10119f6fe567e256a55cd53327fcebe4
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.83.0		bcc51b8a5fec2075d2acb8fdda83b4848bcf1d52
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.83.1		02642e6d265f9ce85eea21139381b52b90f0457b
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.83.2		ff1f98c7b58e26655a182527516a9fe10b164efb
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.83.3		acabfc2a22e3506d2f69807f9d8999022dabac47
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.84.0		96d2529b0fa1e89bb4dabbe7a5dbee733b233d68
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.84.1		f05258675ffe8dc1c8c818bfa4e8be48fe48a1d7
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.85.0		b5fee55e6dc3b9b08c8216ddab9be2f4aa416464
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.85.1		c4f85d69fea5b24e3f257b98fd7b7991e2dac564
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.85.2		cb7c8c2ae833034d324f66929e9aa16a6d3911e6
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.85.3		97f002ea4a1072a67688796e68580c6c46bb1ed5
org.finos.legend.engine	legend-engine-pure-platform-store-relational-java	4.9.0		28a94520dc00de3b1ee9b1c73d630d7416fca958
org.jboss.as	jboss-as-arquillian-service	7.0.0.Beta1		b78aba0b2caaa5e84f5255c0947068295df49adc
org.jboss.as	jboss-as-arquillian-service	7.0.0.Beta2		4e160b1852d6091ac9eb43c8a3fc8629d7875da0
org.jboss.as	jboss-as-arquillian-service	7.0.0.Beta3		682d033852895a40d3502210f10d8b199a80264e
org.jboss.jdf	stacks-client	1.0.0.CR1		123518bdb562bed7d9559be84727cb47dbeee4d5
org.jboss.jdf	stacks-client	1.0.0.CR2		7662603a5cd3b96b63d8f234528e4bcf95add93a
org.jboss.jdf	stacks-client	1.0.0.CR4		867ce3c21cfe8983fc35fdfd2c4a3f0620e691fa
org.jboss.jdf	stacks-client	1.0.0.Final		4a4498343b596405b04fa42ebe7084c2f681e9dc
org.jboss.jdf	stacks-client	1.0.1.Final		18d757af9f733f8b088a852853ceb990c1b0ff94
org.jboss.jdf	stacks-client	1.0.2.CR1		3852b4018db49c521fee58fec8bbbff7f0f3f25b
org.jboss.jdf	stacks-client	1.0.2.CR2		812b8158e699d9201d723eaabc82cdd36025bfb9
org.jboss.jdf	stacks-client	1.0.2.CR3		6bbf068db65a835e891ea27f1228a87ba4ca7394
org.jboss.jdf	stacks-client	1.0.2.CR4		5ee4d00c4b8a7f6880d3706672ffdfdada6ffc3e
org.jboss.jdf	stacks-client	1.0.2.Final		5079f64920555f700515c0a82881127002bee7ce
org.jboss.jdf	stacks-client	1.0.3.CR1		78ac1e4286902cd97d016c99f0141202ea2166b4
org.jboss.jdf	stacks-client	1.0.3.Final		1eb91bf18158c5925fe55a4440234ea1822369e7
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.0		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.0-beta02		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.0-beta02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.0-rc01		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.0-rc01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.0-rc02		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.0-rc02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.0-rc03		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.0-rc03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.1		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.2		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.3		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.3-rc01		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.3-rc01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.4		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.8.4	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha01		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha02		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha03		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha04		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha04	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha05		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha05	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha06		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha06	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha07		N/A
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-alpha07	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-runtime-compose-watchosarm32	2.9.0-beta01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kie.kogito	dmn-tracing-springboot	0.17.0		a5f45a6781dc163a2522f24b8fa84e8a4245f83f
org.kie.kogito	dmn-tracing-springboot	1.0.0.Final		de20ac5eaa9cbb1bccf3e898acd589991a264bea
org.kie.kogito	dmn-tracing-springboot	1.1.0.Final		1322fc221c63cf9a4c04d19dd61b6ed261bb8815
org.kie.kogito	dmn-tracing-springboot	1.2.0.Final		e1f02e713bc399043c6a260e589346034d3992f4
org.kie.kogito	dmn-tracing-springboot	1.3.0.Final		630e6a51d6be14234706a608ecb7f8fba20ea460
org.kie.kogito	dmn-tracing-springboot	1.4.0.Final		e64ec9a8f616177a432235d77c3d4560d35249c7
org.kie.kogito	dmn-tracing-springboot	1.4.1.Final		420feb4cd47f3b69e40ed10828b531d8aa771a06
org.kie.kogito	dmn-tracing-springboot	1.5.0.Final		df1898c057a833ef939d5ed7d71315f43da2e9a4
org.kie.kogito	dmn-tracing-springboot	1.6.0.Final		f0c32a9ed0314989e662ceba4923c4c5ff1ec12f
org.kie.kogito	dmn-tracing-springboot	1.7.0.Final		9a58ad76cc796146a90e54bd3e3444208af905f5
org.kompars.ktor-plugins	transactions-linuxarm64	0.10.0		N/A
org.kompars.ktor-plugins	transactions-linuxarm64	0.11.0		N/A
