br.com.bluesoft.guardian	guardian-faker	1.8		b935911d0ef1d9e0f1884a3018a1a717a1f6777c
org.xwiki.rendering	xwiki-rendering-macro-figure	11.10.12		74da04fadaec2003f67edfc347b2a10840956bf1
org.xwiki.rendering	xwiki-rendering-macro-figure	11.10.13		5e0633fa6179bfde58728271d49c853d88df23da
org.xwiki.rendering	xwiki-rendering-macro-figure	11.10.2		c5db02d07a2ca82a697408c98bc81122c3ae31e8
org.xwiki.rendering	xwiki-rendering-macro-figure	11.10.3		540d359b98221c8bb2a22faa259e15d6941fb8c8
org.xwiki.rendering	xwiki-rendering-macro-figure	11.10.4		c5b835dff6862f4756d7abda021640a3dd74c5e9
org.xwiki.rendering	xwiki-rendering-macro-figure	11.10.5		0654a39e9c91e705ce3e82dc4ff22d6af4b23415
org.xwiki.rendering	xwiki-rendering-macro-figure	11.10.6		27ae394ac5e0f06d5aa35d7a6b862b5a9671bf58
org.xwiki.rendering	xwiki-rendering-macro-figure	11.10.7		211ba99bb4062cd9ca005492a004ed6708a9bad6
org.xwiki.rendering	xwiki-rendering-macro-figure	11.10.8		27d811b189024d5c3d1b86fdf7b6f6f760c036a8
org.xwiki.rendering	xwiki-rendering-macro-figure	11.2		1c9fd1a7ea333c8e6c69d86731805e3bdf6ca822
org.xwiki.rendering	xwiki-rendering-macro-figure	11.2-rc-1		d759179f425b6060e5f5a26a6d14d96f89f39c59
org.xwiki.rendering	xwiki-rendering-macro-figure	11.3		f3fdcb9e7ac94a804d55b35d33dbf9be9bdc9054
org.xwiki.rendering	xwiki-rendering-macro-figure	11.3-rc-1		705b9f706e75ce2f505b89a27aa6c98fa44c1b2f
org.xwiki.rendering	xwiki-rendering-macro-figure	11.3.1		d842e7adc4bb17d5260ae692eb3c887653b7db3b
org.xwiki.rendering	xwiki-rendering-macro-figure	11.3.2		da49e1727bfccfbbc1fe0e9fb80ce03cd8889908
org.xwiki.rendering	xwiki-rendering-macro-figure	11.3.3		1afa77d1ddd8fc8fe9ed2f63b3b8f9349d42b7f7
org.xwiki.rendering	xwiki-rendering-macro-figure	11.3.4		6486a22e1c0bfb5dfd8985a51dab4e5c1f78966c
org.xwiki.rendering	xwiki-rendering-macro-figure	11.3.5		7bef9a821822085d088a2010e26614c705c5f1bc
org.xwiki.rendering	xwiki-rendering-macro-figure	11.3.6		63bbd0804b49eb15350cef1fa48ffbc526a9eb3e
org.xwiki.rendering	xwiki-rendering-macro-figure	11.3.7		2adf5532b332d2cf8920a9271e48da83332f4a44
org.xwiki.rendering	xwiki-rendering-macro-figure	11.4		d28881d4e1995a4aa41636efa2057d51a9606d83
org.xwiki.rendering	xwiki-rendering-macro-figure	11.4-rc-1		989f49d486a8ed56f1597d74cc81fa2cadbe7332
org.xwiki.rendering	xwiki-rendering-macro-figure	11.5		d3b6c2f6b8352445f10a4515d2c95237c6772b13
org.xwiki.rendering	xwiki-rendering-macro-figure	11.5-rc-1		a1ae3900e102cc00abec216ef2fac8d41daf71a9
org.xwiki.rendering	xwiki-rendering-macro-figure	11.6		976006a520d29d0f61be718e6b84e8924077d022
org.xwiki.rendering	xwiki-rendering-macro-figure	11.6-rc-1		e4bf8a14358d4eda2877d544bc46fc2ab7578cd9
org.xwiki.rendering	xwiki-rendering-macro-figure	11.6.1		6d86fcc901246f236624e98b7d09cc117de3642c
org.xwiki.rendering	xwiki-rendering-macro-figure	11.7		6b7b6e23d236ce0722fed681664887a01902b2cc
org.xwiki.rendering	xwiki-rendering-macro-figure	11.7-rc-1		059dd1ea589fb2ad1297fb8a41976d03c96af8f1
org.xwiki.rendering	xwiki-rendering-macro-figure	11.8		b3b43612c613db30f30caa08e9a7ed685c61c2c9
org.xwiki.rendering	xwiki-rendering-macro-figure	11.8-rc-1		68e280a89b3ab88a2f70694c561c0a8f75e5abe8
org.xwiki.rendering	xwiki-rendering-macro-figure	11.8.1		5cc855b31c247f7dd109f105226847bf404547f5
org.xwiki.rendering	xwiki-rendering-macro-figure	11.9		1530cc67a9ef797da09f166c535b0d7955643fd3
org.xwiki.rendering	xwiki-rendering-macro-figure	12.0		94ff51c695fb6546a2f60f6c5bafc47d1757c5f5
org.xwiki.rendering	xwiki-rendering-macro-figure	12.0-rc-1		e08a727c23e0fd00e186a4ca735b3abb2af166fb
org.xwiki.rendering	xwiki-rendering-macro-figure	12.1		c23e608cda3b27f83da2492ad71e98e4f2baed74
org.xwiki.rendering	xwiki-rendering-macro-figure	12.1-rc-1		f346fd98c8b1ce732c43b2d21ff11b2624ffe3db
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10		a815ab5718478a5d81f04bd9ea9a24922c88bae1
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.1		ea0f06cbf43f43885cae85bba72164b6600ab000
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.10		f6c989719c76bcede2b2ede5560ccb48e5179f26
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.11		2d88ae81ae9d5f91d7fd2faba8b41956c5ceb465
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.2		724386ba7ffca9692a099682a32780bb4bd30662
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.3		1e0aef2e9a3098abd94cd03dd9552b803087eaeb
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.4		467370add1cf00efb8697f86335935be9aba4f65
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.5		9cc1ab3e2a4e5281fdee931037b74790726d832f
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.6		79d816b19fb0711b1a49b008efd9ebe108838f2a
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.7		d281ddfc9226900ca4b6830e7332b643c70c5a2e
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.8		a6156bb6deaced5276bb37c3f4c49423f3a3b7b0
org.xwiki.rendering	xwiki-rendering-macro-figure	12.10.9		a57c497f5ad647726572237aab7deb35beb32cb2
org.xwiki.rendering	xwiki-rendering-macro-figure	12.2		00beb9a78933a065b785ce27e2da187747a0bdbd
org.xwiki.rendering	xwiki-rendering-macro-figure	12.2.1		30488d9f4a3f5342f3fbb194b18dae9fc0d4c886
org.xwiki.rendering	xwiki-rendering-macro-figure	12.3		f9dbe6aa3d56868e0c26600634d1c77f1699da90
org.xwiki.rendering	xwiki-rendering-macro-figure	12.3-rc-1		781860ed776c1aec9ff0270b8f1b27becb5e2be2
org.xwiki.rendering	xwiki-rendering-macro-figure	12.4		91fe2d15008dab2df4f09a8f6ef915b57fe2efdd
org.xwiki.rendering	xwiki-rendering-macro-figure	12.4-rc-1		fd420a5b244eb4385eec44ce3b3acca489d76f78
org.xwiki.rendering	xwiki-rendering-macro-figure	12.5		8c4233eb46515cf6d0603b97ecc0f2bbe023bb27
org.xwiki.rendering	xwiki-rendering-macro-figure	12.5-rc-1		b79a10bb693cf7a1a2503586d73d1aeff7302ce0
org.xwiki.rendering	xwiki-rendering-macro-figure	12.5.1		9bc89010367d76949b6dc0be02c913692206db74
org.xwiki.rendering	xwiki-rendering-macro-figure	12.6		f2b0b42a43e2e7eae084b98e6272567fad320317
org.xwiki.rendering	xwiki-rendering-macro-figure	12.6.1		fb4a8bdc723e6b5823d418e62c053c48db6f0576
org.xwiki.rendering	xwiki-rendering-macro-figure	12.6.2		ed0d5fb94cf59aa8da3b66188c3ea4034368bffb
org.xwiki.rendering	xwiki-rendering-macro-figure	12.6.3		0a818edc984dfd8143efd9bf2ca868098f67ce9b
org.xwiki.rendering	xwiki-rendering-macro-figure	12.6.4		482dc90029c7714a6c049bbe9adb55772e10125a
org.xwiki.rendering	xwiki-rendering-macro-figure	12.6.5		0f1e4e44a6165e5afd8633c1bf1d6535cd2efd36
org.xwiki.rendering	xwiki-rendering-macro-figure	12.6.6		6f124f79557744320fc8fb76b98049638586251d
org.xwiki.rendering	xwiki-rendering-macro-figure	12.6.7		c5eba65607577f7357d7210893f33a7c55b09607
org.xwiki.rendering	xwiki-rendering-macro-figure	12.6.8		6bc0cd365eb49c614a3419525b19bd6d5f730830
org.xwiki.rendering	xwiki-rendering-macro-figure	12.7		700511fb63a432dc6a32429ec865854d7f6c4183
org.xwiki.rendering	xwiki-rendering-macro-figure	12.7-rc-1		dab4129892a9bd71f5c662922c30308fe8ba43be
org.xwiki.rendering	xwiki-rendering-macro-figure	12.7.1		c7f8b5acadf3d049cd4edeeba224ae4a420da7a0
org.xwiki.rendering	xwiki-rendering-macro-figure	12.8		ff5107119e029f399e3fc21c841880a959c5124e
org.xwiki.rendering	xwiki-rendering-macro-figure	12.8-rc-1		7c3a9050b0d75341356f7b3b0c3062651de7fb1b
org.xwiki.rendering	xwiki-rendering-macro-figure	12.9		65bca2e2ae2d3a52c3fbccf803d232ef14570b8c
org.xwiki.rendering	xwiki-rendering-macro-figure	12.9-rc-1		134639bed20cc89a1b4861ada4e29464969e6264
org.xwiki.rendering	xwiki-rendering-macro-figure	13.0		6bcf6fb3956003c1c9ab71260a6e98d3c04a683b
org.xwiki.rendering	xwiki-rendering-macro-figure	13.1		8c2c138d56426b6b101792640e3671f9bb9e8793
org.xwiki.rendering	xwiki-rendering-macro-figure	13.1-rc-1		e7c2f0dfceca940ef43da1af63d412eaaf081e1d
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10		d06540f4f3b803bdb59b8c7f6343a12d31dafce7
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10-rc-1		7110c73570c246a6aeeadb288492f7de775193e1
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.1		ffde57cca316dcbf2f08af1e7b1938a7bf1702e3
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.10		15d06eab2fa1e3e1d1d9c60e6e87a70789bffeeb
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.11		590ca9d38af838186cc8dcee66793b1d911d1713
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.2		4a70a3fe8c5f6ee43baac53df80b6457606a0d57
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.3		e3341ec83d9f59559502d805e15e8883e7ed7fcd
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.4		390e7b719bb9fc939b1b79cfc59d12a34c875c69
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.5		f3db59b5570755985f23f1183e0ce7ef3a6686c5
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.6		0156d8fcbe0a42fd17ef74df4ff46baebe4ce5a8
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.7		405a0eeda41992f552352a166a584f2a70ed36ff
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.8		05140465fc3c30546cc423d954130bce55e0d2db
org.xwiki.rendering	xwiki-rendering-macro-figure	13.10.9		c2bfde8553220220ac51e2cf1c6288b1cb3ebbb1
org.xwiki.rendering	xwiki-rendering-macro-figure	13.2		920a0d30fa327ffcc27f91466c0831cd2c79caa8
org.xwiki.rendering	xwiki-rendering-macro-figure	13.2-rc-1		10df174396108018f712c8be44c13476635fb3f7
org.xwiki.rendering	xwiki-rendering-macro-figure	13.3		a012b4dd766186e3b9d5aa760b7998eb919d9832
org.xwiki.rendering	xwiki-rendering-macro-figure	13.3-rc-1		2b4956b1aba4be98b0449314b6d109067a00ca85
org.xwiki.rendering	xwiki-rendering-macro-figure	13.4		8596d9da2353495241d8dbf4ec64a7b6f9e29304
org.xwiki.rendering	xwiki-rendering-macro-figure	13.4-rc-1		8f20d8d80bf1df54fbb8f9febbd9d16050b84c01
org.xwiki.rendering	xwiki-rendering-macro-figure	13.4.1		2939ccc346bc0ece717cf1cef5dd78560e5048fb
org.xwiki.rendering	xwiki-rendering-macro-figure	13.4.2		3a26f8f52607d8cae05bc9bbe0cb07f9f1eca9af
org.xwiki.rendering	xwiki-rendering-macro-figure	13.4.3		330972368949ac0ce775e62185329435c0ec3d2a
org.xwiki.rendering	xwiki-rendering-macro-figure	13.4.4		24bc331f376758c354829a8a3e4c9b1fca496dda
org.xwiki.rendering	xwiki-rendering-macro-figure	13.4.5		8bdadf83eb4b275b56a77e31d571ea7419f01e14
org.xwiki.rendering	xwiki-rendering-macro-figure	13.4.6		79eff7e1013b8ec5af552a0a6e7100801427cd45
org.xwiki.rendering	xwiki-rendering-macro-figure	13.4.7		29e558abd2258a11d6e3862066330340a05a2d9c
org.xwiki.rendering	xwiki-rendering-macro-figure	13.5		e883306fa0f9695930a05cbf6ea84905967db7d8
org.xwiki.rendering	xwiki-rendering-macro-figure	13.5-rc-1		2d333c92f44f24a7080844c3532df3b80f7c6538
org.xwiki.rendering	xwiki-rendering-macro-figure	13.6		1ef9a9562b3b8195f02bfad392f77841d4a8487f
org.xwiki.rendering	xwiki-rendering-macro-figure	13.6-rc-1		5eca1f4694617af5f03400fffe2c86579aadc212
org.xwiki.rendering	xwiki-rendering-macro-figure	13.7		0acdc171a8e7ff316c9776ca85b438136103e50a
org.xwiki.rendering	xwiki-rendering-macro-figure	13.7-rc-1		a0f6d8ec4a1d47174fe40210137368870a7166d3
org.xwiki.rendering	xwiki-rendering-macro-figure	13.8		e736a97fddad602930acfb97f1766c1086899713
org.xwiki.rendering	xwiki-rendering-macro-figure	13.8-rc-1		2fbec64c3cc8ba0c4d4e0e798c1295440bb3ae61
org.xwiki.rendering	xwiki-rendering-macro-figure	13.9		abbe3c5518beeb0023a7ae68a4d3128b9b2605c6
org.xwiki.rendering	xwiki-rendering-macro-figure	13.9-rc-1		1d3c8ac481196c67b1cb71fbc6160a14a17117a5
org.xwiki.rendering	xwiki-rendering-macro-figure	14.0		5bed4b9ee2fd29e94bdcfe3f20f1cdb167885ada
org.xwiki.rendering	xwiki-rendering-macro-figure	14.0-rc-1		01a381ae5bcecd8c8992af0f751e73a6a004938a
org.xwiki.rendering	xwiki-rendering-macro-figure	14.1		b95d39dc50850c9a7919ebfadd48c02d4a1ab8e9
org.xwiki.rendering	xwiki-rendering-macro-figure	14.1-rc-1		3970902f19a815d1f9b6a95dd75e0e701e4f5e3d
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10		cb678aaed9733291aeaa4b7cd2110ebe3bb83d2f
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.1		57f563440319095a18ded60f024e92b284ae2945
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.10		0bff9f7d19958d828b56b21ba564770a44702f5e
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.11		1af93ce08fc214dd3dd41795b003ecf3e4a62465
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.12		85ae78e6160940075868395c40a0905eb8e575f7
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.13		338144a327e2e0e364db7fca442a96fdadefcfec
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.14		592d01b7a53345266a2e6d086e7c66515dda6a38
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.15		9622be81b0aebff57c15baa4fb08eabaa2cd8de6
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.16		55bc28a1c6705412162ac9131a30de40d9c6621b
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.17		c4bf84fa45e1ee8ff959c505a5473adbcdc2f0b6
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.18		ea59fe4cb64328d577d95fb1b23e6e21af463720
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.19		fbf547a50c43f1cde3eec1c785290edde5aac788
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.2		3ca2a67dfb11ce20a573d84453299c0eb5541e9c
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.20		746c3919a9db4a71eb09b91593d790c8bc5c71f2
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.21		bb0992a2d8f6e2a5359c8c6c200ae1495d6a3d16
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.3		ad2328f4b19131a11e476b71156d91cb7423fd35
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.4		78b0be5834198b11ef8b8cadb8e6826da9962abd
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.5		e136e5222249dc62be435774b95ce00f52dd0c2b
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.6		cb37280e49bf261fd60d488eca29425e787ed538
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.7		4c5b7e74ea9a801d843140044beaf1c8c1494e10
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.8		6c4311a4eb2e67644f7366905f4b3556d05287cf
org.xwiki.rendering	xwiki-rendering-macro-figure	14.10.9		ab1f567556c3a02d6c8f2d191385ca1371254a19
org.xwiki.rendering	xwiki-rendering-macro-figure	14.2		dcf95a435c2e4c6b340c25c82f6eb1c2a77678f5
org.xwiki.rendering	xwiki-rendering-macro-figure	14.2-rc-1		0231fa781e9d8886e801cb227156f913a5e3c51c
org.xwiki.rendering	xwiki-rendering-macro-figure	14.2.1		425939dc298a75889af2645cb6a19fa946444fcb
org.xwiki.rendering	xwiki-rendering-macro-figure	14.3		aebc5d1c2bcee9166c090b1433501a9e3684554d
org.xwiki.rendering	xwiki-rendering-macro-figure	14.3-rc-1		7cc2067bcfb748a2745348ebbaaafc9fe038854d
org.xwiki.rendering	xwiki-rendering-macro-figure	14.3.1		287f38c2e8bc52b240b010196b0b0636cd38b0a0
org.xwiki.rendering	xwiki-rendering-macro-figure	14.4		99dd1dadecffbd1220529a435f8c564e9c2ee9e9
org.xwiki.rendering	xwiki-rendering-macro-figure	14.4-rc-1		bfcc7db26379e6e91d38097b18ae1d0899904a07
org.xwiki.rendering	xwiki-rendering-macro-figure	14.4.1		ebc590ca7204d91d3b9d4b69599c578318583c2e
org.xwiki.rendering	xwiki-rendering-macro-figure	14.4.2		c918488c4aea7ddd352f0f333aa960230627efe7
org.xwiki.rendering	xwiki-rendering-macro-figure	14.4.3		78ec437a55fadbbbbddd9caaf6c31b9658ec9802
org.xwiki.rendering	xwiki-rendering-macro-figure	14.4.4		d8051c46643668ea69750b08f2f180f8f43001bd
org.xwiki.rendering	xwiki-rendering-macro-figure	14.4.5		cfc5244ca44c449239f6aa15910ce90a5a1db757
org.xwiki.rendering	xwiki-rendering-macro-figure	14.4.6		a333b73aee25e7c8ee84df39ca383b28a3541971
org.xwiki.rendering	xwiki-rendering-macro-figure	14.4.7		992a9dd5b066066c848362f3a73a420338fc9745
org.xwiki.rendering	xwiki-rendering-macro-figure	14.4.8		6e7d8d5fcc7ab81414abcbd90b296b0dae7ea7ce
org.xwiki.rendering	xwiki-rendering-macro-figure	14.5		e7385d7a79ccac94d5be2c8e90eea8a3b76dba09
org.xwiki.rendering	xwiki-rendering-macro-figure	14.6		6fe107a2ad18d3c9a6daa7245bf642542c773f41
org.xwiki.rendering	xwiki-rendering-macro-figure	14.6-rc-1		53cad3951530aab7e2d787281cbdeddafc1937df
org.xwiki.rendering	xwiki-rendering-macro-figure	14.7		b89eff0b969157e1a0ad287eb71563d0d913806d
org.xwiki.rendering	xwiki-rendering-macro-figure	14.7-rc-1		bbbf1dfe691989e41bec59249a537e7838772dda
org.xwiki.rendering	xwiki-rendering-macro-figure	14.8		f9cd9521217663494b414bb8e42bb51e564c8150
org.xwiki.rendering	xwiki-rendering-macro-figure	14.8-rc-1		90546235c3b70903339ee91266f1d4f40b77b383
org.xwiki.rendering	xwiki-rendering-macro-figure	14.9		067878ad9207e11248e50d113007027a1e0cc666
org.xwiki.rendering	xwiki-rendering-macro-figure	14.9-rc-1		03343abace8cb7d2ed3df2c9e077c3d534edb55b
org.xwiki.rendering	xwiki-rendering-macro-figure	15.0		854c109d7af0c200aba504c41b0445bae2c717d3
org.xwiki.rendering	xwiki-rendering-macro-figure	15.0-rc-1		ddf7281f1b0aaf47e2cdf1be959cc8eff7e48f2c
org.xwiki.rendering	xwiki-rendering-macro-figure	15.1		57b7aef5f8caf715a6f2209d2b28fd716b09676b
org.xwiki.rendering	xwiki-rendering-macro-figure	15.1-rc-1		a689716151aa294d929e9e08fb895efa3676936d
org.xwiki.rendering	xwiki-rendering-macro-figure	15.2		0c6436b5b3c01adbef9d592ec1a78a30f6657d54
org.xwiki.rendering	xwiki-rendering-macro-figure	15.2-rc-1		af74aa4602fe0500bec362f2040d8a484828542f
org.xwiki.rendering	xwiki-rendering-macro-figure	15.3		0eb7599334af1bbbb7ff0e42f429b0097c915a13
org.xwiki.rendering	xwiki-rendering-macro-figure	15.3-rc-1		fa92f56c797232f4d11b9290e5c7b45e3a25e0d7
ru.primetalk	source-code_3	0.2.3		6d260ddfcfdda8f531f6c7a29086e5557947959b
ru.primetalk	source-code_3	0.2.4		276da709662f001a19b0bc08cdf82b2b390d5c05
ru.primetalk	source-code_3	0.2.5		7462b5b20d812f41d2e19a57e58028cc67e784bc
solutions.viae	viae-oauth2.0-validator	1.0.6		9d6b22c6e218f652f29effb42c7b48e857fd32e7
solutions.viae	viae-oauth2.0-validator	1.45.0		b58db63ba1d54989eca140e3366a5d3701e42464
solutions.viae	viae-oauth2.0-validator	1.46.0		c8802b73e914b322727c8834cbf535913a9ed1f4
solutions.viae	viae-oauth2.0-validator	2.2.1		31c462942183462849d72345c6d521bac3163218
solutions.viae	viae-oauth2.0-validator	2.2.2		d41de9e2a4775acd173d3c30ac9c23a585e32404
solutions.viae	viae-oauth2.0-validator	2.2.3		87a27fce575a1411c5821f7c274aba63baa43f6a
solutions.viae	viae-oauth2.0-validator	2.2.4		4830f861fc2a51056cb37bfffd78a2a0768fb0e8
solutions.viae	viae-oauth2.0-validator	2.2.5		559c6c0c6e816f932a1091883f1b63f65b0ec4de
solutions.viae	viae-oauth2.0-validator	2.2.6		c012ed9d577bc100291c2f8fabd1ce7dcc3bcf99
solutions.viae	viae-oauth2.0-validator	2.2.7		d0425dd5c14fa300ab2ae09ec8ab998717736d0c
uk.co.odinconsultants.documentation_utils	spark	0.10		712aedf80159c6ebf330217c30918809babdbe4c
uk.co.odinconsultants.documentation_utils	spark	0.11		efec54ff764045cc930d607d54583e1f8160f52c
uk.co.odinconsultants.documentation_utils	spark	0.3		de940f1d1206775b4118dcdb22604d7b9bc48824
uk.co.odinconsultants.documentation_utils	spark	0.4		8019d79ec962ed68203e759acb53c0f516f1b6b4
uk.co.odinconsultants.documentation_utils	spark	0.6		ca5e86936dc44881414806379f3b91e2eecbca98
uk.co.odinconsultants.documentation_utils	spark	0.7		03d8d19fe10ec04f9c3745738fb22e7ab8018185
uk.co.odinconsultants.documentation_utils	spark	0.8		57fed613aca43c825d89b26a9b71f2571485b0c3
uk.co.odinconsultants.documentation_utils	spark	0.9		2ec875bc964a696792f4d0338020fb5c3e0e5ab0
uk.co.odinconsultants.documentation_utils	spark	XXX		12cd6fc1d5a2749f3582cda8f5327bbe45632a2b
